,seconds,date,activity_load_2d,activity_load_3d
1040276,"9194,009",[2023-04-23 20:43:51 776],"0,0088","0,0117"
1040390,"9195,009",[2023-04-23 20:43:52 776],"0,0156","0,0197"
1040505,"9196,009",[2023-04-23 20:43:53 776],"0,0133","0,0203"
1040615,"9197,009",[2023-04-23 20:43:54 776],"0,0079","0,0099"
1040729,"9198,009",[2023-04-23 20:43:55 776],"0,0064","0,0079"
1040844,"9199,009",[2023-04-23 20:43:56 776],"0,0031","0,0038"
1040955,"9200,009",[2023-04-23 20:43:57 776],"0,0026","0,0032"
1041069,"9201,009",[2023-04-23 20:43:58 776],"0,0034","0,0044"
1041183,"9202,009",[2023-04-23 20:43:59 776],"0,0073","0,0089"
1041295,"9203,009",[2023-04-23 20:44:00 776],"0,009","0,0114"
1041404,"9204,009",[2023-04-23 20:44:01 776],"0,012","0,0154"
1041518,"9205,009",[2023-04-23 20:44:02 776],"0,0055","0,0064"
1041631,"9206,009",[2023-04-23 20:44:03 776],"0,0043","0,0049"
1041745,"9207,009",[2023-04-23 20:44:04 776],"0,0036","0,0047"
1041856,"9208,009",[2023-04-23 20:44:05 776],"0,0089","0,0109"
1041972,"9209,009",[2023-04-23 20:44:06 776],"0,0451","0,0529"
1042085,"9210,009",[2023-04-23 20:44:07 776],"0,0315","0,036"
1042196,"9211,009",[2023-04-23 20:44:08 776],"0,0067","0,0095"
1042310,"9212,009",[2023-04-23 20:44:09 776],"0,0134","0,0206"
1042424,"9213,009",[2023-04-23 20:44:10 776],"0,0049","0,0072"
1042539,"9214,009",[2023-04-23 20:44:11 776],"0,0328","0,0496"
1042653,"9215,009",[2023-04-23 20:44:12 776],"0,0343","0,0433"
1042765,"9216,009",[2023-04-23 20:44:13 776],"0,0156","0,0254"
1042879,"9217,009",[2023-04-23 20:44:14 776],"0,006","0,0102"
1042993,"9218,009",[2023-04-23 20:44:15 776],"0,0111","0,0191"
1043105,"9219,009",[2023-04-23 20:44:16 776],"0,0189","0,0239"
1043215,"9220,009",[2023-04-23 20:44:17 776],"0,0077","0,0105"
1043327,"9221,009",[2023-04-23 20:44:18 776],"0,0149","0,0187"
1043439,"9222,009",[2023-04-23 20:44:19 776],"0,007","0,0088"
1043549,"9223,009",[2023-04-23 20:44:20 776],"0,0077","0,0087"
1043660,"9224,009",[2023-04-23 20:44:21 776],"0,0105","0,0131"
1043770,"9225,009",[2023-04-23 20:44:22 776],"0,0201","0,0246"
1043880,"9226,009",[2023-04-23 20:44:23 776],"0,0213","0,0244"
1043988,"9227,009",[2023-04-23 20:44:24 776],"0,0065","0,0077"
1044098,"9228,009",[2023-04-23 20:44:25 776],"0,0037","0,0043"
1044208,"9229,009",[2023-04-23 20:44:26 776],"0,0032","0,0039"
1044319,"9230,009",[2023-04-23 20:44:27 776],"0,0147","0,0174"
1044425,"9231,009",[2023-04-23 20:44:28 776],"0,0337","0,0472"
1044540,"9232,009",[2023-04-23 20:44:29 776],"0,0242","0,0597"
1044652,"9233,009",[2023-04-23 20:44:30 776],"0,0345","0,0654"
1044763,"9234,009",[2023-04-23 20:44:31 776],"0,0245","0,048"
1044873,"9235,009",[2023-04-23 20:44:32 776],"0,0551","0,112"
1044985,"9236,009",[2023-04-23 20:44:33 776],"0,068","0,1534"
1045116,"9237,170",[2023-04-23 20:44:34 937],"0,0729","0,1211"
1045227,"9238,170",[2023-04-23 20:44:35 937],"0,0608","0,1135"
1045341,"9239,170",[2023-04-23 20:44:36 937],"0,0239","0,0344"
1045457,"9240,170",[2023-04-23 20:44:37 937],"0,0285","0,0383"
1045571,"9241,170",[2023-04-23 20:44:38 937],"0,0121","0,0191"
1045683,"9242,170",[2023-04-23 20:44:39 937],"0,0141","0,0174"
1045797,"9243,170",[2023-04-23 20:44:40 937],"0,0157","0,0216"
1045913,"9244,170",[2023-04-23 20:44:41 937],"0,011","0,0163"
1046025,"9245,170",[2023-04-23 20:44:42 937],"0,0137","0,0169"
1046140,"9246,170",[2023-04-23 20:44:43 937],"0,0194","0,024"
1046254,"9247,170",[2023-04-23 20:44:44 937],"0,0104","0,0131"
1046368,"9248,170",[2023-04-23 20:44:45 937],"0,0097","0,0118"
1046478,"9249,170",[2023-04-23 20:44:46 937],"0,0103","0,014"
1046593,"9250,170",[2023-04-23 20:44:47 937],"0,023","0,0289"
1046707,"9251,170",[2023-04-23 20:44:48 937],"0,0069","0,0102"
1046821,"9252,170",[2023-04-23 20:44:49 937],"0,0234","0,0269"
1046935,"9253,170",[2023-04-23 20:44:50 937],"0,0054","0,0063"
1047045,"9254,170",[2023-04-23 20:44:51 937],"0,008","0,0108"
1047160,"9255,170",[2023-04-23 20:44:52 937],"0,069","0,0782"
1047273,"9256,170",[2023-04-23 20:44:53 937],"0,0064","0,0086"
1047385,"9257,170",[2023-04-23 20:44:54 937],"0,0065","0,0095"
1047496,"9258,170",[2023-04-23 20:44:55 937],"0,0037","0,0046"
1047611,"9259,170",[2023-04-23 20:44:56 937],"0,003","0,0037"
1047726,"9260,170",[2023-04-23 20:44:57 937],"0,0023","0,0029"
1047836,"9261,170",[2023-04-23 20:44:58 937],"0,0029","0,0035"
1047951,"9262,170",[2023-04-23 20:44:59 937],"0,0035","0,0043"
1048066,"9263,170",[2023-04-23 20:45:00 937],"0,0155","0,0182"
1048180,"9264,170",[2023-04-23 20:45:01 937],"0,0391","0,079"
1048289,"9265,170",[2023-04-23 20:45:02 937],"0,026","0,0725"
1048404,"9266,170",[2023-04-23 20:45:03 937],"0,0404","0,0944"
1048520,"9267,170",[2023-04-23 20:45:04 937],"0,0425","0,0874"
1048632,"9268,170",[2023-04-23 20:45:05 937],"0,064","0,1451"
1048745,"9269,170",[2023-04-23 20:45:06 937],"0,0462","0,1279"
1048861,"9270,170",[2023-04-23 20:45:07 937],"0,0529","0,1162"
1048975,"9271,170",[2023-04-23 20:45:08 937],"0,0544","0,1455"
1049088,"9272,170",[2023-04-23 20:45:09 937],"0,0348","0,0981"
1049204,"9273,170",[2023-04-23 20:45:10 937],"0,0525","0,1385"
1049319,"9274,170",[2023-04-23 20:45:11 937],"0,0463","0,1082"
1049433,"9275,170",[2023-04-23 20:45:12 937],"0,0613","0,115"
1049543,"9276,170",[2023-04-23 20:45:13 937],"0,0556","0,0992"
1049659,"9277,170",[2023-04-23 20:45:14 937],"0,0596","0,105"
1049775,"9278,170",[2023-04-23 20:45:15 937],"0,0513","0,0851"
1049888,"9279,170",[2023-04-23 20:45:16 937],"0,0496","0,0706"
1050002,"9280,170",[2023-04-23 20:45:17 937],"0,0609","0,1161"
1050117,"9281,170",[2023-04-23 20:45:18 937],"0,0541","0,1059"
1050233,"9282,170",[2023-04-23 20:45:19 937],"0,0602","0,095"
1050345,"9283,170",[2023-04-23 20:45:20 937],"0,0438","0,0809"
1050458,"9284,170",[2023-04-23 20:45:21 937],"0,035","0,0741"
1050574,"9285,170",[2023-04-23 20:45:22 937],"0,0406","0,0824"
1050689,"9286,170",[2023-04-23 20:45:23 937],"0,0411","0,1003"
1050798,"9287,170",[2023-04-23 20:45:24 937],"0,0446","0,109"
1050914,"9288,170",[2023-04-23 20:45:25 937],"0,0429","0,1048"
1051030,"9289,170",[2023-04-23 20:45:26 937],"0,0192","0,0327"
1051144,"9290,170",[2023-04-23 20:45:27 937],"0,0054","0,0069"
1051259,"9291,170",[2023-04-23 20:45:28 937],"0,013","0,0158"
1051369,"9292,170",[2023-04-23 20:45:29 937],"0,0081","0,0098"
1051485,"9293,170",[2023-04-23 20:45:30 937],"0,0152","0,0221"
1051599,"9294,170",[2023-04-23 20:45:31 937],"0,0251","0,0489"
1051713,"9295,170",[2023-04-23 20:45:32 937],"0,0303","0,0756"
1051826,"9296,170",[2023-04-23 20:45:33 937],"0,0284","0,0857"
1051942,"9297,170",[2023-04-23 20:45:34 937],"0,0382","0,1068"
1052074,"9298,332",[2023-04-23 20:45:36 099],"0,0279","0,0623"
1052186,"9299,332",[2023-04-23 20:45:37 099],"0,0097","0,012"
1052300,"9300,332",[2023-04-23 20:45:38 099],"0,0129","0,0253"
1052415,"9301,332",[2023-04-23 20:45:39 099],"0,0379","0,0526"
1052530,"9302,332",[2023-04-23 20:45:40 099],"0,0525","0,0619"
1052641,"9303,332",[2023-04-23 20:45:41 099],"0,0525","0,0663"
1052756,"9304,332",[2023-04-23 20:45:42 099],"0,0484","0,0537"
1052871,"9305,332",[2023-04-23 20:45:43 099],"0,0477","0,0511"
1052980,"9306,332",[2023-04-23 20:45:44 099],"0,0641","0,0803"
1053093,"9307,332",[2023-04-23 20:45:45 099],"0,067","0,1"
1053207,"9308,332",[2023-04-23 20:45:46 099],"0,0566","0,064"
1053323,"9309,332",[2023-04-23 20:45:47 099],"0,0452","0,0526"
1053433,"9310,332",[2023-04-23 20:45:48 099],"0,0449","0,0514"
1053549,"9311,332",[2023-04-23 20:45:49 099],"0,0465","0,055"
1053662,"9312,332",[2023-04-23 20:45:50 099],"0,0422","0,0474"
1053776,"9313,332",[2023-04-23 20:45:51 099],"0,0543","0,0665"
1053887,"9314,332",[2023-04-23 20:45:52 099],"0,0974","0,194"
1054004,"9315,332",[2023-04-23 20:45:53 099],"0,0866","0,1745"
1054119,"9316,332",[2023-04-23 20:45:54 099],"0,0998","0,1711"
1054229,"9317,332",[2023-04-23 20:45:55 099],"0,1085","0,1957"
1054344,"9318,332",[2023-04-23 20:45:56 099],"0,0803","0,1822"
1054460,"9319,332",[2023-04-23 20:45:57 099],"0,0928","0,174"
1054575,"9320,332",[2023-04-23 20:45:58 099],"0,0589","0,1467"
1054686,"9321,332",[2023-04-23 20:45:59 099],"0,06","0,1544"
1054801,"9322,332",[2023-04-23 20:46:00 099],"0,0534","0,1061"
1054916,"9323,332",[2023-04-23 20:46:01 099],"0,0117","0,0157"
1055031,"9324,332",[2023-04-23 20:46:02 099],"0,0117","0,0151"
1055142,"9325,332",[2023-04-23 20:46:03 099],"0,0202","0,0268"
1055257,"9326,332",[2023-04-23 20:46:04 099],"0,0795","0,1042"
1055372,"9327,332",[2023-04-23 20:46:05 099],"0,0901","0,1416"
1055486,"9328,332",[2023-04-23 20:46:06 099],"0,0307","0,0397"
1055599,"9329,332",[2023-04-23 20:46:07 099],"0,072","0,1109"
1055713,"9330,332",[2023-04-23 20:46:08 099],"0,0221","0,03"
1055830,"9331,332",[2023-04-23 20:46:09 099],"0,0168","0,0229"
1055945,"9332,332",[2023-04-23 20:46:10 099],"0,012","0,0155"
1056055,"9333,332",[2023-04-23 20:46:11 099],"0,016","0,0221"
1056170,"9334,332",[2023-04-23 20:46:12 099],"0,0216","0,0296"
1056286,"9335,332",[2023-04-23 20:46:13 099],"0,0256","0,0343"
1056399,"9336,332",[2023-04-23 20:46:14 099],"0,0237","0,0293"
1056509,"9337,332",[2023-04-23 20:46:15 099],"0,0146","0,0175"
1056624,"9338,332",[2023-04-23 20:46:16 099],"0,013","0,0169"
1056741,"9339,332",[2023-04-23 20:46:17 099],"0,0187","0,0226"
1056853,"9340,332",[2023-04-23 20:46:18 099],"0,0112","0,0135"
1056965,"9341,332",[2023-04-23 20:46:19 099],"0,0088","0,0115"
1057080,"9342,332",[2023-04-23 20:46:20 099],"0,0122","0,0192"
1057196,"9343,332",[2023-04-23 20:46:21 099],"0,0225","0,0407"
1057306,"9344,332",[2023-04-23 20:46:22 099],"0,0403","0,0575"
1057422,"9345,332",[2023-04-23 20:46:23 099],"0,0263","0,0334"
1057538,"9346,332",[2023-04-23 20:46:24 099],"0,016","0,0219"
1057652,"9347,332",[2023-04-23 20:46:25 099],"0,0129","0,0181"
1057761,"9348,332",[2023-04-23 20:46:26 099],"0,0178","0,0216"
1057877,"9349,332",[2023-04-23 20:46:27 099],"0,0139","0,0171"
1057992,"9350,332",[2023-04-23 20:46:28 099],"0,0129","0,0166"
1058107,"9351,332",[2023-04-23 20:46:29 099],"0,0082","0,0101"
1058218,"9352,332",[2023-04-23 20:46:30 099],"0,0098","0,0124"
1058333,"9353,332",[2023-04-23 20:46:31 099],"0,0094","0,0145"
1058449,"9354,332",[2023-04-23 20:46:32 099],"0,0057","0,0078"
1058559,"9355,332",[2023-04-23 20:46:33 099],"0,0062","0,009"
1058674,"9356,332",[2023-04-23 20:46:34 099],"0,0084","0,0116"
1058790,"9357,332",[2023-04-23 20:46:35 099],"0,0111","0,0148"
1058907,"9358,332",[2023-04-23 20:46:36 099],"0,0144","0,0178"
1059036,"9359,493",[2023-04-23 20:46:37 260],"0,008","0,0135"
1059152,"9360,493",[2023-04-23 20:46:38 260],"0,0188","0,023"
1059268,"9361,493",[2023-04-23 20:46:39 260],"0,0114","0,0151"
1059382,"9362,493",[2023-04-23 20:46:40 260],"0,0087","0,0118"
1059495,"9363,493",[2023-04-23 20:46:41 260],"0,0052","0,0066"
1059610,"9364,493",[2023-04-23 20:46:42 260],"0,0044","0,0056"
1059726,"9365,493",[2023-04-23 20:46:43 260],"0,0124","0,0149"
1059842,"9366,493",[2023-04-23 20:46:44 260],"0,0102","0,0147"
1059954,"9367,493",[2023-04-23 20:46:45 260],"0,0205","0,0257"
1060069,"9368,493",[2023-04-23 20:46:46 260],"0,0107","0,0152"
1060184,"9369,493",[2023-04-23 20:46:47 260],"0,0107","0,0126"
1060300,"9370,493",[2023-04-23 20:46:48 260],"0,0058","0,0072"
1060409,"9371,493",[2023-04-23 20:46:49 260],"0,0101","0,0118"
1060525,"9372,493",[2023-04-23 20:46:50 260],"0,0083","0,0101"
1060641,"9373,493",[2023-04-23 20:46:51 260],"0,009","0,0114"
1060755,"9374,493",[2023-04-23 20:46:52 260],"0,0086","0,0134"
1060867,"9375,493",[2023-04-23 20:46:53 260],"0,0117","0,0148"
1060983,"9376,493",[2023-04-23 20:46:54 260],"0,0113","0,016"
1061099,"9377,493",[2023-04-23 20:46:55 260],"0,0104","0,0131"
1061209,"9378,493",[2023-04-23 20:46:56 260],"0,0066","0,0087"
1061325,"9379,493",[2023-04-23 20:46:57 260],"0,007","0,008"
1061440,"9380,493",[2023-04-23 20:46:58 260],"0,0027","0,0032"
1061556,"9381,493",[2023-04-23 20:46:59 260],"0,005","0,0064"
1061667,"9382,493",[2023-04-23 20:47:00 260],"0,0123","0,017"
1061782,"9383,493",[2023-04-23 20:47:01 260],"0,0524","0,0749"
1061897,"9384,493",[2023-04-23 20:47:02 260],"0,0188","0,0251"
1062011,"9385,493",[2023-04-23 20:47:03 260],"0,0197","0,0276"
1062121,"9386,493",[2023-04-23 20:47:04 260],"0,0151","0,0209"
1062236,"9387,493",[2023-04-23 20:47:05 260],"0,0105","0,014"
1062353,"9388,493",[2023-04-23 20:47:06 260],"0,0166","0,0225"
1062463,"9389,493",[2023-04-23 20:47:07 260],"0,0162","0,0209"
1062577,"9390,493",[2023-04-23 20:47:08 260],"0,0225","0,0301"
1062693,"9391,493",[2023-04-23 20:47:09 260],"0,0136","0,0191"
1062808,"9392,493",[2023-04-23 20:47:10 260],"0,0262","0,0342"
1062918,"9393,493",[2023-04-23 20:47:11 260],"0,026","0,0322"
1063032,"9394,493",[2023-04-23 20:47:12 260],"0,0165","0,0242"
1063147,"9395,493",[2023-04-23 20:47:13 260],"0,0197","0,0348"
1063260,"9396,493",[2023-04-23 20:47:14 260],"0,0134","0,0186"
1063370,"9397,493",[2023-04-23 20:47:15 260],"0,0086","0,0107"
1063485,"9398,493",[2023-04-23 20:47:16 260],"0,0057","0,0067"
1063599,"9399,493",[2023-04-23 20:47:17 260],"0,0115","0,0137"
1063712,"9400,493",[2023-04-23 20:47:18 260],"0,0052","0,0065"
1063826,"9401,493",[2023-04-23 20:47:19 260],"0,0033","0,0039"
1063941,"9402,493",[2023-04-23 20:47:20 260],"0,0033","0,0037"
1064057,"9403,493",[2023-04-23 20:47:21 260],"0,0051","0,0062"
1064171,"9404,493",[2023-04-23 20:47:22 260],"0,008","0,0097"
1064284,"9405,493",[2023-04-23 20:47:23 260],"0,0033","0,004"
1064399,"9406,493",[2023-04-23 20:47:24 260],"0,0034","0,0039"
1064515,"9407,493",[2023-04-23 20:47:25 260],"0,0057","0,0068"
1064629,"9408,493",[2023-04-23 20:47:26 260],"0,0064","0,0081"
1064738,"9409,493",[2023-04-23 20:47:27 260],"0,01","0,0133"
1064855,"9410,493",[2023-04-23 20:47:28 260],"0,05","0,0895"
1064970,"9411,493",[2023-04-23 20:47:29 260],"0,0786","0,1572"
1065082,"9412,493",[2023-04-23 20:47:30 260],"0,0637","0,1623"
1065197,"9413,493",[2023-04-23 20:47:31 260],"0,0708","0,1601"
1065313,"9414,493",[2023-04-23 20:47:32 260],"0,0955","0,2144"
1065428,"9415,493",[2023-04-23 20:47:33 260],"0,0552","0,1258"
1065541,"9416,493",[2023-04-23 20:47:34 260],"0,0749","0,1664"
1065653,"9417,493",[2023-04-23 20:47:35 260],"0,0632","0,1372"
1065770,"9418,493",[2023-04-23 20:47:36 260],"0,0561","0,1417"
1065885,"9419,493",[2023-04-23 20:47:37 260],"0,0739","0,1337"
1066013,"9420,655",[2023-04-23 20:47:38 422],"0,1185","0,2288"
1066129,"9421,655",[2023-04-23 20:47:39 422],"0,1681","0,2815"
1066245,"9422,655",[2023-04-23 20:47:40 422],"0,0669","0,1322"
1066357,"9423,655",[2023-04-23 20:47:41 422],"0,0647","0,1213"
1066470,"9424,655",[2023-04-23 20:47:42 422],"0,0679","0,1579"
1066585,"9425,655",[2023-04-23 20:47:43 422],"0,0364","0,1275"
1066700,"9426,655",[2023-04-23 20:47:44 422],"0,026","0,0801"
1066810,"9427,655",[2023-04-23 20:47:45 422],"0,0135","0,0208"
1066924,"9428,655",[2023-04-23 20:47:46 422],"0,0415","0,0989"
1067039,"9429,655",[2023-04-23 20:47:47 422],"0,048","0,1015"
1067156,"9430,655",[2023-04-23 20:47:48 422],"0,0502","0,1091"
1067269,"9431,655",[2023-04-23 20:47:49 422],"0,0463","0,1091"
1067383,"9432,655",[2023-04-23 20:47:50 422],"0,0137","0,0189"
1067498,"9433,655",[2023-04-23 20:47:51 422],"0,0143","0,0219"
1067611,"9434,655",[2023-04-23 20:47:52 422],"0,0115","0,0146"
1067724,"9435,655",[2023-04-23 20:47:53 422],"0,0104","0,0127"
1067839,"9436,655",[2023-04-23 20:47:54 422],"0,0136","0,0186"
1067955,"9437,655",[2023-04-23 20:47:55 422],"0,0074","0,0102"
1068064,"9438,655",[2023-04-23 20:47:56 422],"0,0065","0,0084"
1068179,"9439,655",[2023-04-23 20:47:57 422],"0,004","0,0046"
1068295,"9440,655",[2023-04-23 20:47:58 422],"0,0049","0,0059"
1068410,"9441,655",[2023-04-23 20:47:59 422],"0,0065","0,0079"
1068525,"9442,655",[2023-04-23 20:48:00 422],"0,0065","0,0088"
1068635,"9443,655",[2023-04-23 20:48:01 422],"0,0078","0,0098"
1068751,"9444,655",[2023-04-23 20:48:02 422],"0,0165","0,0205"
1068866,"9445,655",[2023-04-23 20:48:03 422],"0,0107","0,0162"
1068982,"9446,655",[2023-04-23 20:48:04 422],"0,008","0,0125"
1069093,"9447,655",[2023-04-23 20:48:05 422],"0,0241","0,029"
1069208,"9448,655",[2023-04-23 20:48:06 422],"0,0174","0,0216"
1069323,"9449,655",[2023-04-23 20:48:07 422],"0,0133","0,0156"
1069433,"9450,655",[2023-04-23 20:48:08 422],"0,0153","0,0186"
1069548,"9451,655",[2023-04-23 20:48:09 422],"0,0119","0,0148"
1069664,"9452,655",[2023-04-23 20:48:10 422],"0,0072","0,0094"
1069779,"9453,655",[2023-04-23 20:48:11 422],"0,0069","0,0087"
1069887,"9454,655",[2023-04-23 20:48:12 422],"0,0075","0,0088"
1070003,"9455,655",[2023-04-23 20:48:13 422],"0,0073","0,0099"
1070119,"9456,655",[2023-04-23 20:48:14 422],"0,0054","0,0065"
1070231,"9457,655",[2023-04-23 20:48:15 422],"0,0079","0,0099"
1070345,"9458,655",[2023-04-23 20:48:16 422],"0,0056","0,0067"
1070459,"9459,655",[2023-04-23 20:48:17 422],"0,0053","0,0064"
1070575,"9460,655",[2023-04-23 20:48:18 422],"0,0081","0,0108"
1070687,"9461,655",[2023-04-23 20:48:19 422],"0,0099","0,0113"
1070801,"9462,655",[2023-04-23 20:48:20 422],"0,0106","0,0162"
1070915,"9463,655",[2023-04-23 20:48:21 422],"0,0074","0,0122"
1071029,"9464,655",[2023-04-23 20:48:22 422],"0,0055","0,0071"
1071142,"9465,655",[2023-04-23 20:48:23 422],"0,0103","0,0128"
1071256,"9466,655",[2023-04-23 20:48:24 422],"0,0334","0,0439"
1071371,"9467,655",[2023-04-23 20:48:25 422],"0,0085","0,011"
1071485,"9468,655",[2023-04-23 20:48:26 422],"0,006","0,0073"
1071597,"9469,655",[2023-04-23 20:48:27 422],"0,0081","0,0103"
1071712,"9470,655",[2023-04-23 20:48:28 422],"0,0054","0,0065"
1071827,"9471,655",[2023-04-23 20:48:29 422],"0,0046","0,0053"
1071939,"9472,655",[2023-04-23 20:48:30 422],"0,0032","0,0036"
1072051,"9473,655",[2023-04-23 20:48:31 422],"0,0026","0,0032"
1072165,"9474,655",[2023-04-23 20:48:32 422],"0,0027","0,0031"
1072280,"9475,655",[2023-04-23 20:48:33 422],"0,0023","0,0028"
1072390,"9476,655",[2023-04-23 20:48:34 422],"0,0028","0,0032"
1072504,"9477,655",[2023-04-23 20:48:35 422],"0,0034","0,0048"
1072619,"9478,655",[2023-04-23 20:48:36 422],"0,0099","0,013"
1072734,"9479,655",[2023-04-23 20:48:37 422],"0,0034","0,0041"
1072849,"9480,655",[2023-04-23 20:48:38 422],"0,0064","0,0078"
1072978,"9481,816",[2023-04-23 20:48:39 583],"0,0166","0,0274"
1073093,"9482,816",[2023-04-23 20:48:40 583],"0,0407","0,1133"
1073208,"9483,816",[2023-04-23 20:48:41 583],"0,0286","0,078"
1073320,"9484,816",[2023-04-23 20:48:42 583],"0,0089","0,0138"
1073433,"9485,816",[2023-04-23 20:48:43 583],"0,0299","0,0866"
1073548,"9486,816",[2023-04-23 20:48:44 583],"0,0349","0,087"
1073664,"9487,816",[2023-04-23 20:48:45 583],"0,0391","0,1474"
1073775,"9488,816",[2023-04-23 20:48:46 583],"0,0412","0,1119"
1073890,"9489,816",[2023-04-23 20:48:47 583],"0,0745","0,182"
1074005,"9490,816",[2023-04-23 20:48:48 583],"0,0807","0,1834"
1074118,"9491,816",[2023-04-23 20:48:49 583],"0,0977","0,1944"
1074231,"9492,816",[2023-04-23 20:48:50 583],"0,0862","0,1486"
1074346,"9493,816",[2023-04-23 20:48:51 583],"0,101","0,1906"
1074461,"9494,816",[2023-04-23 20:48:52 583],"0,0824","0,1419"
1074572,"9495,816",[2023-04-23 20:48:53 583],"0,0891","0,1612"
1074685,"9496,816",[2023-04-23 20:48:54 583],"0,0679","0,1227"
1074800,"9497,816",[2023-04-23 20:48:55 583],"0,065","0,1381"
1074916,"9498,816",[2023-04-23 20:48:56 583],"0,0519","0,1032"
1075026,"9499,816",[2023-04-23 20:48:57 583],"0,0565","0,1178"
1075142,"9500,816",[2023-04-23 20:48:58 583],"0,0567","0,1172"
1075257,"9501,816",[2023-04-23 20:48:59 583],"0,0757","0,1234"
1075373,"9502,816",[2023-04-23 20:49:00 583],"0,0695","0,1399"
1075486,"9503,816",[2023-04-23 20:49:01 583],"0,0537","0,0801"
1075600,"9504,816",[2023-04-23 20:49:02 583],"0,0119","0,0157"
1075715,"9505,816",[2023-04-23 20:49:03 583],"0,0307","0,0367"
1075828,"9506,816",[2023-04-23 20:49:04 583],"0,0225","0,0289"
1075942,"9507,816",[2023-04-23 20:49:05 583],"0,0353","0,0554"
1076057,"9508,816",[2023-04-23 20:49:06 583],"0,0086","0,0126"
1076172,"9509,816",[2023-04-23 20:49:07 583],"0,036","0,055"
1076283,"9510,816",[2023-04-23 20:49:08 583],"0,026","0,0356"
1076397,"9511,816",[2023-04-23 20:49:09 583],"0,0253","0,0338"
1076512,"9512,816",[2023-04-23 20:49:10 583],"0,0097","0,0125"
1076627,"9513,816",[2023-04-23 20:49:11 583],"0,0086","0,0109"
1076736,"9514,816",[2023-04-23 20:49:12 583],"0,0065","0,0078"
1076850,"9515,816",[2023-04-23 20:49:13 583],"0,0065","0,0079"
1076966,"9516,816",[2023-04-23 20:49:14 583],"0,0141","0,0164"
1077080,"9517,816",[2023-04-23 20:49:15 583],"0,0083","0,0139"
1077191,"9518,816",[2023-04-23 20:49:16 583],"0,0104","0,0146"
1077304,"9519,816",[2023-04-23 20:49:17 583],"0,0083","0,0113"
1077418,"9520,816",[2023-04-23 20:49:18 583],"0,0065","0,0077"
1077531,"9521,816",[2023-04-23 20:49:19 583],"0,0041","0,0047"
1077642,"9522,816",[2023-04-23 20:49:20 583],"0,0072","0,0096"
1077757,"9523,816",[2023-04-23 20:49:21 583],"0,0039","0,0052"
1077872,"9524,816",[2023-04-23 20:49:22 583],"0,005","0,0065"
1077986,"9525,816",[2023-04-23 20:49:23 583],"0,0065","0,0084"
1078097,"9526,816",[2023-04-23 20:49:24 583],"0,0066","0,0102"
1078211,"9527,816",[2023-04-23 20:49:25 583],"0,0063","0,0079"
1078326,"9528,816",[2023-04-23 20:49:26 583],"0,0068","0,0085"
1078440,"9529,816",[2023-04-23 20:49:27 583],"0,0055","0,0068"
1078555,"9530,816",[2023-04-23 20:49:28 583],"0,0052","0,0063"
1078668,"9531,816",[2023-04-23 20:49:29 583],"0,006","0,0071"
1078783,"9532,816",[2023-04-23 20:49:30 583],"0,005","0,0069"
1078893,"9533,816",[2023-04-23 20:49:31 583],"0,0124","0,018"
1079006,"9534,816",[2023-04-23 20:49:32 583],"0,0091","0,0142"
1079122,"9535,816",[2023-04-23 20:49:33 583],"0,0058","0,007"
1079236,"9536,816",[2023-04-23 20:49:34 583],"0,0072","0,0085"
1079346,"9537,816",[2023-04-23 20:49:35 583],"0,0095","0,0111"
1079460,"9538,816",[2023-04-23 20:49:36 583],"0,0053","0,0067"
1079574,"9539,816",[2023-04-23 20:49:37 583],"0,0043","0,0061"
1079689,"9540,816",[2023-04-23 20:49:38 583],"0,0086","0,0109"
1079803,"9541,816",[2023-04-23 20:49:39 583],"0,0068","0,0091"
1079934,"9542,978",[2023-04-23 20:49:40 745],"0,0074","0,011"
1080049,"9543,978",[2023-04-23 20:49:41 745],"0,0106","0,0139"
1080160,"9544,978",[2023-04-23 20:49:42 745],"0,0078","0,0096"
1080274,"9545,978",[2023-04-23 20:49:43 745],"0,006","0,0075"
1080388,"9546,978",[2023-04-23 20:49:44 745],"0,0041","0,0054"
1080504,"9547,978",[2023-04-23 20:49:45 745],"0,0051","0,0084"
1080615,"9548,978",[2023-04-23 20:49:46 745],"0,0066","0,0091"
1080730,"9549,978",[2023-04-23 20:49:47 745],"0,0071","0,0107"
1080844,"9550,978",[2023-04-23 20:49:48 745],"0,0085","0,014"
1080957,"9551,978",[2023-04-23 20:49:49 745],"0,0068","0,0101"
1081071,"9552,978",[2023-04-23 20:49:50 745],"0,0059","0,0078"
1081187,"9553,978",[2023-04-23 20:49:51 745],"0,0067","0,0087"
1081301,"9554,978",[2023-04-23 20:49:52 745],"0,0072","0,0088"
1081414,"9555,978",[2023-04-23 20:49:53 745],"0,0825","0,0935"
1081525,"9556,978",[2023-04-23 20:49:54 745],"0,0221","0,0319"
1081638,"9557,978",[2023-04-23 20:49:55 745],"0,0156","0,0195"
1081751,"9558,978",[2023-04-23 20:49:56 745],"0,0836","0,0884"
1081865,"9559,978",[2023-04-23 20:49:57 745],"0,0069","0,0101"
1081974,"9560,978",[2023-04-23 20:49:58 745],"0,0108","0,0207"
1082088,"9561,978",[2023-04-23 20:49:59 745],"0,0375","0,0962"
1082202,"9562,978",[2023-04-23 20:50:00 745],"0,0391","0,1001"
