,seconds,date,hr,activity_load_2d,activity_load_3d,IsOnCourt
1563,4525.302,[2023-04-23 19:25:39 551],135.0,0.0033,0.0047,1
1564,4526.302,[2023-04-23 19:25:40 551],131.0,0.0027,0.0032,1
1565,4527.302,[2023-04-23 19:25:41 551],127.0,0.0026,0.0032,1
1566,4528.302,[2023-04-23 19:25:42 551],125.0,0.0027,0.0031,1
1567,4529.302,[2023-04-23 19:25:43 551],123.0,0.0023,0.0027,1
1568,4530.302,[2023-04-23 19:25:44 551],121.0,0.0025,0.0031,1
1569,4531.302,[2023-04-23 19:25:45 551],120.0,0.0028,0.0032,1
1570,4532.302,[2023-04-23 19:25:46 551],118.0,0.0023,0.0029,1
1571,4533.302,[2023-04-23 19:25:47 551],116.0,0.0027,0.0034,1
1572,4534.302,[2023-04-23 19:25:48 551],115.0,0.0025,0.003,1
1573,4535.302,[2023-04-23 19:25:49 551],114.0,0.0035,0.0041,1
1574,4536.302,[2023-04-23 19:25:50 551],113.0,0.0032,0.004,1
1575,4537.302,[2023-04-23 19:25:51 551],112.0,0.003,0.0037,1
1576,4538.302,[2023-04-23 19:25:52 551],112.0,0.0238,0.0343,1
1577,4539.302,[2023-04-23 19:25:53 551],114.0,0.0297,0.037,1
1578,4540.302,[2023-04-23 19:25:54 551],114.0,0.0264,0.038,1
1579,4541.302,[2023-04-23 19:25:55 551],114.0,0.0116,0.018,1
1580,4542.302,[2023-04-23 19:25:56 551],113.0,0.0051,0.007,1
1581,4543.302,[2023-04-23 19:25:57 551],113.0,0.0076,0.0113,1
1582,4544.302,[2023-04-23 19:25:58 551],113.0,0.0148,0.0223,1
1583,4545.302,[2023-04-23 19:25:59 551],114.0,0.0219,0.0318,1
1584,4546.302,[2023-04-23 19:26:00 551],116.0,0.0229,0.0348,1
1585,4547.302,[2023-04-23 19:26:01 551],117.0,0.024,0.0393,1
1586,4548.302,[2023-04-23 19:26:02 551],118.0,0.0306,0.0485,1
1587,4549.302,[2023-04-23 19:26:03 551],117.0,0.053,0.0755,1
1588,4550.302,[2023-04-23 19:26:04 551],117.0,0.0284,0.0411,1
1589,4551.302,[2023-04-23 19:26:05 551],117.0,0.0162,0.0248,1
1590,4552.302,[2023-04-23 19:26:06 551],117.0,0.0227,0.032,1
1591,4553.302,[2023-04-23 19:26:07 551],116.0,0.011,0.0159,1
1592,4554.302,[2023-04-23 19:26:08 551],115.0,0.0055,0.0079,1
1593,4555.302,[2023-04-23 19:26:09 551],115.0,0.0077,0.0123,1
1594,4556.302,[2023-04-23 19:26:10 551],114.0,0.0055,0.0079,1
1595,4557.302,[2023-04-23 19:26:11 551],114.0,0.0069,0.011,1
1596,4558.302,[2023-04-23 19:26:12 551],111.0,0.0078,0.0103,1
1597,4559.302,[2023-04-23 19:26:13 551],109.0,0.0064,0.0091,1
1598,4560.302,[2023-04-23 19:26:14 551],107.0,0.0156,0.0254,1
1599,4561.302,[2023-04-23 19:26:15 551],108.0,0.0129,0.0202,1
1600,4562.302,[2023-04-23 19:26:16 551],108.0,0.0063,0.0097,1
1601,4563.302,[2023-04-23 19:26:17 551],109.0,0.0057,0.0091,1
1602,4564.302,[2023-04-23 19:26:18 551],107.0,0.0097,0.015,1
1603,4565.302,[2023-04-23 19:26:19 551],106.0,0.0074,0.0105,1
1604,4566.302,[2023-04-23 19:26:20 551],104.0,0.0088,0.0132,1
1605,4567.302,[2023-04-23 19:26:21 551],102.0,0.0135,0.0186,1
1606,4568.302,[2023-04-23 19:26:22 551],102.0,0.0421,0.0686,1
1607,4569.302,[2023-04-23 19:26:23 551],101.0,0.0769,0.115,1
1608,4570.302,[2023-04-23 19:26:24 551],100.0,0.0455,0.0854,1
1609,4571.302,[2023-04-23 19:26:25 551],99.0,0.01,0.0131,1
1610,4572.302,[2023-04-23 19:26:26 551],99.0,0.0225,0.0343,1
1611,4573.302,[2023-04-23 19:26:27 551],100.0,0.0455,0.0688,1
1612,4574.302,[2023-04-23 19:26:28 551],100.0,0.0513,0.079,1
1613,4575.302,[2023-04-23 19:26:29 551],100.0,0.1358,0.2062,1
1614,4576.302,[2023-04-23 19:26:30 551],100.0,0.0718,0.1055,1
1615,4577.302,[2023-04-23 19:26:31 551],100.0,0.1389,0.1902,1
1616,4578.302,[2023-04-23 19:26:32 551],99.0,0.1021,0.152,1
1617,4579.302,[2023-04-23 19:26:33 551],99.0,0.1831,0.2762,1
1618,4580.302,[2023-04-23 19:26:34 551],99.0,0.2351,0.3577,1
1619,4581.302,[2023-04-23 19:26:35 551],99.0,0.1658,0.2755,1
1620,4582.302,[2023-04-23 19:26:36 551],99.0,0.1578,0.2691,1
1621,4583.302,[2023-04-23 19:26:37 551],99.0,0.0961,0.173,1
1622,4584.302,[2023-04-23 19:26:38 551],99.0,0.0726,0.1291,1
1623,4585.302,[2023-04-23 19:26:39 551],99.0,0.0566,0.1135,1
1624,4586.302,[2023-04-23 19:26:40 551],99.0,0.034,0.06,1
1625,4587.302,[2023-04-23 19:26:41 551],99.0,0.0116,0.0163,1
1626,4588.302,[2023-04-23 19:26:42 551],99.0,0.0132,0.0199,1
1627,4589.302,[2023-04-23 19:26:43 551],99.0,0.0149,0.0224,1
1628,4590.302,[2023-04-23 19:26:44 551],99.0,0.1894,0.251,1
1629,4591.302,[2023-04-23 19:26:45 551],99.0,0.2326,0.3428,1
1630,4592.302,[2023-04-23 19:26:46 551],99.0,0.085,0.1396,1
1631,4593.302,[2023-04-23 19:26:47 551],99.0,0.0367,0.0645,1
1632,4594.302,[2023-04-23 19:26:48 551],99.0,0.0842,0.1356,1
1633,4595.302,[2023-04-23 19:26:49 551],99.0,0.1489,0.2225,1
1634,4596.302,[2023-04-23 19:26:50 551],99.0,0.1532,0.2214,1
1635,4597.302,[2023-04-23 19:26:51 551],99.0,0.19,0.251,1
1636,4598.302,[2023-04-23 19:26:52 551],99.0,0.1878,0.2592,1
1637,4599.302,[2023-04-23 19:26:53 551],99.0,0.1765,0.2574,1
1638,4600.302,[2023-04-23 19:26:54 551],99.0,0.1229,0.1821,1
1639,4601.302,[2023-04-23 19:26:55 551],99.0,0.0509,0.0802,1
1640,4602.302,[2023-04-23 19:26:56 551],99.0,0.0241,0.04,1
1641,4603.302,[2023-04-23 19:26:57 551],99.0,0.0121,0.0172,1
1642,4604.302,[2023-04-23 19:26:58 551],99.0,0.0094,0.0145,1
1643,4605.302,[2023-04-23 19:26:59 551],99.0,0.0105,0.017,1
1644,4606.302,[2023-04-23 19:27:00 551],99.0,0.0084,0.0124,1
1645,4607.302,[2023-04-23 19:27:01 551],99.0,0.0098,0.0171,1
1646,4608.302,[2023-04-23 19:27:02 551],99.0,0.0077,0.0106,1
1647,4609.302,[2023-04-23 19:27:03 551],120.0,0.0085,0.0132,1
1648,4610.302,,130.0,0.014,0.0225,1
1649,4611.302,,130.0,0.0152,0.0279,1
1650,4612.302,,130.0,0.0113,0.0183,1
1651,4613.302,,130.0,0.0103,0.0159,1
1652,4614.302,,130.0,0.0189,0.0317,1
1653,4615.302,,130.0,0.0247,0.0389,1
1654,4616.302,,130.0,0.037,0.0548,1
1655,4617.302,,130.0,0.0575,0.1011,1
1656,4618.302,,130.0,0.0384,0.0543,1
1657,4619.302,,130.0,0.0461,0.0806,1
1658,4620.302,,130.0,0.0623,0.0988,1
1659,4621.302,,130.0,0.0278,0.0365,1
1660,4622.302,,130.0,0.0103,0.0155,1
1661,4623.302,,130.0,0.0299,0.0518,1
1662,4624.302,,130.0,0.0221,0.0378,1
1663,4625.302,,150.5,0.0077,0.0128,1
1664,4626.302,,150.5,0.0091,0.0139,1
1665,4627.302,,150.5,0.0102,0.0159,1
1666,4628.302,,150.5,0.0269,0.043,1
1667,4629.302,,150.5,0.0538,0.0891,1
1668,4630.302,,150.5,0.1433,0.2256,1
1669,4631.302,,150.5,0.1575,0.2115,1
1670,4632.302,,150.5,0.0783,0.1338,1
1671,4633.302,,150.5,0.0622,0.1086,1
1672,4634.302,,150.5,0.122,0.1635,1
1673,4635.302,[2023-04-23 19:27:29 551],161.0,0.2156,0.3151,1
1674,4636.302,,161.0,0.2264,0.3577,1
1675,4637.302,,161.0,0.2646,0.4461,1
1676,4638.302,,161.0,0.2037,0.3434,1
1677,4639.302,,161.0,0.0979,0.1575,1
1678,4640.302,,161.0,0.0647,0.12,1
1679,4641.302,,161.0,0.0393,0.0608,1
1680,4642.302,,161.0,0.0329,0.0559,1
1681,4643.302,,161.0,0.0246,0.0365,1
1682,4644.302,,161.5,0.0205,0.0303,1
1683,4645.302,,161.5,0.0209,0.0297,1
1684,4646.302,,161.5,0.0169,0.0266,1
1685,4647.302,,161.5,0.0202,0.0278,1
1686,4648.302,[2023-04-23 19:27:42 551],161.0,0.0162,0.0256,1
1687,4649.302,[2023-04-23 19:27:43 551],161.0,0.0159,0.0228,1
1688,4650.302,[2023-04-23 19:27:44 551],162.0,0.0187,0.0263,1
1689,4651.302,[2023-04-23 19:27:45 551],162.0,0.0155,0.0232,1
1690,4652.302,[2023-04-23 19:27:46 551],166.0,0.0144,0.0222,1
1691,4653.302,,167.5,0.0166,0.0251,1
1692,4654.302,,167.5,0.019,0.027,1
1693,4655.302,[2023-04-23 19:27:49 551],172.0,0.0145,0.0218,1
1694,4656.302,[2023-04-23 19:27:50 551],174.0,0.0138,0.021,1
1695,4657.302,[2023-04-23 19:27:51 551],177.0,0.0152,0.0275,1
1696,4658.302,[2023-04-23 19:27:52 551],178.0,0.0124,0.0176,1
1697,4659.302,[2023-04-23 19:27:53 551],178.0,0.0105,0.0191,1
1698,4660.302,[2023-04-23 19:27:54 551],178.0,0.0092,0.0175,1
1699,4661.302,[2023-04-23 19:27:55 551],177.0,0.0102,0.017,1
1700,4662.302,[2023-04-23 19:27:56 551],176.0,0.0097,0.0154,1
1701,4663.302,[2023-04-23 19:27:57 551],176.0,0.0072,0.01,1
1702,4664.302,[2023-04-23 19:27:58 551],175.0,0.0069,0.0091,1
1703,4665.302,[2023-04-23 19:27:59 551],175.0,0.0047,0.0066,1
1704,4666.302,[2023-04-23 19:28:00 551],175.0,0.0042,0.0061,1
1705,4667.302,[2023-04-23 19:28:01 551],172.0,0.0039,0.0047,1
1706,4668.302,[2023-04-23 19:28:02 551],171.0,0.0041,0.0049,1
1707,4669.302,[2023-04-23 19:28:03 551],167.0,0.0046,0.0057,1
1708,4670.302,[2023-04-23 19:28:04 551],165.0,0.003,0.0036,1
1709,4671.302,[2023-04-23 19:28:05 551],163.0,0.039,0.0472,1
1710,4672.302,[2023-04-23 19:28:06 551],161.0,0.0062,0.0088,1
1711,4673.302,[2023-04-23 19:28:07 551],160.0,0.0132,0.0166,1
1712,4674.302,[2023-04-23 19:28:08 551],159.0,0.0172,0.0245,1
1713,4675.302,[2023-04-23 19:28:09 551],158.0,0.0136,0.0221,1
1714,4676.302,[2023-04-23 19:28:10 551],156.0,0.0126,0.0194,1
1715,4677.302,[2023-04-23 19:28:11 551],155.0,0.0081,0.0108,1
1716,4678.302,[2023-04-23 19:28:12 551],154.0,0.0327,0.0427,1
1717,4679.302,[2023-04-23 19:28:13 551],154.0,0.0095,0.0141,1
1718,4680.302,[2023-04-23 19:28:14 551],153.0,0.0131,0.0188,1
1719,4681.302,[2023-04-23 19:28:15 551],151.0,0.0116,0.0196,1
1720,4682.302,[2023-04-23 19:28:16 551],149.0,0.0118,0.0226,1
1721,4683.302,[2023-04-23 19:28:17 551],147.0,0.01,0.0161,1
1722,4684.302,[2023-04-23 19:28:18 551],143.0,0.0051,0.0071,1
1723,4685.302,[2023-04-23 19:28:19 551],139.0,0.009,0.0121,1
1724,4686.302,[2023-04-23 19:28:20 551],137.0,0.0077,0.0111,1
1725,4687.302,[2023-04-23 19:28:21 551],138.0,0.0107,0.0172,1
1726,4688.302,[2023-04-23 19:28:22 551],138.0,0.0065,0.0103,1
1727,4689.302,[2023-04-23 19:28:23 551],138.0,0.0062,0.0085,1
1728,4690.302,[2023-04-23 19:28:24 551],138.0,0.0091,0.0136,1
1729,4691.302,[2023-04-23 19:28:25 551],138.0,0.0112,0.0155,1
1730,4692.302,[2023-04-23 19:28:26 551],138.0,0.0237,0.0373,1
1731,4693.302,[2023-04-23 19:28:27 551],138.0,0.0265,0.0382,1
1732,4694.302,[2023-04-23 19:28:28 551],138.0,0.014,0.0188,1
1733,4695.302,[2023-04-23 19:28:29 551],138.0,0.0264,0.0455,1
1734,4696.302,[2023-04-23 19:28:30 551],138.0,0.0799,0.1203,1
1735,4697.302,[2023-04-23 19:28:31 551],138.0,0.0318,0.0476,1
1736,4698.302,[2023-04-23 19:28:32 551],137.0,0.0195,0.0324,1
1737,4699.302,[2023-04-23 19:28:33 551],136.0,0.0266,0.0403,1
1738,4700.302,[2023-04-23 19:28:34 551],135.0,0.0328,0.0541,1
1739,4701.302,[2023-04-23 19:28:35 551],135.0,0.0224,0.0299,1
1740,4702.302,[2023-04-23 19:28:36 551],134.0,0.0563,0.082,1
1741,4703.302,[2023-04-23 19:28:37 551],133.0,0.0789,0.1317,1
1742,4704.302,[2023-04-23 19:28:38 551],130.0,0.0934,0.1581,1
1743,4705.302,[2023-04-23 19:28:39 551],129.0,0.079,0.1272,1
1744,4706.302,[2023-04-23 19:28:40 551],129.0,0.0584,0.1095,1
1745,4707.302,[2023-04-23 19:28:41 551],129.0,0.0465,0.0836,1
1746,4708.302,[2023-04-23 19:28:42 551],128.0,0.0532,0.0926,1
1747,4709.302,[2023-04-23 19:28:43 551],128.0,0.0829,0.1501,1
1748,4710.302,[2023-04-23 19:28:44 551],128.0,0.087,0.1517,1
1749,4711.302,[2023-04-23 19:28:45 551],128.0,0.0222,0.0317,1
1750,4712.302,[2023-04-23 19:28:46 551],128.0,0.016,0.0256,1
1751,4713.302,[2023-04-23 19:28:47 551],129.0,0.0166,0.0247,1
1752,4714.302,[2023-04-23 19:28:48 551],130.0,0.0099,0.016,1
1753,4715.302,[2023-04-23 19:28:49 551],129.0,0.0237,0.0367,1
1754,4716.302,[2023-04-23 19:28:50 551],129.0,0.084,0.1322,1
1755,4717.302,[2023-04-23 19:28:51 551],130.0,0.0645,0.1224,1
1756,4718.302,[2023-04-23 19:28:52 551],129.0,0.0306,0.0404,1
1757,4719.302,[2023-04-23 19:28:53 551],127.0,0.013,0.0195,1
1758,4720.302,[2023-04-23 19:28:54 551],125.0,0.0082,0.0128,1
1759,4721.302,[2023-04-23 19:28:55 551],124.0,0.0135,0.0238,1
1760,4722.302,[2023-04-23 19:28:56 551],124.0,0.059,0.0963,1
1761,4723.302,[2023-04-23 19:28:57 551],125.0,0.0845,0.1214,1
1762,4724.302,[2023-04-23 19:28:58 551],126.0,0.0744,0.1401,1
1763,4725.302,[2023-04-23 19:28:59 551],127.0,0.0799,0.1267,1
1764,4726.302,[2023-04-23 19:29:00 551],128.0,0.1544,0.2219,1
1765,4727.302,[2023-04-23 19:29:01 551],129.0,0.201,0.2687,1
1766,4728.302,[2023-04-23 19:29:02 551],130.0,0.2179,0.2933,1
1767,4729.302,[2023-04-23 19:29:03 551],130.0,0.1767,0.2664,1
1768,4730.302,[2023-04-23 19:29:04 551],131.0,0.1617,0.2491,1
1769,4731.302,[2023-04-23 19:29:05 551],132.0,0.1063,0.1786,1
1770,4732.302,[2023-04-23 19:29:06 551],131.0,0.044,0.0679,1
1771,4733.302,[2023-04-23 19:29:07 551],131.0,0.013,0.0174,1
1772,4734.302,[2023-04-23 19:29:08 551],131.0,0.0116,0.0168,1
1773,4735.302,[2023-04-23 19:29:09 551],131.0,0.0074,0.0103,1
1774,4736.302,[2023-04-23 19:29:10 551],131.0,0.0107,0.0146,1
1775,4737.302,[2023-04-23 19:29:11 551],131.0,0.0103,0.0159,1
1776,4738.302,[2023-04-23 19:29:12 551],133.0,0.0079,0.0115,1
1777,4739.302,[2023-04-23 19:29:13 551],137.0,0.0095,0.0143,1
1778,4740.302,[2023-04-23 19:29:14 551],138.0,0.0107,0.0135,1
1779,4741.302,[2023-04-23 19:29:15 551],138.0,0.0064,0.0088,1
1780,4742.302,[2023-04-23 19:29:16 551],138.0,0.0105,0.0146,1
1781,4743.302,[2023-04-23 19:29:17 551],138.0,0.0087,0.0123,1
1782,4744.302,[2023-04-23 19:29:18 551],139.0,0.0093,0.0147,1
1783,4745.302,[2023-04-23 19:29:19 551],140.0,0.0159,0.026,1
1784,4746.302,[2023-04-23 19:29:20 551],140.0,0.0169,0.0227,1
1785,4747.302,[2023-04-23 19:29:21 551],141.0,0.0715,0.119,1
1786,4748.302,[2023-04-23 19:29:22 551],141.0,0.0325,0.0463,1
1787,4749.302,[2023-04-23 19:29:23 551],141.0,0.0174,0.0261,1
1788,4750.302,[2023-04-23 19:29:24 551],142.0,0.0184,0.0253,1
1789,4751.302,[2023-04-23 19:29:25 551],143.0,0.0241,0.0331,1
1790,4752.302,[2023-04-23 19:29:26 551],143.0,0.0481,0.0886,1
1791,4753.302,[2023-04-23 19:29:27 551],143.0,0.0667,0.1158,1
1792,4754.302,[2023-04-23 19:29:28 551],141.0,0.0622,0.0956,1
1793,4755.302,[2023-04-23 19:29:29 551],139.0,0.0892,0.1596,1
1794,4756.302,[2023-04-23 19:29:30 551],137.0,0.0374,0.0539,1
1795,4757.302,[2023-04-23 19:29:31 551],136.0,0.0192,0.0279,1
1796,4758.302,[2023-04-23 19:29:32 551],135.0,0.0077,0.0135,1
1797,4759.302,[2023-04-23 19:29:33 551],135.0,0.0102,0.0156,1
1798,4760.302,[2023-04-23 19:29:34 551],135.0,0.0103,0.0152,1
1799,4761.302,[2023-04-23 19:29:35 551],135.0,0.0095,0.0145,1
1800,4762.302,[2023-04-23 19:29:36 551],134.0,0.0191,0.0277,1
1801,4763.302,[2023-04-23 19:29:37 551],133.0,0.0097,0.0139,1
1802,4764.302,[2023-04-23 19:29:38 551],132.0,0.0286,0.0415,1
1803,4765.302,[2023-04-23 19:29:39 551],133.0,0.0158,0.0218,1
1804,4766.302,[2023-04-23 19:29:40 551],135.0,0.0162,0.0227,1
1805,4767.302,[2023-04-23 19:29:41 551],137.0,0.0218,0.0319,1
1806,4768.302,[2023-04-23 19:29:42 551],138.0,0.1221,0.1827,1
1807,4769.302,[2023-04-23 19:29:43 551],139.0,0.1878,0.2682,1
1808,4770.302,[2023-04-23 19:29:44 551],139.0,0.1549,0.224,1
1809,4771.302,[2023-04-23 19:29:45 551],138.0,0.1274,0.2082,1
1810,4772.302,[2023-04-23 19:29:46 551],137.0,0.1062,0.1794,1
1811,4773.302,[2023-04-23 19:29:47 551],136.0,0.0918,0.1532,1
1812,4774.302,[2023-04-23 19:29:48 551],136.0,0.0863,0.1577,1
1813,4775.302,[2023-04-23 19:29:49 551],136.0,0.0892,0.1613,1
1814,4776.302,[2023-04-23 19:29:50 551],136.0,0.066,0.1241,1
1815,4777.302,[2023-04-23 19:29:51 551],134.0,0.0179,0.0329,1
1816,4778.302,[2023-04-23 19:29:52 551],134.0,0.0117,0.017,1
1817,4779.302,[2023-04-23 19:29:53 551],134.0,0.0088,0.0127,1
1818,4780.302,[2023-04-23 19:29:54 551],134.0,0.0137,0.0185,1
1819,4781.302,[2023-04-23 19:29:55 551],134.0,0.0076,0.0105,1
1820,4782.302,[2023-04-23 19:29:56 551],134.0,0.0087,0.0134,1
1821,4783.302,[2023-04-23 19:29:57 551],134.0,0.0123,0.0195,1
1822,4784.302,[2023-04-23 19:29:58 551],134.0,0.0102,0.0153,1
1823,4785.302,[2023-04-23 19:29:59 551],134.0,0.0101,0.0137,1
1824,4786.302,[2023-04-23 19:30:00 551],134.0,0.016,0.0216,1
1825,4787.302,[2023-04-23 19:30:01 551],135.0,0.0151,0.0215,1
1826,4788.302,[2023-04-23 19:30:02 551],143.0,0.0073,0.0099,1
1827,4789.302,,146.5,0.0055,0.007,1
1828,4790.302,,146.5,0.0096,0.0126,1
1829,4791.302,,146.5,0.0187,0.0316,1
1830,4792.302,,146.5,0.0579,0.1026,1
1831,4793.302,,146.5,0.0635,0.1051,1
1832,4794.302,,153.0,0.056,0.105,1
1833,4795.302,,153.0,0.0304,0.057,1
1834,4796.302,,153.0,0.0314,0.0535,1
1835,4797.302,[2023-04-23 19:30:11 551],156.0,0.0303,0.0582,1
1836,4798.302,,155.0,0.0254,0.0372,1
1837,4799.302,[2023-04-23 19:30:13 551],154.0,0.021,0.0321,1
1838,4800.302,[2023-04-23 19:30:14 551],155.0,0.0124,0.0175,1
1839,4801.302,[2023-04-23 19:30:15 551],156.0,0.0106,0.0168,1
1840,4802.302,[2023-04-23 19:30:16 551],156.0,0.011,0.0141,1
1841,4803.302,[2023-04-23 19:30:17 551],157.0,0.0067,0.011,1
1842,4804.302,[2023-04-23 19:30:18 551],156.0,0.0058,0.0072,1
1843,4805.302,[2023-04-23 19:30:19 551],154.0,0.0068,0.0082,1
1844,4806.302,[2023-04-23 19:30:20 551],153.0,0.0049,0.0058,1
1845,4807.302,[2023-04-23 19:30:21 551],151.0,0.0064,0.0091,1
1846,4808.302,[2023-04-23 19:30:22 551],150.0,0.0639,0.1014,1
1847,4809.302,[2023-04-23 19:30:23 551],150.0,0.1222,0.1976,1
1848,4810.302,[2023-04-23 19:30:24 551],148.0,0.2177,0.3179,1
1849,4811.302,[2023-04-23 19:30:25 551],147.0,0.2587,0.3622,1
1850,4812.302,[2023-04-23 19:30:26 551],146.0,0.2667,0.3539,1
1851,4813.302,[2023-04-23 19:30:27 551],144.0,0.2211,0.313,1
1852,4814.302,[2023-04-23 19:30:28 551],143.0,0.1818,0.2877,1
1853,4815.302,[2023-04-23 19:30:29 551],142.0,0.1419,0.2017,1
1854,4816.302,[2023-04-23 19:30:30 551],142.0,0.0408,0.0575,1
1855,4817.302,[2023-04-23 19:30:31 551],141.0,0.0114,0.0162,1
1856,4818.302,[2023-04-23 19:30:32 551],141.0,0.0099,0.0147,1
1857,4819.302,[2023-04-23 19:30:33 551],142.0,0.0089,0.0128,1
1858,4820.302,[2023-04-23 19:30:34 551],142.0,0.011,0.0161,1
1859,4821.302,[2023-04-23 19:30:35 551],142.0,0.0083,0.0119,1
1860,4822.302,[2023-04-23 19:30:36 551],144.0,0.0099,0.0158,1
1861,4823.302,[2023-04-23 19:30:37 551],146.0,0.0081,0.0125,1
1862,4824.302,[2023-04-23 19:30:38 551],145.0,0.0063,0.0101,1
1863,4825.302,[2023-04-23 19:30:39 551],143.0,0.0075,0.0115,1
1864,4826.302,[2023-04-23 19:30:40 551],139.0,0.0034,0.0041,1
1865,4827.302,[2023-04-23 19:30:41 551],137.0,0.0045,0.0055,1
1866,4828.302,[2023-04-23 19:30:42 551],136.0,0.0064,0.0098,1
1867,4829.302,[2023-04-23 19:30:43 551],135.0,0.0087,0.0123,1
1868,4830.302,[2023-04-23 19:30:44 551],134.0,0.01,0.0146,1
1869,4831.302,[2023-04-23 19:30:45 551],135.0,0.0086,0.0126,1
1870,4832.302,[2023-04-23 19:30:46 551],135.0,0.0091,0.0154,1
1871,4833.302,[2023-04-23 19:30:47 551],135.0,0.0166,0.0281,1
1872,4834.302,[2023-04-23 19:30:48 551],136.0,0.0157,0.0226,1
1873,4835.302,[2023-04-23 19:30:49 551],135.0,0.0114,0.015,1
1874,4836.302,[2023-04-23 19:30:50 551],135.0,0.0169,0.0233,1
1875,4837.302,[2023-04-23 19:30:51 551],135.0,0.0958,0.1326,1
1876,4838.302,[2023-04-23 19:30:52 551],137.0,0.1136,0.2229,1
1877,4839.302,[2023-04-23 19:30:53 551],137.0,0.1135,0.1897,1
1878,4840.302,[2023-04-23 19:30:54 551],138.0,0.1072,0.1645,1
1879,4841.302,[2023-04-23 19:30:55 551],139.0,0.1429,0.2235,1
1880,4842.302,[2023-04-23 19:30:56 551],136.0,0.244,0.3807,1
1881,4843.302,[2023-04-23 19:30:57 551],132.0,0.2054,0.3398,1
1882,4844.302,[2023-04-23 19:30:58 551],131.0,0.1282,0.2331,1
1883,4845.302,[2023-04-23 19:30:59 551],128.0,0.1434,0.1714,1
1884,4846.302,[2023-04-23 19:31:00 551],127.0,0.1225,0.1967,1
1885,4847.302,[2023-04-23 19:31:01 551],126.0,0.1883,0.2517,1
1886,4848.302,[2023-04-23 19:31:02 551],126.0,0.1736,0.2451,1
1887,4849.302,[2023-04-23 19:31:03 551],126.0,0.1899,0.2541,1
1888,4850.302,[2023-04-23 19:31:04 551],126.0,0.1792,0.2822,1
1889,4851.302,[2023-04-23 19:31:05 551],126.0,0.1688,0.2594,1
1890,4852.302,[2023-04-23 19:31:06 551],125.0,0.1496,0.2136,1
1891,4853.302,[2023-04-23 19:31:07 551],123.0,0.0392,0.0696,1
1892,4854.302,[2023-04-23 19:31:08 551],124.0,0.0197,0.0318,1
1893,4855.302,[2023-04-23 19:31:09 551],125.0,0.0118,0.0161,1
1894,4856.302,[2023-04-23 19:31:10 551],127.0,0.0111,0.017,1
1895,4857.302,[2023-04-23 19:31:11 551],128.0,0.0102,0.0152,1
1896,4858.302,[2023-04-23 19:31:12 551],128.0,0.0136,0.0227,1
1897,4859.302,[2023-04-23 19:31:13 551],128.0,0.0061,0.0086,1
1898,4860.302,[2023-04-23 19:31:14 551],127.0,0.0066,0.0084,1
1899,4861.302,[2023-04-23 19:31:15 551],127.0,0.0117,0.0156,1
1900,4862.302,[2023-04-23 19:31:16 551],127.0,0.013,0.0184,1
1901,4863.302,[2023-04-23 19:31:17 551],127.0,0.014,0.0203,1
1902,4864.302,[2023-04-23 19:31:18 551],127.0,0.0139,0.025,1
1903,4865.302,[2023-04-23 19:31:19 551],127.0,0.0166,0.0258,1
1904,4866.302,[2023-04-23 19:31:20 551],128.0,0.0155,0.0237,1
1905,4867.302,[2023-04-23 19:31:21 551],141.0,0.0101,0.0147,1
1906,4868.302,,145.5,0.0061,0.0081,1
1907,4869.302,,145.5,0.008,0.0106,1
1908,4870.302,,145.5,0.0101,0.0149,1
1909,4871.302,,145.5,0.01,0.0131,1
1910,4872.302,,145.5,0.0076,0.0108,1
1911,4873.302,,145.5,0.0132,0.02,1
1912,4874.302,,145.5,0.0299,0.0443,1
1913,4875.302,,145.5,0.0516,0.0825,1
1914,4876.302,,145.5,0.0599,0.1112,1
1915,4877.302,,155.5,0.1169,0.1715,1
1916,4878.302,,155.5,0.1182,0.1972,1
1917,4879.302,,155.5,0.1714,0.2482,1
1918,4880.302,,155.5,0.1929,0.3077,1
1919,4881.302,,155.5,0.1988,0.317,1
1920,4882.302,,160.0,0.0946,0.2043,1
1921,4883.302,,160.0,0.0653,0.1161,1
1922,4884.302,,160.0,0.1657,0.254,1
1923,4885.302,,160.0,0.3328,0.4637,1
1924,4886.302,,159.5,0.0889,0.1176,1
1925,4887.302,[2023-04-23 19:31:41 551],160.0,0.0946,0.1375,1
1926,4888.302,[2023-04-23 19:31:42 551],160.0,0.1618,0.2324,1
1927,4889.302,[2023-04-23 19:31:43 551],160.0,0.2187,0.3014,1
1928,4890.302,[2023-04-23 19:31:44 551],161.0,0.2424,0.3231,1
1929,4891.302,[2023-04-23 19:31:45 551],160.0,0.2411,0.3286,1
1930,4892.302,[2023-04-23 19:31:46 551],160.0,0.1908,0.3011,1
1931,4893.302,[2023-04-23 19:31:47 551],159.0,0.0497,0.0879,1
1932,4894.302,[2023-04-23 19:31:48 551],158.0,0.0128,0.0172,1
1933,4895.302,[2023-04-23 19:31:49 551],157.0,0.0101,0.0148,1
1934,4896.302,[2023-04-23 19:31:50 551],157.0,0.0139,0.0202,1
1935,4897.302,[2023-04-23 19:31:51 551],158.0,0.0097,0.0154,1
1936,4898.302,[2023-04-23 19:31:52 551],158.0,0.0063,0.011,1
1937,4899.302,[2023-04-23 19:31:53 551],158.0,0.0078,0.011,1
1938,4900.302,[2023-04-23 19:31:54 551],158.0,0.0051,0.0063,1
