seconds,date,speed,hr,core_temperature,x,y,z,raw_rr,filtered_rr,difference_rr,hr_rmssd,activity_load_2d,activity_load_3d
293.399,2023-04-23 18:15:31.166,,,,,,,1029.0,,,,,
293.809,2023-04-23 18:15:31.576,,,,,,,,708.0,-234.0,,,
294.428,2023-04-23 18:15:32.195,,,,,,,1164.0,,,,,
295.592,2023-04-23 18:15:33.359,,,,,,,466.0,,,,,
296.058,2023-04-23 18:15:33.825,,,,,,,942.0,,,,,
309.171,2023-04-23 18:15:46.938,,,,,,,,733.0,0.0,,,
309.405,2023-04-23 18:15:47.172,,,,,,,733.0,,,,,
309.904,2023-04-23 18:15:47.671,,,,,,,,670.0,-18266.0,,,
310.138,2023-04-23 18:15:47.905,,,,,,,18936.0,,,,,
332.131,2023-04-23 18:16:09.898,,,,,,,,845.0,-3267.0,,,
335.305,2023-04-23 18:16:13.072,,,,,,,,848.0,-582.0,,,
336.153,2023-04-23 18:16:13.920,,,,,,,,744.0,-650.0,,,
336.897,2023-04-23 18:16:14.664,,,,,,,,680.0,298.0,,,
337.577,2023-04-23 18:16:15.344,,,,,,,,749.0,-647.0,,,
338.326,2023-04-23 18:16:16.093,,,,,,,,615.0,261.0,,,
338.572,2023-04-23 18:16:16.339,,,,,,,1430.0,,,,,
338.941,2023-04-23 18:16:16.708,,,,,,,,744.0,-838.0,,,
339.685,2023-04-23 18:16:17.452,,,,,,,,727.0,-723.0,,,
340.002,2023-04-23 18:16:17.769,,,,,,,1394.0,,,,,
340.412,2023-04-23 18:16:18.179,,,,,,,,697.0,135.0,,,
341.109,2023-04-23 18:16:18.876,,,,,,,,861.0,-73.0,,,
341.396,2023-04-23 18:16:19.163,,,,,,,382.0,,,,,
341.778,2023-04-23 18:16:19.545,,,,,,,1396.0,,,,,
341.97,2023-04-23 18:16:19.737,,,,,,,,824.0,0.0,,,
342.794,2023-04-23 18:16:20.561,,,,,,,,761.0,-327.0,,,
343.174,2023-04-23 18:16:20.941,,,,,,,354.0,,,,,
343.528,2023-04-23 18:16:21.295,,,,,,,1582.0,,,,,
343.555,2023-04-23 18:16:21.322,,,,,,,,805.0,-861.0,,,
344.36,2023-04-23 18:16:22.127,,,,,,,,647.0,248.0,,,
345.007,2023-04-23 18:16:22.774,,,,,,,,601.0,302.0,,,
345.11,2023-04-23 18:16:22.877,,,,,,,1450.0,,,,,
345.608,2023-04-23 18:16:23.375,,,,,,,,684.0,241.0,,,
346.292,2023-04-23 18:16:24.059,,,,,,,,693.0,254.0,,,
346.56,2023-04-23 18:16:24.327,,,,,,,562.0,,,,,
346.985,2023-04-23 18:16:24.752,,,,,,,,682.0,0.0,,,
347.122,2023-04-23 18:16:24.889,,,,,,,934.0,,,,,
348.056,2023-04-23 18:16:25.823,,,,,,,824.0,,,,,
348.88,2023-04-23 18:16:26.647,,,,,,,1088.0,,,,,
349.968,2023-04-23 18:16:27.735,,,,,,,1666.0,,,,,
350.397,2023-04-23 18:16:28.164,,,,,,,4112.0,,,,,
351.634,2023-04-23 18:16:29.401,,,,,,,399.0,,,,,
352.033,2023-04-23 18:16:29.800,,,,,,,299.0,,,,,
352.332,2023-04-23 18:16:30.099,,,,,,,443.0,,,,,
352.775,2023-04-23 18:16:30.542,,,,,,,439.0,,,,,
353.214,2023-04-23 18:16:30.981,,,,,,,682.0,,,,,
370.138,2023-04-23 18:16:47.905,,,,,,,821.0,821.0,0.0,,,
370.959,2023-04-23 18:16:48.726,,,,,,,700.0,700.0,0.0,,,
393.153,2023-04-23 18:17:10.920,,,,,,,16174.0,769.0,-15405.0,,,
405.221,2023-04-23 18:17:22.988,,,,,,,,696.0,0.0,,,
406.147,2023-04-23 18:17:23.914,,,,,,,641.0,641.0,0.0,,,
406.788,2023-04-23 18:17:24.555,,,,,,,314.0,677.0,363.0,,,
407.102,2023-04-23 18:17:24.869,,,,,,,687.0,,,,,
407.465,2023-04-23 18:17:25.232,,,,,,,,687.0,0.0,,,
407.789,2023-04-23 18:17:25.556,,,,,,,285.0,,,,,
408.074,2023-04-23 18:17:25.841,,,,,,,1202.0,,,,,
408.152,2023-04-23 18:17:25.919,,,,,,,,612.0,327.0,,,
408.764,2023-04-23 18:17:26.531,,,,,,,,715.0,-487.0,,,
409.276,2023-04-23 18:17:27.043,,,,,,,502.0,,,,,
409.479,2023-04-23 18:17:27.246,,,,,,,,675.0,173.0,,,
409.778,2023-04-23 18:17:27.545,,,,,,,908.0,,,,,
410.154,2023-04-23 18:17:27.921,,,,,,,,762.0,-146.0,,,
410.686,2023-04-23 18:17:28.453,,,,,,,292.0,,,,,
410.916,2023-04-23 18:17:28.683,,,,,,,,599.0,307.0,,,
410.978,2023-04-23 18:17:28.745,,,,,,,1335.0,,,,,
411.515,2023-04-23 18:17:29.282,,,,,,,,737.0,-598.0,,,
412.252,2023-04-23 18:17:30.019,,,,,,,,749.0,-716.0,,,
412.313,2023-04-23 18:17:30.080,,,,,,,1465.0,,,,,
413.001,2023-04-23 18:17:30.768,,,,,,,,681.0,0.0,,,
413.682,2023-04-23 18:17:31.449,,,,,,,,826.0,-291.0,,,
413.778,2023-04-23 18:17:31.545,,,,,,,681.0,,,,,
414.459,2023-04-23 18:17:32.226,,,,,,,1117.0,,,,,
414.508,2023-04-23 18:17:32.275,,,,,,,,643.0,250.0,,,
415.151,2023-04-23 18:17:32.918,,,,,,,,639.0,-1677.0,,,
415.576,2023-04-23 18:17:33.343,,,,,,,393.0,,,,,
415.79,2023-04-23 18:17:33.557,,,,,,,,614.0,264.0,,,
415.969,2023-04-23 18:17:33.736,,,,,,,2316.0,,,,,
416.404,2023-04-23 18:17:34.171,,,,,,,,718.0,0.0,,,
417.122,2023-04-23 18:17:34.889,,,,,,,,598.0,301.0,,,
418.285,2023-04-23 18:17:36.052,,,,,,,350.0,,,,,
418.635,2023-04-23 18:17:36.402,,,,,,,718.0,,,,,
419.353,2023-04-23 18:17:37.120,,,,,,,297.0,,,,,
420.626,2023-04-23 18:17:38.393,,,,,,,696.0,,,,,
427.746,2023-04-23 18:17:45.513,,,,,,,415.0,,,,,
428.047,2023-04-23 18:17:45.814,,,,,,,,611.0,196.0,,,
428.161,2023-04-23 18:17:45.928,,,,,,,352.0,,,,,
428.513,2023-04-23 18:17:46.280,,,,,,,607.0,,,,,
428.658,2023-04-23 18:17:46.425,,,,,,,,611.0,259.0,,,
429.12,2023-04-23 18:17:46.887,,,,,,,474.0,,,,,
429.269,2023-04-23 18:17:47.036,,,,,,,,607.0,0.0,,,
429.594,2023-04-23 18:17:47.361,,,,,,,949.0,,,,,
429.876,2023-04-23 18:17:47.643,,,,,,,,616.0,142.0,,,
430.492,2023-04-23 18:17:48.259,,,,,,,,716.0,-233.0,,,
430.543,2023-04-23 18:17:48.310,,,,,,,974.0,,,,,
431.208,2023-04-23 18:17:48.975,,,,,,,,791.0,-183.0,,,
431.517,2023-04-23 18:17:49.284,,,,,,,707.0,,,,,
431.999,2023-04-23 18:17:49.766,,,,,,,,707.0,0.0,,,
432.224,2023-04-23 18:17:49.991,,,,,,,1604.0,,,,,
432.706,2023-04-23 18:17:50.473,,,,,,,,805.0,-799.0,,,
433.511,2023-04-23 18:17:51.278,,,,,,,,585.0,0.0,,,
433.828,2023-04-23 18:17:51.595,,,,,,,585.0,,,,,
434.096,2023-04-23 18:17:51.863,,,,,,,,593.0,226.0,,,
434.413,2023-04-23 18:17:52.180,,,,,,,367.0,,,,,
434.689,2023-04-23 18:17:52.456,,,,,,,,788.0,-623.0,,,
434.78,2023-04-23 18:17:52.547,,,,,,,1411.0,,,,,
435.477,2023-04-23 18:17:53.244,,,,,,,,596.0,231.0,,,
436.073,2023-04-23 18:17:53.840,,,,,,,,590.0,34.0,,,
436.191,2023-04-23 18:17:53.958,,,,,,,365.0,,,,,
436.556,2023-04-23 18:17:54.323,,,,,,,556.0,,,,,
436.663,2023-04-23 18:17:54.430,,,,,,,,593.0,101.0,,,
437.112,2023-04-23 18:17:54.879,,,,,,,492.0,,,,,
437.256,2023-04-23 18:17:55.023,,,,,,,,611.0,-1243.0,,,
437.604,2023-04-23 18:17:55.371,,,,,,,1854.0,,,,,
437.867,2023-04-23 18:17:55.634,,,,,,,,625.0,214.0,,,
438.492,2023-04-23 18:17:56.259,,,,,,,,601.0,114.0,,,
439.093,2023-04-23 18:17:56.860,,,,,,,,609.0,65.0,,,
439.458,2023-04-23 18:17:57.225,,,,,,,411.0,,,,,
439.702,2023-04-23 18:17:57.469,,,,,,,,786.0,-186.0,,,
439.869,2023-04-23 18:17:57.636,,,,,,,487.0,,,,,
440.356,2023-04-23 18:17:58.123,,,,,,,544.0,,,,,
440.488,2023-04-23 18:17:58.255,,,,,,,,665.0,0.0,,,
440.9,2023-04-23 18:17:58.667,,,,,,,972.0,,,,,
441.153,2023-04-23 18:17:58.920,,,,,,,,714.0,-234.0,,,
441.867,2023-04-23 18:17:59.634,,,,,,,,766.0,-202.0,,,
441.872,2023-04-23 18:17:59.639,,,,,,,665.0,,,,,
442.537,2023-04-23 18:18:00.304,,,,,,,948.0,,,,,
443.485,2023-04-23 18:18:01.252,,,,,,,968.0,,,,,
453.212,2023-04-23 18:18:10.979,,,,,,,,580.0,-1683.0,,,
453.414,2023-04-23 18:18:11.181,,,,,,,2263.0,,,,,
453.792,2023-04-23 18:18:11.559,,,,,,,,750.0,0.0,,,
454.542,2023-04-23 18:18:12.309,,,,,,,,855.0,-140.0,,,
455.397,2023-04-23 18:18:13.164,,,,,,,,668.0,155.0,,,
455.677,2023-04-23 18:18:13.444,,,,,,,750.0,,,,,
456.065,2023-04-23 18:18:13.832,,,,,,,,586.0,0.0,,,
456.427,2023-04-23 18:18:14.194,,,,,,,995.0,,,,,
456.651,2023-04-23 18:18:14.418,,,,,,,,595.0,100.0,,,
457.246,2023-04-23 18:18:15.013,,,,,,,,684.0,112.0,,,
457.422,2023-04-23 18:18:15.189,,,,,,,513.0,,,,,
457.93,2023-04-23 18:18:15.697,,,,,,,,625.0,0.0,,,
457.935,2023-04-23 18:18:15.702,,,,,,,586.0,,,,,
458.521,2023-04-23 18:18:16.288,,,,,,,495.0,,,,,
458.555,2023-04-23 18:18:16.322,,,,,,,,717.0,-350.0,,,
459.016,2023-04-23 18:18:16.783,,,,,,,572.0,,,,,
459.272,2023-04-23 18:18:17.039,,,,,,,,787.0,-370.0,,,
459.588,2023-04-23 18:18:17.355,,,,,,,625.0,,,,,
460.059,2023-04-23 18:18:17.826,,,,,,,,855.0,-324.0,,,
460.213,2023-04-23 18:18:17.980,,,,,,,1067.0,,,,,
460.914,2023-04-23 18:18:18.681,,,,,,,,664.0,270.0,,,
461.28,2023-04-23 18:18:19.047,,,,,,,1157.0,,,,,
461.578,2023-04-23 18:18:19.345,,,,,,,,629.0,341.0,,,
462.207,2023-04-23 18:18:19.974,,,,,,,,787.0,-120.0,,,
462.437,2023-04-23 18:18:20.204,,,,,,,1179.0,,,,,
462.994,2023-04-23 18:18:20.761,,,,,,,,613.0,317.0,,,
463.607,2023-04-23 18:18:21.374,,,,,,,,607.0,119.0,,,
463.616,2023-04-23 18:18:21.383,,,,,,,394.0,,,,,
464.01,2023-04-23 18:18:21.777,,,,,,,288.0,,,,,
464.214,2023-04-23 18:18:21.981,,,,,,,,618.0,200.0,,,
464.298,2023-04-23 18:18:22.065,,,,,,,907.0,,,,,
464.832,2023-04-23 18:18:22.599,,,,,,,,591.0,218.0,,,
465.205,2023-04-23 18:18:22.972,,,,,,,296.0,,,,,
465.423,2023-04-23 18:18:23.190,,,,,,,,735.0,-402.0,,,
465.501,2023-04-23 18:18:23.268,,,,,,,488.0,,,,,
465.989,2023-04-23 18:18:23.756,,,,,,,418.0,,,,,
466.158,2023-04-23 18:18:23.925,,,,,,,,827.0,-468.0,,,
466.407,2023-04-23 18:18:24.174,,,,,,,373.0,,,,,
466.78,2023-04-23 18:18:24.547,,,,,,,1137.0,,,,,
466.985,2023-04-23 18:18:24.752,,,,,,,,595.0,38.0,,,
467.58,2023-04-23 18:18:25.347,,,,,,,,760.0,-887.0,,,
467.917,2023-04-23 18:18:25.684,,,,,,,1295.0,,,,,
468.34,2023-04-23 18:18:26.107,,,,,,,,597.0,228.0,,,
468.937,2023-04-23 18:18:26.704,,,,,,,,752.0,-142.0,,,
469.212,2023-04-23 18:18:26.979,,,,,,,557.0,,,,,
469.689,2023-04-23 18:18:27.456,,,,,,,,723.0,-659.0,,,
469.769,2023-04-23 18:18:27.536,,,,,,,1647.0,,,,,
470.412,2023-04-23 18:18:28.179,,,,,,,,855.0,-199.0,,,
471.267,2023-04-23 18:18:29.034,,,,,,,,721.0,-410.0,,,
471.416,2023-04-23 18:18:29.183,,,,,,,369.0,,,,,
471.785,2023-04-23 18:18:29.552,,,,,,,894.0,,,,,
471.988,2023-04-23 18:18:29.755,,,,,,,,725.0,-342.0,,,
472.679,2023-04-23 18:18:30.446,,,,,,,1382.0,,,,,
472.713,2023-04-23 18:18:30.480,,,,,,,,728.0,0.0,,,
473.441,2023-04-23 18:18:31.208,,,,,,,,672.0,90.0,,,
474.061,2023-04-23 18:18:31.828,,,,,,,1054.0,,,,,
474.113,2023-04-23 18:18:31.880,,,,,,,,666.0,207.0,,,
474.779,2023-04-23 18:18:32.546,,,,,,,,683.0,0.0,,,
475.115,2023-04-23 18:18:32.882,,,,,,,1131.0,,,,,
476.246,2023-04-23 18:18:34.013,,,,,,,1067.0,,,,,
477.313,2023-04-23 18:18:35.080,,,,,,,728.0,,,,,
478.041,2023-04-23 18:18:35.808,,,,,,,582.0,,,,,
478.623,2023-04-23 18:18:36.390,,,,,,,459.0,,,,,
479.082,2023-04-23 18:18:36.849,,,,,,,683.0,,,,,
492.125,2023-04-23 18:18:49.892,,,,,,,328.0,672.0,344.0,,,
492.453,2023-04-23 18:18:50.220,,,,,,,481.0,,,,,
492.797,2023-04-23 18:18:50.564,,,,,,,,618.0,137.0,,,
492.934,2023-04-23 18:18:50.701,,,,,,,790.0,,,,,
493.415,2023-04-23 18:18:51.182,,,,,,,,790.0,0.0,,,
493.724,2023-04-23 18:18:51.491,,,,,,,1211.0,,,,,
494.205,2023-04-23 18:18:51.972,,,,,,,,774.0,-437.0,,,
494.935,2023-04-23 18:18:52.702,,,,,,,413.0,,,,,
494.979,2023-04-23 18:18:52.746,,,,,,,,636.0,223.0,,,
495.348,2023-04-23 18:18:53.115,,,,,,,3176.0,,,,,
495.615,2023-04-23 18:18:53.382,,,,,,,,847.0,-2329.0,,,
496.462,2023-04-23 18:18:54.229,,,,,,,,649.0,239.0,,,
497.111,2023-04-23 18:18:54.878,,,,,,,,692.0,304.0,,,
497.803,2023-04-23 18:18:55.570,,,,,,,,829.0,-148.0,,,
498.524,2023-04-23 18:18:56.291,,,,,,,410.0,,,,,
498.934,2023-04-23 18:18:56.701,,,,,,,388.0,,,,,
499.322,2023-04-23 18:18:57.089,,,,,,,977.0,,,,,
512.268,2023-04-23 18:19:10.035,,,,,,,,707.0,388.0,,,
512.416,2023-04-23 18:19:10.183,,,,,,,319.0,,,,,
512.735,2023-04-23 18:19:10.502,,,,,,,2129.0,,,,,
512.975,2023-04-23 18:19:10.742,,,,,,,,753.0,-1376.0,,,
513.728,2023-04-23 18:19:11.495,,,,,,,,707.0,326.0,,,
514.435,2023-04-23 18:19:12.202,,,,,,,,792.0,-110.0,,,
514.864,2023-04-23 18:19:12.631,,,,,,,381.0,,,,,
515.245,2023-04-23 18:19:13.012,,,,,,,902.0,,,,,
526.23,2023-04-23 18:19:23.997,,,,,,,,635.0,218.0,,,
526.34,2023-04-23 18:19:24.107,,,,,,,417.0,,,,,
526.757,2023-04-23 18:19:24.524,,,,,,,520.0,,,,,
526.865,2023-04-23 18:19:24.632,,,,,,,,678.0,158.0,,,
527.277,2023-04-23 18:19:25.044,,,,,,,1178.0,,,,,
527.543,2023-04-23 18:19:25.310,,,,,,,,872.0,-306.0,,,
528.415,2023-04-23 18:19:26.182,,,,,,,,768.0,-250.0,,,
528.455,2023-04-23 18:19:26.222,,,,,,,1018.0,,,,,
529.183,2023-04-23 18:19:26.950,,,,,,,,628.0,332.0,,,
529.473,2023-04-23 18:19:27.240,,,,,,,296.0,,,,,
541.732,2023-04-23 18:19:39.499,,,,,,,490.0,,,,,
542.064,2023-04-23 18:19:39.831,,,,,,,,618.0,128.0,,,
542.222,2023-04-23 18:19:39.989,,,,,,,404.0,,,,,
542.626,2023-04-23 18:19:40.393,,,,,,,389.0,,,,,
542.682,2023-04-23 18:19:40.449,,,,,,,,660.0,256.0,,,
543.015,2023-04-23 18:19:40.782,,,,,,,1406.0,,,,,
543.342,2023-04-23 18:19:41.109,,,,,,,,690.0,301.0,,,
544.032,2023-04-23 18:19:41.799,,,,,,,,803.0,-603.0,,,
544.421,2023-04-23 18:19:42.188,,,,,,,446.0,,,,,
544.835,2023-04-23 18:19:42.602,,,,,,,,703.0,257.0,,,
544.867,2023-04-23 18:19:42.634,,,,,,,404.0,,,,,
545.271,2023-04-23 18:19:43.038,,,,,,,435.0,,,,,
545.538,2023-04-23 18:19:43.305,,,,,,,,660.0,256.0,,,
545.706,2023-04-23 18:19:43.473,,,,,,,1683.0,,,,,
546.198,2023-04-23 18:19:43.965,,,,,,,,605.0,170.0,,,
546.803,2023-04-23 18:19:44.570,,,,,,,,889.0,-794.0,,,
547.389,2023-04-23 18:19:45.156,,,,,,,971.0,,,,,
547.692,2023-04-23 18:19:45.459,,,,,,,,811.0,-160.0,,,
548.36,2023-04-23 18:19:46.127,,,,,,,706.0,,,,,
548.503,2023-04-23 18:19:46.270,,,,,,,,706.0,0.0,,,
549.066,2023-04-23 18:19:46.833,,,,,,,846.0,,,,,
549.209,2023-04-23 18:19:46.976,,,,,,,,846.0,0.0,,,
549.912,2023-04-23 18:19:47.679,,,,,,,968.0,,,,,
550.055,2023-04-23 18:19:47.822,,,,,,,,803.0,-165.0,,,
550.858,2023-04-23 18:19:48.625,,,,,,,,680.0,286.0,,,
550.88,2023-04-23 18:19:48.647,,,,,,,394.0,,,,,
551.274,2023-04-23 18:19:49.041,,,,,,,1333.0,,,,,
551.538,2023-04-23 18:19:49.305,,,,,,,,776.0,-557.0,,,
552.314,2023-04-23 18:19:50.081,,,,,,,,716.0,151.0,,,
552.607,2023-04-23 18:19:50.374,,,,,,,565.0,,,,,
553.03,2023-04-23 18:19:50.797,,,,,,,,670.0,271.0,,,
553.172,2023-04-23 18:19:50.939,,,,,,,399.0,,,,,
553.571,2023-04-23 18:19:51.338,,,,,,,882.0,,,,,
553.7,2023-04-23 18:19:51.467,,,,,,,,882.0,0.0,,,
554.453,2023-04-23 18:19:52.220,,,,,,,1331.0,,,,,
554.582,2023-04-23 18:19:52.349,,,,,,,,768.0,-563.0,,,
555.35,2023-04-23 18:19:53.117,,,,,,,,626.0,204.0,,,
555.784,2023-04-23 18:19:53.551,,,,,,,422.0,,,,,
555.976,2023-04-23 18:19:53.743,,,,,,,,684.0,292.0,,,
556.206,2023-04-23 18:19:53.973,,,,,,,392.0,,,,,
556.598,2023-04-23 18:19:54.365,,,,,,,1091.0,,,,,
556.66,2023-04-23 18:19:54.427,,,,,,,,797.0,-294.0,,,
557.457,2023-04-23 18:19:55.224,,,,,,,,649.0,52.0,,,
557.689,2023-04-23 18:19:55.456,,,,,,,597.0,,,,,
569.03,2023-04-23 18:20:06.797,,,,,,,404.0,,,,,
569.082,2023-04-23 18:20:06.849,,,,,,,,660.0,256.0,,,
596.834,2023-04-23 18:20:34.601,,,,,,,435.0,,,,,
597.09,2023-04-23 18:20:34.857,,,,,,,,605.0,170.0,,,
597.269,2023-04-23 18:20:35.036,,,,,,,440.0,,,,,
597.695,2023-04-23 18:20:35.462,,,,,,,,716.0,276.0,,,
597.709,2023-04-23 18:20:35.476,,,,,,,401.0,,,,,
598.411,2023-04-23 18:20:36.178,,,,,,,,683.0,282.0,,,
610.828,2023-04-23 18:20:48.595,,,,,,,786.0,,,,,
611.11,2023-04-23 18:20:48.877,,,,,,,,786.0,0.0,,,
611.614,2023-04-23 18:20:49.381,,,,,,,12369.0,,,,,
611.896,2023-04-23 18:20:49.663,,,,,,,,740.0,-11629.0,,,
612.636,2023-04-23 18:20:50.403,,,,,,,,751.0,-2925.0,,,
613.387,2023-04-23 18:20:51.154,,,,,,,,740.0,490.0,,,
617.676,2023-04-23 18:20:55.443,,,,,,,375.0,,,,,
618.051,2023-04-23 18:20:55.818,,,,,,,1198.0,,,,,
618.166,2023-04-23 18:20:55.933,,,,,,,,738.0,363.0,,,
618.904,2023-04-23 18:20:56.671,,,,,,,,767.0,-431.0,,,
619.249,2023-04-23 18:20:57.016,,,,,,,4076.0,,,,,
619.671,2023-04-23 18:20:57.438,,,,,,,,640.0,-3436.0,,,
620.311,2023-04-23 18:20:58.078,,,,,,,,806.0,-844.0,,,
621.117,2023-04-23 18:20:58.884,,,,,,,,662.0,375.0,,,
621.779,2023-04-23 18:20:59.546,,,,,,,,792.0,0.0,,,
622.571,2023-04-23 18:21:00.338,,,,,,,,784.0,0.0,,,
623.325,2023-04-23 18:21:01.092,,,,,,,1650.0,,,,,
623.355,2023-04-23 18:21:01.122,,,,,,,,760.0,0.0,,,
623.983,2023-04-23 18:21:01.750,,,,,,,3676.0,,,,,
624.115,2023-04-23 18:21:01.882,,,,,,,,646.0,342.0,,,
624.761,2023-04-23 18:21:02.528,,,,,,,,668.0,0.0,,,
624.975,2023-04-23 18:21:02.742,,,,,,,287.0,,,,,
625.262,2023-04-23 18:21:03.029,,,,,,,792.0,,,,,
625.429,2023-04-23 18:21:03.196,,,,,,,,786.0,-3509.0,,,
626.054,2023-04-23 18:21:03.821,,,,,,,784.0,,,,,
626.215,2023-04-23 18:21:03.982,,,,,,,,735.0,-525.0,,,
626.838,2023-04-23 18:21:04.605,,,,,,,760.0,,,,,
626.95,2023-04-23 18:21:04.717,,,,,,,,671.0,68.0,,,
627.598,2023-04-23 18:21:05.365,,,,,,,304.0,,,,,
627.659,2023-04-23 18:21:05.426,,,,,,,250.0,,,,,
627.902,2023-04-23 18:21:05.669,,,,,,,668.0,,,,,
628.57,2023-04-23 18:21:06.337,,,,,,,4295.0,,,,,
632.865,2023-04-23 18:21:10.632,,,,,,,1260.0,,,,,
634.125,2023-04-23 18:21:11.892,,,,,,,603.0,,,,,
639.027,2023-04-23 18:21:16.794,,,,,,,3871.0,,,,,
639.095,2023-04-23 18:21:16.862,,,,,,,,840.0,-3031.0,,,
639.935,2023-04-23 18:21:17.702,,,,,,,,903.0,-502.0,,,
640.838,2023-04-23 18:21:18.605,,,,,,,,675.0,199.0,,,
641.513,2023-04-23 18:21:19.280,,,,,,,,665.0,372.0,,,
642.178,2023-04-23 18:21:19.945,,,,,,,,712.0,192.0,,,
642.89,2023-04-23 18:21:20.657,,,,,,,,675.0,324.0,,,
642.898,2023-04-23 18:21:20.665,,,,,,,1405.0,,,,,
643.565,2023-04-23 18:21:21.332,,,,,,,,673.0,383.0,,,
644.238,2023-04-23 18:21:22.005,,,,,,,,747.0,430.0,,,
644.303,2023-04-23 18:21:22.070,,,,,,,476.0,,,,,
644.779,2023-04-23 18:21:22.546,,,,,,,293.0,,,,,
644.985,2023-04-23 18:21:22.752,,,,,,,,673.0,321.0,,,
645.072,2023-04-23 18:21:22.839,,,,,,,520.0,,,,,
645.592,2023-04-23 18:21:23.359,,,,,,,351.0,,,,,
645.658,2023-04-23 18:21:23.425,,,,,,,,757.0,194.0,,,
645.943,2023-04-23 18:21:23.710,,,,,,,290.0,,,,,
646.233,2023-04-23 18:21:24.000,,,,,,,317.0,,,,,
646.415,2023-04-23 18:21:24.182,,,,,,,,883.0,-535.0,,,
646.55,2023-04-23 18:21:24.317,,,,,,,352.0,,,,,
646.902,2023-04-23 18:21:24.669,,,,,,,563.0,,,,,
647.298,2023-04-23 18:21:25.065,,,,,,,,686.0,341.0,,,
647.465,2023-04-23 18:21:25.232,,,,,,,1418.0,,,,,
647.984,2023-04-23 18:21:25.751,,,,,,,,799.0,-466.0,,,
648.783,2023-04-23 18:21:26.550,,,,,,,,745.0,365.0,,,
648.883,2023-04-23 18:21:26.650,,,,,,,345.0,,,,,
649.228,2023-04-23 18:21:26.995,,,,,,,1265.0,,,,,
649.528,2023-04-23 18:21:27.295,,,,,,,,675.0,386.0,,,
650.203,2023-04-23 18:21:27.970,,,,,,,,919.0,0.0,,,
650.493,2023-04-23 18:21:28.260,,,,,,,380.0,,,,,
650.873,2023-04-23 18:21:28.640,,,,,,,289.0,,,,,
651.122,2023-04-23 18:21:28.889,,,,,,,,880.0,-100.0,,,
651.162,2023-04-23 18:21:28.929,,,,,,,919.0,,,,,
652.002,2023-04-23 18:21:29.769,,,,,,,,743.0,174.0,,,
652.081,2023-04-23 18:21:29.848,,,,,,,980.0,,,,,
652.745,2023-04-23 18:21:30.512,,,,,,,,767.0,0.0,,,
653.061,2023-04-23 18:21:30.828,,,,,,,569.0,,,,,
653.512,2023-04-23 18:21:31.279,,,,,,,,913.0,-389.0,,,
653.63,2023-04-23 18:21:31.397,,,,,,,767.0,,,,,
654.397,2023-04-23 18:21:32.164,,,,,,,1302.0,,,,,
654.425,2023-04-23 18:21:32.192,,,,,,,,796.0,-468.0,,,
655.221,2023-04-23 18:21:32.988,,,,,,,,645.0,0.0,,,
655.699,2023-04-23 18:21:33.466,,,,,,,1264.0,,,,,
655.866,2023-04-23 18:21:33.633,,,,,,,,634.0,-1149.0,,,
656.963,2023-04-23 18:21:34.730,,,,,,,645.0,,,,,
657.608,2023-04-23 18:21:35.375,,,,,,,1783.0,,,,,
688.052,2023-04-23 18:22:05.819,,,,,,,,917.0,481.0,,,
688.969,2023-04-23 18:22:06.736,,,,,,,,757.0,507.0,,,
689.201,2023-04-23 18:22:06.968,,,,,,,436.0,,,,,
689.637,2023-04-23 18:22:07.404,,,,,,,250.0,,,,,
689.726,2023-04-23 18:22:07.493,,,,,,,,688.0,406.0,,,
689.887,2023-04-23 18:22:07.654,,,,,,,282.0,,,,,
690.169,2023-04-23 18:22:07.936,,,,,,,3583.0,,,,,
690.414,2023-04-23 18:22:08.181,,,,,,,,849.0,-2734.0,,,
691.263,2023-04-23 18:22:09.030,,,,,,,,875.0,0.0,,,
692.138,2023-04-23 18:22:09.905,,,,,,,,732.0,471.0,,,
692.87,2023-04-23 18:22:10.637,,,,,,,,635.0,0.0,,,
693.505,2023-04-23 18:22:11.272,,,,,,,,874.0,-354.0,,,
693.752,2023-04-23 18:22:11.519,,,,,,,875.0,,,,,
694.379,2023-04-23 18:22:12.146,,,,,,,,750.0,497.0,,,
694.627,2023-04-23 18:22:12.394,,,,,,,261.0,,,,,
694.888,2023-04-23 18:22:12.655,,,,,,,635.0,,,,,
695.129,2023-04-23 18:22:12.896,,,,,,,,650.0,0.0,,,
695.523,2023-04-23 18:22:13.290,,,,,,,1228.0,,,,,
695.779,2023-04-23 18:22:13.546,,,,,,,,791.0,0.0,,,
696.57,2023-04-23 18:22:14.337,,,,,,,,815.0,0.0,,,
696.751,2023-04-23 18:22:14.518,,,,,,,253.0,,,,,
697.004,2023-04-23 18:22:14.771,,,,,,,650.0,,,,,
697.385,2023-04-23 18:22:15.152,,,,,,,,704.0,296.0,,,
697.654,2023-04-23 18:22:15.421,,,,,,,791.0,,,,,
698.089,2023-04-23 18:22:15.856,,,,,,,,700.0,165.0,,,
698.445,2023-04-23 18:22:16.212,,,,,,,815.0,,,,,
698.789,2023-04-23 18:22:16.556,,,,,,,,744.0,292.0,,,
699.26,2023-04-23 18:22:17.027,,,,,,,408.0,,,,,
699.533,2023-04-23 18:22:17.300,,,,,,,,779.0,-658.0,,,
699.668,2023-04-23 18:22:17.435,,,,,,,535.0,,,,,
