seconds,date,activity_load_2d,activity_load_3d
484.931,2023-04-23 18:18:42.698,0.0031,0.0044
485.931,2023-04-23 18:18:43.698,0.0033,0.004
486.931,2023-04-23 18:18:44.698,0.003,0.0043
487.931,2023-04-23 18:18:45.698,0.0048,0.0065
488.931,2023-04-23 18:18:46.698,0.008,0.0124
489.931,2023-04-23 18:18:47.698,0.0192,0.0282
491.091,2023-04-23 18:18:48.858,0.0062,0.008
492.091,2023-04-23 18:18:49.858,0.0141,0.017
493.091,2023-04-23 18:18:50.858,0.0098,0.0126
494.091,2023-04-23 18:18:51.858,0.0154,0.0204
495.091,2023-04-23 18:18:52.858,0.0092,0.0133
496.091,2023-04-23 18:18:53.858,0.0109,0.022
497.091,2023-04-23 18:18:54.858,0.0049,0.0069
498.091,2023-04-23 18:18:55.858,0.0063,0.0076
499.091,2023-04-23 18:18:56.858,0.0106,0.0137
500.091,2023-04-23 18:18:57.858,0.0074,0.0098
501.091,2023-04-23 18:18:58.858,0.006,0.0076
502.091,2023-04-23 18:18:59.858,0.0057,0.007
503.091,2023-04-23 18:19:00.858,0.0073,0.0089
504.091,2023-04-23 18:19:01.858,0.015,0.0216
505.091,2023-04-23 18:19:02.858,0.007,0.0084
506.091,2023-04-23 18:19:03.858,0.0065,0.0078
507.091,2023-04-23 18:19:04.858,0.0046,0.0056
508.091,2023-04-23 18:19:05.858,0.0081,0.0106
509.091,2023-04-23 18:19:06.858,0.0101,0.0136
510.091,2023-04-23 18:19:07.858,0.0103,0.0153
511.091,2023-04-23 18:19:08.858,0.0095,0.0123
512.091,2023-04-23 18:19:09.858,0.0081,0.0106
513.091,2023-04-23 18:19:10.858,0.0079,0.0094
514.091,2023-04-23 18:19:11.858,0.0052,0.0065
515.091,2023-04-23 18:19:12.858,0.0071,0.0087
516.091,2023-04-23 18:19:13.858,0.0092,0.0122
517.091,2023-04-23 18:19:14.858,0.0083,0.0102
518.091,2023-04-23 18:19:15.858,0.0071,0.0084
519.091,2023-04-23 18:19:16.858,0.0064,0.008
520.091,2023-04-23 18:19:17.858,0.0049,0.0064
521.091,2023-04-23 18:19:18.858,0.0052,0.0066
522.091,2023-04-23 18:19:19.858,0.0046,0.0057
523.091,2023-04-23 18:19:20.858,0.0046,0.0059
524.091,2023-04-23 18:19:21.858,0.0049,0.0063
525.091,2023-04-23 18:19:22.858,0.0093,0.0116
526.091,2023-04-23 18:19:23.858,0.0061,0.0074
527.091,2023-04-23 18:19:24.858,0.0034,0.0041
528.091,2023-04-23 18:19:25.858,0.0031,0.0037
529.091,2023-04-23 18:19:26.858,0.0028,0.0034
530.091,2023-04-23 18:19:27.858,0.0052,0.0062
531.091,2023-04-23 18:19:28.858,0.0029,0.0036
532.091,2023-04-23 18:19:29.858,0.0072,0.0085
533.091,2023-04-23 18:19:30.858,0.0089,0.012
534.091,2023-04-23 18:19:31.858,0.0093,0.0112
535.091,2023-04-23 18:19:32.858,0.0154,0.0252
536.091,2023-04-23 18:19:33.858,0.0037,0.0045
537.091,2023-04-23 18:19:34.858,0.008,0.0124
538.091,2023-04-23 18:19:35.858,0.0158,0.0192
539.091,2023-04-23 18:19:36.858,0.0169,0.0229
540.091,2023-04-23 18:19:37.858,0.1701,0.2059
541.091,2023-04-23 18:19:38.858,0.0073,0.0095
542.091,2023-04-23 18:19:39.858,0.0052,0.0068
543.091,2023-04-23 18:19:40.858,0.0101,0.014
544.091,2023-04-23 18:19:41.858,0.0161,0.0203
545.091,2023-04-23 18:19:42.858,0.0226,0.03
546.091,2023-04-23 18:19:43.858,0.0136,0.0272
547.091,2023-04-23 18:19:44.858,0.0117,0.0139
548.091,2023-04-23 18:19:45.858,0.0268,0.0328
549.091,2023-04-23 18:19:46.858,0.0221,0.0274
550.091,2023-04-23 18:19:47.858,0.026,0.0311
551.091,2023-04-23 18:19:48.858,0.0191,0.0222
552.253,2023-04-23 18:19:50.020,0.0275,0.0354
553.253,2023-04-23 18:19:51.020,0.0186,0.0263
554.253,2023-04-23 18:19:52.020,0.0205,0.0242
555.253,2023-04-23 18:19:53.020,0.0266,0.0385
556.253,2023-04-23 18:19:54.020,0.0194,0.0227
557.253,2023-04-23 18:19:55.020,0.0205,0.0327
558.253,2023-04-23 18:19:56.020,0.0176,0.0237
559.253,2023-04-23 18:19:57.020,0.0175,0.0257
560.253,2023-04-23 18:19:58.020,0.029,0.0392
561.253,2023-04-23 18:19:59.020,0.0208,0.0235
562.253,2023-04-23 18:20:00.020,0.0183,0.0254
563.253,2023-04-23 18:20:01.020,0.0153,0.0208
564.253,2023-04-23 18:20:02.020,0.0184,0.0199
565.253,2023-04-23 18:20:03.020,0.0096,0.0115
566.253,2023-04-23 18:20:04.020,0.0076,0.0106
567.253,2023-04-23 18:20:05.020,0.0077,0.0093
568.253,2023-04-23 18:20:06.020,0.0077,0.0094
569.253,2023-04-23 18:20:07.020,0.0066,0.0081
570.253,2023-04-23 18:20:08.020,0.0066,0.0086
571.253,2023-04-23 18:20:09.020,0.0071,0.0101
572.253,2023-04-23 18:20:10.020,0.0062,0.0087
573.253,2023-04-23 18:20:11.020,0.0072,0.0103
574.253,2023-04-23 18:20:12.020,0.0075,0.0114
575.253,2023-04-23 18:20:13.020,0.0058,0.0083
576.253,2023-04-23 18:20:14.020,0.0075,0.0098
577.253,2023-04-23 18:20:15.020,0.0073,0.0095
578.253,2023-04-23 18:20:16.020,0.0061,0.0081
579.253,2023-04-23 18:20:17.020,0.0064,0.0086
580.253,2023-04-23 18:20:18.020,0.0056,0.0078
581.253,2023-04-23 18:20:19.020,0.0058,0.0076
582.253,2023-04-23 18:20:20.020,0.0078,0.0103
583.253,2023-04-23 18:20:21.020,0.0077,0.009
584.253,2023-04-23 18:20:22.020,0.007,0.0086
585.253,2023-04-23 18:20:23.020,0.0073,0.009
586.253,2023-04-23 18:20:24.020,0.007,0.0091
587.253,2023-04-23 18:20:25.020,0.0164,0.0197
588.253,2023-04-23 18:20:26.020,0.0078,0.0091
589.253,2023-04-23 18:20:27.020,0.0063,0.0088
590.253,2023-04-23 18:20:28.020,0.0067,0.0096
591.253,2023-04-23 18:20:29.020,0.0068,0.0098
592.253,2023-04-23 18:20:30.020,0.0059,0.0079
593.253,2023-04-23 18:20:31.020,0.0047,0.0065
594.253,2023-04-23 18:20:32.020,0.0052,0.0077
595.253,2023-04-23 18:20:33.020,0.0063,0.0084
596.253,2023-04-23 18:20:34.020,0.0051,0.0066
597.253,2023-04-23 18:20:35.020,0.006,0.0078
598.253,2023-04-23 18:20:36.020,0.0067,0.0087
599.253,2023-04-23 18:20:37.020,0.0065,0.0077
600.253,2023-04-23 18:20:38.020,0.0064,0.0079
601.253,2023-04-23 18:20:39.020,0.0084,0.0104
602.253,2023-04-23 18:20:40.020,0.0068,0.0088
603.253,2023-04-23 18:20:41.020,0.0052,0.0063
604.253,2023-04-23 18:20:42.020,0.003,0.0045
605.253,2023-04-23 18:20:43.020,0.0089,0.0116
606.253,2023-04-23 18:20:44.020,0.0137,0.0199
607.253,2023-04-23 18:20:45.020,0.0078,0.0098
608.253,2023-04-23 18:20:46.020,0.0191,0.0221
609.253,2023-04-23 18:20:47.020,0.0085,0.0121
610.253,2023-04-23 18:20:48.020,0.0077,0.0116
611.253,2023-04-23 18:20:49.020,0.0079,0.0137
612.253,2023-04-23 18:20:50.020,0.0089,0.0121
613.414,2023-04-23 18:20:51.181,0.0063,0.0078
614.414,2023-04-23 18:20:52.181,0.0068,0.0097
615.414,2023-04-23 18:20:53.181,0.006,0.0078
616.414,2023-04-23 18:20:54.181,0.0057,0.007
617.414,2023-04-23 18:20:55.181,0.0043,0.0052
618.414,2023-04-23 18:20:56.181,0.0045,0.0054
619.414,2023-04-23 18:20:57.181,0.0061,0.0073
620.414,2023-04-23 18:20:58.181,0.005,0.0064
621.414,2023-04-23 18:20:59.181,0.0068,0.0088
622.414,2023-04-23 18:21:00.181,0.0092,0.0123
623.414,2023-04-23 18:21:01.181,0.0076,0.0105
624.414,2023-04-23 18:21:02.181,0.0096,0.0127
625.414,2023-04-23 18:21:03.181,0.0259,0.0304
626.414,2023-04-23 18:21:04.181,0.0187,0.025
627.414,2023-04-23 18:21:05.181,0.0104,0.0129
628.414,2023-04-23 18:21:06.181,0.0175,0.0221
629.414,2023-04-23 18:21:07.181,0.0116,0.0139
630.414,2023-04-23 18:21:08.181,0.0131,0.0162
631.414,2023-04-23 18:21:09.181,0.0104,0.012
632.414,2023-04-23 18:21:10.181,0.011,0.0134
633.414,2023-04-23 18:21:11.181,0.0114,0.0138
634.414,2023-04-23 18:21:12.181,0.0099,0.0124
635.414,2023-04-23 18:21:13.181,0.009,0.0117
636.414,2023-04-23 18:21:14.181,0.0097,0.0135
637.414,2023-04-23 18:21:15.181,0.011,0.0132
638.414,2023-04-23 18:21:16.181,0.0121,0.0143
639.414,2023-04-23 18:21:17.181,0.0095,0.0126
640.414,2023-04-23 18:21:18.181,0.0165,0.0226
641.414,2023-04-23 18:21:19.181,0.0383,0.0533
642.414,2023-04-23 18:21:20.181,0.0722,0.1428
643.414,2023-04-23 18:21:21.181,0.0603,0.0887
644.414,2023-04-23 18:21:22.181,0.1109,0.1217
645.414,2023-04-23 18:21:23.181,0.0069,0.0084
646.414,2023-04-23 18:21:24.181,0.0462,0.0537
647.414,2023-04-23 18:21:25.181,0.0175,0.0235
648.414,2023-04-23 18:21:26.181,0.0592,0.0766
649.414,2023-04-23 18:21:27.181,0.02,0.0254
650.414,2023-04-23 18:21:28.181,0.0136,0.0179
651.414,2023-04-23 18:21:29.181,0.0104,0.0124
652.414,2023-04-23 18:21:30.181,0.0142,0.0165
653.414,2023-04-23 18:21:31.181,0.0105,0.0128
654.414,2023-04-23 18:21:32.181,0.0101,0.0122
655.414,2023-04-23 18:21:33.181,0.011,0.0133
656.414,2023-04-23 18:21:34.181,0.009,0.0113
657.414,2023-04-23 18:21:35.181,0.0092,0.0113
658.414,2023-04-23 18:21:36.181,0.0081,0.01
659.414,2023-04-23 18:21:37.181,0.0068,0.0085
660.414,2023-04-23 18:21:38.181,0.0091,0.0114
661.414,2023-04-23 18:21:39.181,0.007,0.0095
662.414,2023-04-23 18:21:40.181,0.0037,0.0043
663.414,2023-04-23 18:21:41.181,0.0035,0.0042
664.414,2023-04-23 18:21:42.181,0.0069,0.0093
665.414,2023-04-23 18:21:43.181,0.0123,0.016
666.414,2023-04-23 18:21:44.181,0.0033,0.0045
667.414,2023-04-23 18:21:45.181,0.003,0.0043
668.414,2023-04-23 18:21:46.181,0.0023,0.0027
669.414,2023-04-23 18:21:47.181,0.0025,0.0031
670.414,2023-04-23 18:21:48.181,0.0035,0.0043
671.414,2023-04-23 18:21:49.181,0.0029,0.0041
672.414,2023-04-23 18:21:50.181,0.0026,0.0034
673.414,2023-04-23 18:21:51.181,0.0026,0.003
674.576,2023-04-23 18:21:52.343,0.0046,0.0054
675.576,2023-04-23 18:21:53.343,0.0035,0.0044
676.576,2023-04-23 18:21:54.343,0.0022,0.0028
677.576,2023-04-23 18:21:55.343,0.0022,0.003
678.576,2023-04-23 18:21:56.343,0.0029,0.004
679.576,2023-04-23 18:21:57.343,0.0022,0.0029
680.576,2023-04-23 18:21:58.343,0.0026,0.0038
681.576,2023-04-23 18:21:59.343,0.0025,0.004
682.576,2023-04-23 18:22:00.343,0.0031,0.0043
683.576,2023-04-23 18:22:01.343,0.0098,0.0154
684.576,2023-04-23 18:22:02.343,0.0265,0.0339
685.576,2023-04-23 18:22:03.343,0.017,0.0204
686.576,2023-04-23 18:22:04.343,0.0091,0.0126
687.576,2023-04-23 18:22:05.343,0.0101,0.0131
688.576,2023-04-23 18:22:06.343,0.0107,0.0158
689.576,2023-04-23 18:22:07.343,0.0181,0.0244
690.576,2023-04-23 18:22:08.343,0.0148,0.0206
691.576,2023-04-23 18:22:09.343,0.0195,0.0241
692.576,2023-04-23 18:22:10.343,0.0191,0.024
693.576,2023-04-23 18:22:11.343,0.0142,0.0196
694.576,2023-04-23 18:22:12.343,0.0222,0.0312
695.576,2023-04-23 18:22:13.343,0.0171,0.0201
696.576,2023-04-23 18:22:14.343,0.0206,0.0231
697.576,2023-04-23 18:22:15.343,0.0162,0.0199
698.576,2023-04-23 18:22:16.343,0.0205,0.0244
699.576,2023-04-23 18:22:17.343,0.0072,0.0097
700.576,2023-04-23 18:22:18.343,0.0185,0.0262
701.576,2023-04-23 18:22:19.343,0.0139,0.0179
702.576,2023-04-23 18:22:20.343,0.0253,0.0321
703.576,2023-04-23 18:22:21.343,0.0152,0.0184
704.576,2023-04-23 18:22:22.343,0.0148,0.0177
705.576,2023-04-23 18:22:23.343,0.0142,0.0176
706.576,2023-04-23 18:22:24.343,0.0146,0.0181
707.576,2023-04-23 18:22:25.343,0.017,0.0222
708.576,2023-04-23 18:22:26.343,0.0159,0.0206
709.576,2023-04-23 18:22:27.343,0.0206,0.0307
710.576,2023-04-23 18:22:28.343,0.0118,0.0153
711.576,2023-04-23 18:22:29.343,0.0147,0.017
712.576,2023-04-23 18:22:30.343,0.0105,0.0126
713.576,2023-04-23 18:22:31.343,0.0159,0.0203
714.576,2023-04-23 18:22:32.343,0.0189,0.0232
715.576,2023-04-23 18:22:33.343,0.0119,0.015
716.576,2023-04-23 18:22:34.343,0.0196,0.0281
717.576,2023-04-23 18:22:35.343,0.012,0.0174
718.576,2023-04-23 18:22:36.343,0.0214,0.0285
719.576,2023-04-23 18:22:37.343,0.0122,0.0141
720.576,2023-04-23 18:22:38.343,0.013,0.0149
721.576,2023-04-23 18:22:39.343,0.0165,0.0218
722.576,2023-04-23 18:22:40.343,0.0193,0.0236
723.576,2023-04-23 18:22:41.343,0.0187,0.0285
724.576,2023-04-23 18:22:42.343,0.0126,0.0169
725.576,2023-04-23 18:22:43.343,0.023,0.0329
726.576,2023-04-23 18:22:44.343,0.0162,0.0193
727.576,2023-04-23 18:22:45.343,0.0183,0.0205
728.576,2023-04-23 18:22:46.343,0.0186,0.0221
729.576,2023-04-23 18:22:47.343,0.0276,0.0411
730.576,2023-04-23 18:22:48.343,0.0204,0.0373
731.576,2023-04-23 18:22:49.343,0.0196,0.0289
732.576,2023-04-23 18:22:50.343,0.0175,0.0232
733.576,2023-04-23 18:22:51.343,0.0167,0.0216
734.576,2023-04-23 18:22:52.343,0.0137,0.0166
735.737,2023-04-23 18:22:53.504,0.0146,0.017
736.737,2023-04-23 18:22:54.504,0.0145,0.019
737.737,2023-04-23 18:22:55.504,0.0188,0.0229
738.737,2023-04-23 18:22:56.504,0.0193,0.0291
739.737,2023-04-23 18:22:57.504,0.0195,0.0305
740.737,2023-04-23 18:22:58.504,0.0142,0.0173
741.737,2023-04-23 18:22:59.504,0.0106,0.0139
742.737,2023-04-23 18:23:00.504,0.0139,0.0178
743.737,2023-04-23 18:23:01.504,0.0169,0.0214
744.737,2023-04-23 18:23:02.504,0.0123,0.0154
745.737,2023-04-23 18:23:03.504,0.0142,0.0183
746.737,2023-04-23 18:23:04.504,0.0143,0.0206
747.737,2023-04-23 18:23:05.504,0.0213,0.0277
748.737,2023-04-23 18:23:06.504,0.0133,0.0164
749.737,2023-04-23 18:23:07.504,0.0135,0.0164
750.737,2023-04-23 18:23:08.504,0.0143,0.0179
751.737,2023-04-23 18:23:09.504,0.0136,0.0181
752.737,2023-04-23 18:23:10.504,0.0216,0.0331
753.737,2023-04-23 18:23:11.504,0.0256,0.039
754.737,2023-04-23 18:23:12.504,0.0199,0.0325
755.737,2023-04-23 18:23:13.504,0.0242,0.028
756.737,2023-04-23 18:23:14.504,0.0266,0.0407
757.737,2023-04-23 18:23:15.504,0.0254,0.0384
758.737,2023-04-23 18:23:16.504,0.0104,0.0148
759.737,2023-04-23 18:23:17.504,0.0245,0.0347
760.737,2023-04-23 18:23:18.504,0.0271,0.0422
761.737,2023-04-23 18:23:19.504,0.0213,0.0339
762.737,2023-04-23 18:23:20.504,0.0133,0.016
763.737,2023-04-23 18:23:21.504,0.025,0.0396
764.737,2023-04-23 18:23:22.504,0.0516,0.0691
765.737,2023-04-23 18:23:23.504,0.0997,0.1703
766.737,2023-04-23 18:23:24.504,0.1274,0.1913
767.737,2023-04-23 18:23:25.504,0.0684,0.1043
768.737,2023-04-23 18:23:26.504,0.0676,0.1172
769.737,2023-04-23 18:23:27.504,0.0784,0.1294
770.737,2023-04-23 18:23:28.504,0.1004,0.1607
771.737,2023-04-23 18:23:29.504,0.1173,0.1633
772.737,2023-04-23 18:23:30.504,0.0769,0.1467
773.737,2023-04-23 18:23:31.504,0.0609,0.0987
774.737,2023-04-23 18:23:32.504,0.0151,0.0196
775.737,2023-04-23 18:23:33.504,0.016,0.0215
776.737,2023-04-23 18:23:34.504,0.0083,0.0113
777.737,2023-04-23 18:23:35.504,0.0201,0.0261
778.737,2023-04-23 18:23:36.504,0.0148,0.0205
779.737,2023-04-23 18:23:37.504,0.0144,0.0207
780.737,2023-04-23 18:23:38.504,0.0199,0.0261
781.737,2023-04-23 18:23:39.504,0.015,0.0216
782.737,2023-04-23 18:23:40.504,0.0147,0.0201
783.737,2023-04-23 18:23:41.504,0.0154,0.0208
784.737,2023-04-23 18:23:42.504,0.0132,0.0181
785.737,2023-04-23 18:23:43.504,0.0159,0.0214
786.737,2023-04-23 18:23:44.504,0.012,0.0173
787.737,2023-04-23 18:23:45.504,0.0143,0.0202
788.737,2023-04-23 18:23:46.504,0.0119,0.0169
789.737,2023-04-23 18:23:47.504,0.019,0.0252
790.737,2023-04-23 18:23:48.504,0.0144,0.0181
791.737,2023-04-23 18:23:49.504,0.0159,0.0228
792.737,2023-04-23 18:23:50.504,0.014,0.0179
793.737,2023-04-23 18:23:51.504,0.0138,0.0197
794.737,2023-04-23 18:23:52.504,0.0148,0.0196
795.737,2023-04-23 18:23:53.504,0.0141,0.0192
796.898,2023-04-23 18:23:54.665,0.014,0.0195
797.898,2023-04-23 18:23:55.665,0.0144,0.0209
798.898,2023-04-23 18:23:56.665,0.0158,0.0204
799.898,2023-04-23 18:23:57.665,0.0309,0.0344
800.898,2023-04-23 18:23:58.665,0.0301,0.0353
801.898,2023-04-23 18:23:59.665,0.0328,0.0356
802.898,2023-04-23 18:24:00.665,0.0292,0.0323
803.898,2023-04-23 18:24:01.665,0.027,0.0303
804.898,2023-04-23 18:24:02.665,0.0233,0.0267
805.898,2023-04-23 18:24:03.665,0.0115,0.0163
806.898,2023-04-23 18:24:04.665,0.0211,0.0254
807.898,2023-04-23 18:24:05.665,0.0249,0.0277
808.898,2023-04-23 18:24:06.665,0.0217,0.0257
809.898,2023-04-23 18:24:07.665,0.0216,0.0241
810.898,2023-04-23 18:24:08.665,0.0191,0.0224
811.898,2023-04-23 18:24:09.665,0.0247,0.0295
812.898,2023-04-23 18:24:10.665,0.0146,0.0181
813.898,2023-04-23 18:24:11.665,0.0123,0.0178
814.898,2023-04-23 18:24:12.665,0.0233,0.0337
815.898,2023-04-23 18:24:13.665,0.02,0.0296
816.898,2023-04-23 18:24:14.665,0.017,0.0218
817.898,2023-04-23 18:24:15.665,0.0176,0.0223
818.898,2023-04-23 18:24:16.665,0.0207,0.0274
819.898,2023-04-23 18:24:17.665,0.0122,0.0204
820.898,2023-04-23 18:24:18.665,0.0124,0.02
821.898,2023-04-23 18:24:19.665,0.0114,0.0191
822.898,2023-04-23 18:24:20.665,0.0106,0.0173
823.898,2023-04-23 18:24:21.665,0.013,0.0191
824.898,2023-04-23 18:24:22.665,0.0108,0.0145
825.898,2023-04-23 18:24:23.665,0.0092,0.0119
826.898,2023-04-23 18:24:24.665,0.0092,0.0114
827.898,2023-04-23 18:24:25.665,0.0228,0.0265
828.898,2023-04-23 18:24:26.665,0.0225,0.0292
829.898,2023-04-23 18:24:27.665,0.0196,0.0246
830.898,2023-04-23 18:24:28.665,0.0207,0.0244
831.898,2023-04-23 18:24:29.665,0.0135,0.0185
832.898,2023-04-23 18:24:30.665,0.0196,0.0234
833.898,2023-04-23 18:24:31.665,0.0145,0.0207
834.898,2023-04-23 18:24:32.665,0.0299,0.0407
835.898,2023-04-23 18:24:33.665,0.012,0.0202
836.898,2023-04-23 18:24:34.665,0.0112,0.0208
837.898,2023-04-23 18:24:35.665,0.0097,0.0188
838.898,2023-04-23 18:24:36.665,0.0097,0.0163
839.898,2023-04-23 18:24:37.665,0.0121,0.0145
840.898,2023-04-23 18:24:38.665,0.0104,0.0124
841.898,2023-04-23 18:24:39.665,0.0075,0.0091
842.898,2023-04-23 18:24:40.665,0.0084,0.0098
843.898,2023-04-23 18:24:41.665,0.0145,0.0191
844.898,2023-04-23 18:24:42.665,0.0191,0.0214
845.898,2023-04-23 18:24:43.665,0.0178,0.0237
846.898,2023-04-23 18:24:44.665,0.019,0.0218
847.898,2023-04-23 18:24:45.665,0.0148,0.0189
848.898,2023-04-23 18:24:46.665,0.0154,0.0182
849.898,2023-04-23 18:24:47.665,0.019,0.0238
850.898,2023-04-23 18:24:48.665,0.0446,0.0622
851.898,2023-04-23 18:24:49.665,0.045,0.0581
852.898,2023-04-23 18:24:50.665,0.0367,0.047
853.898,2023-04-23 18:24:51.665,0.0474,0.0593
854.898,2023-04-23 18:24:52.665,0.0428,0.0528
855.898,2023-04-23 18:24:53.665,0.0528,0.066
856.898,2023-04-23 18:24:54.665,0.0358,0.0484
858.061,2023-04-23 18:24:55.828,0.0412,0.0571
859.061,2023-04-23 18:24:56.828,0.0409,0.0542
860.061,2023-04-23 18:24:57.828,0.0417,0.0549
861.061,2023-04-23 18:24:58.828,0.0469,0.0654
862.061,2023-04-23 18:24:59.828,0.0364,0.0475
863.061,2023-04-23 18:25:00.828,0.0621,0.095
864.061,2023-04-23 18:25:01.828,0.0909,0.1475
865.061,2023-04-23 18:25:02.828,0.0965,0.1582
866.061,2023-04-23 18:25:03.828,0.1079,0.1774
867.061,2023-04-23 18:25:04.828,0.1258,0.2069
868.061,2023-04-23 18:25:05.828,0.0691,0.0939
869.061,2023-04-23 18:25:06.828,0.0924,0.1475
870.061,2023-04-23 18:25:07.828,0.131,0.2137
871.061,2023-04-23 18:25:08.828,0.1142,0.1961
872.061,2023-04-23 18:25:09.828,0.0888,0.1439
873.061,2023-04-23 18:25:10.828,0.0484,0.0965
874.061,2023-04-23 18:25:11.828,0.041,0.0492
875.061,2023-04-23 18:25:12.828,0.0425,0.0651
876.061,2023-04-23 18:25:13.828,0.0191,0.0256
877.061,2023-04-23 18:25:14.828,0.0096,0.0104
878.061,2023-04-23 18:25:15.828,0.0054,0.0062
879.061,2023-04-23 18:25:16.828,0.009,0.0099
880.061,2023-04-23 18:25:17.828,0.0068,0.0083
881.061,2023-04-23 18:25:18.828,0.0165,0.0192
882.061,2023-04-23 18:25:19.828,0.0122,0.0147
883.061,2023-04-23 18:25:20.828,0.0069,0.0075
884.061,2023-04-23 18:25:21.828,0.0048,0.0055
885.061,2023-04-23 18:25:22.828,0.0068,0.0076
886.061,2023-04-23 18:25:23.828,0.0274,0.0461
887.061,2023-04-23 18:25:24.828,0.0221,0.066
888.061,2023-04-23 18:25:25.828,0.0213,0.0351
889.061,2023-04-23 18:25:26.828,0.0364,0.0961
890.061,2023-04-23 18:25:27.828,0.032,0.0514
891.061,2023-04-23 18:25:28.828,0.021,0.0295
892.061,2023-04-23 18:25:29.828,0.0131,0.0179
893.061,2023-04-23 18:25:30.828,0.0084,0.0099
894.061,2023-04-23 18:25:31.828,0.0064,0.0076
895.061,2023-04-23 18:25:32.828,0.0059,0.0068
896.061,2023-04-23 18:25:33.828,0.0076,0.0095
897.061,2023-04-23 18:25:34.828,0.0075,0.0091
898.061,2023-04-23 18:25:35.828,0.0061,0.0071
899.061,2023-04-23 18:25:36.828,0.0066,0.0082
900.061,2023-04-23 18:25:37.828,0.0062,0.0075
901.061,2023-04-23 18:25:38.828,0.0074,0.0089
902.061,2023-04-23 18:25:39.828,0.0065,0.0077
903.061,2023-04-23 18:25:40.828,0.0073,0.0093
904.061,2023-04-23 18:25:41.828,0.0091,0.0107
905.061,2023-04-23 18:25:42.828,0.0128,0.016
906.061,2023-04-23 18:25:43.828,0.0069,0.0085
907.061,2023-04-23 18:25:44.828,0.0066,0.0091
908.061,2023-04-23 18:25:45.828,0.0079,0.0088
909.061,2023-04-23 18:25:46.828,0.0053,0.0063
910.061,2023-04-23 18:25:47.828,0.0108,0.0134
911.061,2023-04-23 18:25:48.828,0.0079,0.0099
912.061,2023-04-23 18:25:49.828,0.0116,0.0139
913.061,2023-04-23 18:25:50.828,0.0069,0.0084
914.061,2023-04-23 18:25:51.828,0.016,0.0207
915.061,2023-04-23 18:25:52.828,0.023,0.0333
916.061,2023-04-23 18:25:53.828,0.0212,0.0283
917.061,2023-04-23 18:25:54.828,0.0235,0.0324
918.061,2023-04-23 18:25:55.828,0.0212,0.025
919.222,2023-04-23 18:25:56.989,0.0177,0.0216
920.222,2023-04-23 18:25:57.989,0.0185,0.0247
921.222,2023-04-23 18:25:58.989,0.0179,0.0239
922.222,2023-04-23 18:25:59.989,0.02,0.0256
923.222,2023-04-23 18:26:00.989,0.0156,0.0186
924.222,2023-04-23 18:26:01.989,0.0182,0.0259
925.222,2023-04-23 18:26:02.989,0.0159,0.0201
926.222,2023-04-23 18:26:03.989,0.0194,0.0236
927.222,2023-04-23 18:26:04.989,0.0171,0.024
928.222,2023-04-23 18:26:05.989,0.0137,0.0216
929.222,2023-04-23 18:26:06.989,0.0144,0.0207
930.222,2023-04-23 18:26:07.989,0.0121,0.0149
931.222,2023-04-23 18:26:08.989,0.0154,0.0181
932.222,2023-04-23 18:26:09.989,0.0151,0.0211
933.222,2023-04-23 18:26:10.989,0.0067,0.0095
934.222,2023-04-23 18:26:11.989,0.0091,0.0118
935.222,2023-04-23 18:26:12.989,0.0087,0.0119
936.222,2023-04-23 18:26:13.989,0.0084,0.012
937.222,2023-04-23 18:26:14.989,0.0098,0.0137
938.222,2023-04-23 18:26:15.989,0.0054,0.0071
939.222,2023-04-23 18:26:16.989,0.0067,0.0082
940.222,2023-04-23 18:26:17.989,0.0157,0.021
941.222,2023-04-23 18:26:18.989,0.0091,0.0127
942.222,2023-04-23 18:26:19.989,0.0105,0.0147
943.222,2023-04-23 18:26:20.989,0.0149,0.0185
944.222,2023-04-23 18:26:21.989,0.0148,0.0212
945.222,2023-04-23 18:26:22.989,0.0147,0.0211
946.222,2023-04-23 18:26:23.989,0.0147,0.02
947.222,2023-04-23 18:26:24.989,0.0183,0.0245
948.222,2023-04-23 18:26:25.989,0.0172,0.0244
949.222,2023-04-23 18:26:26.989,0.017,0.0247
950.222,2023-04-23 18:26:27.989,0.0172,0.0248
951.222,2023-04-23 18:26:28.989,0.0206,0.0307
952.222,2023-04-23 18:26:29.989,0.0171,0.0215
953.222,2023-04-23 18:26:30.989,0.0161,0.0236
954.222,2023-04-23 18:26:31.989,0.0156,0.021
955.222,2023-04-23 18:26:32.989,0.0193,0.0251
956.222,2023-04-23 18:26:33.989,0.0184,0.0242
957.222,2023-04-23 18:26:34.989,0.0183,0.023
958.222,2023-04-23 18:26:35.989,0.0172,0.0226
959.222,2023-04-23 18:26:36.989,0.0141,0.0188
960.222,2023-04-23 18:26:37.989,0.0156,0.0208
961.222,2023-04-23 18:26:38.989,0.0148,0.0198
962.222,2023-04-23 18:26:39.989,0.0162,0.0217
963.222,2023-04-23 18:26:40.989,0.0183,0.0214
964.222,2023-04-23 18:26:41.989,0.0143,0.0169
965.222,2023-04-23 18:26:42.989,0.018,0.0252
966.222,2023-04-23 18:26:43.989,0.0194,0.0238
967.222,2023-04-23 18:26:44.989,0.0229,0.0284
968.222,2023-04-23 18:26:45.989,0.0208,0.0279
969.222,2023-04-23 18:26:46.989,0.0177,0.0246
970.222,2023-04-23 18:26:47.989,0.0195,0.0251
