,0,1,2,3,4,cluster
0,0.0052,0.003,0.0089,0.0137,0.0078,1
0,0.0089,0.0137,0.0078,0.0191,0.0085,2
0,0.0078,0.0191,0.0085,0.0077,0.0079,2
0,0.0085,0.0077,0.0079,0.0089,0.0063,1
0,0.0079,0.0089,0.0063,0.0068,0.006,1
0,0.0063,0.0068,0.006,0.0057,0.0043,1
0,0.006,0.0057,0.0043,0.0045,0.0061,1
0,0.0043,0.0045,0.0061,0.005,0.0068,1
0,0.0061,0.005,0.0068,0.0092,0.0076,1
0,0.0068,0.0092,0.0076,0.0096,0.0259,2
0,0.0076,0.0096,0.0259,0.0187,0.0104,2
0,0.0259,0.0187,0.0104,0.0175,0.0116,2
0,0.0104,0.0175,0.0116,0.0131,0.0104,2
0,0.0116,0.0131,0.0104,0.011,0.0114,1
0,0.0104,0.011,0.0114,0.0099,0.009,1
0,0.0114,0.0099,0.009,0.0097,0.011,1
0,0.009,0.0097,0.011,0.0121,0.0095,1
0,0.011,0.0121,0.0095,0.0165,0.0383,2
0,0.0095,0.0165,0.0383,0.0722,0.0603,3
0,0.0383,0.0722,0.0603,0.1109,0.0069,3
0,0.0603,0.1109,0.0069,0.0462,0.0175,3
0,0.0069,0.0462,0.0175,0.0592,0.02,3
0,0.0175,0.0592,0.02,0.0136,0.0104,3
0,0.02,0.0136,0.0104,0.0142,0.0105,2
0,0.0104,0.0142,0.0105,0.0101,0.011,1
0,0.0105,0.0101,0.011,0.009,0.0092,1
0,0.011,0.009,0.0092,0.0081,0.0068,1
0,0.0092,0.0081,0.0068,0.0091,0.007,1
0,0.0068,0.0091,0.007,0.0037,0.0035,1
0,0.007,0.0037,0.0035,0.0069,0.0123,1
0,0.0035,0.0069,0.0123,0.0033,0.003,1
0,0.0123,0.0033,0.003,0.0023,0.0025,1
0,0.003,0.0023,0.0025,0.0035,0.0029,1
0,0.0025,0.0035,0.0029,0.0026,0.0026,1
0,0.0029,0.0026,0.0026,0.0046,0.0035,1
0,0.0026,0.0046,0.0035,0.0022,0.0022,1
0,0.0035,0.0022,0.0022,0.0029,0.0022,1
0,0.0022,0.0029,0.0022,0.0026,0.0025,1
0,0.0022,0.0026,0.0025,0.0031,0.0098,1
0,0.0025,0.0031,0.0098,0.0265,0.017,2
0,0.0098,0.0265,0.017,0.0091,0.0101,2
0,0.017,0.0091,0.0101,0.0107,0.0181,2
0,0.0101,0.0107,0.0181,0.0148,0.0195,2
0,0.0181,0.0148,0.0195,0.0191,0.0142,2
0,0.0195,0.0191,0.0142,0.0222,0.0171,2
0,0.0142,0.0222,0.0171,0.0206,0.0162,2
0,0.0171,0.0206,0.0162,0.0205,0.0072,2
0,0.0162,0.0205,0.0072,0.0185,0.0139,2
0,0.0072,0.0185,0.0139,0.0253,0.0152,2
0,0.0139,0.0253,0.0152,0.0148,0.0142,2
0,0.0152,0.0148,0.0142,0.0146,0.017,1
0,0.0142,0.0146,0.017,0.0159,0.0206,2
