,seconds,date,hr
500231,"4398,713",[2023-09-09 21:31:11 675],128.0
500287,"4399,214",[2023-09-09 21:31:12 176],127.0
500346,"4399,716",[2023-09-09 21:31:12 678],127.0
500402,"4400,217",[2023-09-09 21:31:13 179],127.0
500460,"4400,716",[2023-09-09 21:31:13 678],127.0
500516,"4401,217",[2023-09-09 21:31:14 179],128.0
500571,"4401,719",[2023-09-09 21:31:14 681],127.0
500628,"4402,219",[2023-09-09 21:31:15 181],127.0
500686,"4402,717",[2023-09-09 21:31:15 679],127.0
500743,"4403,218",[2023-09-09 21:31:16 180],127.0
500801,"4403,714",[2023-09-09 21:31:16 676],128.0
500858,"4404,215",[2023-09-09 21:31:17 177],128.0
500916,"4404,711",[2023-09-09 21:31:17 673],128.0
500969,"4405,212",[2023-09-09 21:31:18 174],127.0
501024,"4405,699",[2023-09-09 21:31:18 661],127.0
501080,"4406,199",[2023-09-09 21:31:19 161],126.0
501138,"4406,716",[2023-09-09 21:31:19 678],126.0
501196,"4407,217",[2023-09-09 21:31:20 179],126.0
501254,"4407,717",[2023-09-09 21:31:20 679],126.0
501311,"4408,218",[2023-09-09 21:31:21 180],127.0
501367,"4408,716",[2023-09-09 21:31:21 678],127.0
501422,"4409,217",[2023-09-09 21:31:22 179],129.0
501479,"4409,716",[2023-09-09 21:31:22 678],129.0
501537,"4410,217",[2023-09-09 21:31:23 179],131.0
501595,"4410,717",[2023-09-09 21:31:23 679],131.0
501652,"4411,218",[2023-09-09 21:31:24 180],132.0
501711,"4411,716",[2023-09-09 21:31:24 678],132.0
501768,"4412,217",[2023-09-09 21:31:25 179],132.0
501821,"4412,719",[2023-09-09 21:31:25 681],132.0
501878,"4413,219",[2023-09-09 21:31:26 181],133.0
501936,"4413,719",[2023-09-09 21:31:26 681],133.0
501993,"4414,219",[2023-09-09 21:31:27 181],133.0
502051,"4414,720",[2023-09-09 21:31:27 682],133.0
502108,"4415,220",[2023-09-09 21:31:28 182],132.0
502165,"4415,702",[2023-09-09 21:31:28 664],132.0
502221,"4416,202",[2023-09-09 21:31:29 164],132.0
502276,"4416,719",[2023-09-09 21:31:29 681],132.0
502333,"4417,219",[2023-09-09 21:31:30 181],132.0
502392,"4417,717",[2023-09-09 21:31:30 679],133.0
502449,"4418,218",[2023-09-09 21:31:31 180],133.0
502507,"4418,716",[2023-09-09 21:31:31 678],133.0
502564,"4419,217",[2023-09-09 21:31:32 179],133.0
502621,"4419,719",[2023-09-09 21:31:32 681],133.0
502675,"4420,219",[2023-09-09 21:31:33 181],133.0
502734,"4420,719",[2023-09-09 21:31:33 681],133.0
502791,"4421,219",[2023-09-09 21:31:34 181],133.0
502849,"4421,720",[2023-09-09 21:31:34 682],133.0
502906,"4422,220",[2023-09-09 21:31:35 182],134.0
502964,"4422,720",[2023-09-09 21:31:35 682],134.0
503021,"4423,220",[2023-09-09 21:31:36 182],135.0
503076,"4423,720",[2023-09-09 21:31:36 682],135.0
503133,"4424,220",[2023-09-09 21:31:37 182],135.0
503192,"4424,720",[2023-09-09 21:31:37 682],135.0
503249,"4425,220",[2023-09-09 21:31:38 182],135.0
503307,"4425,720",[2023-09-09 21:31:38 682],136.0
503364,"4426,220",[2023-09-09 21:31:39 182],136.0
503422,"4426,720",[2023-09-09 21:31:39 682],136.0
503476,"4427,219",[2023-09-09 21:31:40 181],136.0
503532,"4427,718",[2023-09-09 21:31:40 680],136.0
503589,"4428,218",[2023-09-09 21:31:41 180],136.0
503647,"4428,713",[2023-09-09 21:31:41 675],135.0
503704,"4429,214",[2023-09-09 21:31:42 176],135.0
503762,"4429,718",[2023-09-09 21:31:42 680],135.0
503819,"4430,218",[2023-09-09 21:31:43 180],135.0
503877,"4430,719",[2023-09-09 21:31:43 681],135.0
503933,"4431,219",[2023-09-09 21:31:44 181],135.0
503990,"4431,720",[2023-09-09 21:31:44 682],134.0
504044,"4432,220",[2023-09-09 21:31:45 182],134.0
504102,"4432,720",[2023-09-09 21:31:45 682],135.0
504160,"4433,220",[2023-09-09 21:31:46 182],135.0
504217,"4433,720",[2023-09-09 21:31:46 682],134.0
504274,"4434,220",[2023-09-09 21:31:47 182],134.0
504333,"4434,720",[2023-09-09 21:31:47 682],133.0
504390,"4435,220",[2023-09-09 21:31:48 182],133.0
504445,"4435,703",[2023-09-09 21:31:48 665],133.0
504501,"4436,203",[2023-09-09 21:31:49 165],133.0
504559,"4436,722",[2023-09-09 21:31:49 684],133.0
504616,"4437,221",[2023-09-09 21:31:50 183],133.0
504673,"4437,722",[2023-09-09 21:31:50 684],133.0
504730,"4438,221",[2023-09-09 21:31:51 183],133.0
504785,"4438,720",[2023-09-09 21:31:51 682],134.0
504839,"4439,220",[2023-09-09 21:31:52 182],134.0
504895,"4439,720",[2023-09-09 21:31:52 682],134.0
504952,"4440,220",[2023-09-09 21:31:53 182],134.0
505010,"4440,724",[2023-09-09 21:31:53 686],134.0
505067,"4441,223",[2023-09-09 21:31:54 185],134.0
505125,"4441,722",[2023-09-09 21:31:54 684],135.0
505180,"4442,221",[2023-09-09 21:31:55 183],135.0
505236,"4442,722",[2023-09-09 21:31:55 684],135.0
505288,"4443,221",[2023-09-09 21:31:56 183],135.0
505345,"4443,719",[2023-09-09 21:31:56 681],135.0
505402,"4444,219",[2023-09-09 21:31:57 181],135.0
505460,"4444,720",[2023-09-09 21:31:57 682],134.0
505517,"4445,220",[2023-09-09 21:31:58 182],134.0
505574,"4445,702",[2023-09-09 21:31:58 664],134.0
505631,"4446,202",[2023-09-09 21:31:59 164],134.0
505685,"4446,720",[2023-09-09 21:31:59 682],134.0
505741,"4447,220",[2023-09-09 21:32:00 182],134.0
505799,"4447,719",[2023-09-09 21:32:00 681],133.0
505856,"4448,219",[2023-09-09 21:32:01 181],133.0
505915,"4448,720",[2023-09-09 21:32:01 682],133.0
505972,"4449,220",[2023-09-09 21:32:02 182],133.0
506028,"4449,720",[2023-09-09 21:32:02 682],134.0
506084,"4450,220",[2023-09-09 21:32:03 182],134.0
506139,"4450,722",[2023-09-09 21:32:03 684],134.0
506196,"4451,221",[2023-09-09 21:32:04 183],133.0
506256,"4451,720",[2023-09-09 21:32:04 682],133.0
506313,"4452,220",[2023-09-09 21:32:05 182],132.0
506371,"4452,722",[2023-09-09 21:32:05 684],133.0
506427,"4453,221",[2023-09-09 21:32:06 183],133.0
506484,"4453,723",[2023-09-09 21:32:06 685],133.0
506539,"4454,222",[2023-09-09 21:32:07 184],133.0
506595,"4454,722",[2023-09-09 21:32:07 684],133.0
506652,"4455,221",[2023-09-09 21:32:08 183],133.0
506710,"4455,706",[2023-09-09 21:32:08 668],133.0
506767,"4456,207",[2023-09-09 21:32:09 169],133.0
506826,"4456,723",[2023-09-09 21:32:09 685],133.0
506883,"4457,222",[2023-09-09 21:32:10 184],133.0
506938,"4457,722",[2023-09-09 21:32:10 684],133.0
506992,"4458,221",[2023-09-09 21:32:11 183],133.0
507050,"4458,722",[2023-09-09 21:32:11 684],133.0
507108,"4459,221",[2023-09-09 21:32:12 183],133.0
507166,"4459,723",[2023-09-09 21:32:12 685],133.0
507223,"4460,223",[2023-09-09 21:32:13 185],132.0
507281,"4460,723",[2023-09-09 21:32:13 685],131.0
507337,"4461,223",[2023-09-09 21:32:14 185],130.0
507392,"4461,723",[2023-09-09 21:32:14 685],130.0
507448,"4462,223",[2023-09-09 21:32:15 185],130.0
507506,"4462,723",[2023-09-09 21:32:15 685],130.0
507563,"4463,228",[2023-09-09 21:32:16 190],130.0
507621,"4463,722",[2023-09-09 21:32:16 684],129.0
507678,"4464,221",[2023-09-09 21:32:17 183],128.0
507735,"4464,719",[2023-09-09 21:32:17 681],127.0
507787,"4465,219",[2023-09-09 21:32:18 181],125.0
507844,"4465,705",[2023-09-09 21:32:18 667],124.0
507901,"4466,206",[2023-09-09 21:32:19 168],123.0
507958,"4466,723",[2023-09-09 21:32:19 685],122.0
508016,"4467,222",[2023-09-09 21:32:20 184],121.0
508073,"4467,719",[2023-09-09 21:32:20 681],120.0
508131,"4468,219",[2023-09-09 21:32:21 181],119.0
508186,"4468,723",[2023-09-09 21:32:21 685],120.0
508244,"4469,222",[2023-09-09 21:32:22 184],121.0
508299,"4469,720",[2023-09-09 21:32:22 682],121.0
508355,"4470,220",[2023-09-09 21:32:23 182],122.0
508412,"4470,720",[2023-09-09 21:32:23 682],121.0
508469,"4471,220",[2023-09-09 21:32:24 182],121.0
508526,"4471,723",[2023-09-09 21:32:24 685],121.0
508584,"4472,222",[2023-09-09 21:32:25 184],121.0
508641,"4472,725",[2023-09-09 21:32:25 687],121.0
508698,"4473,224",[2023-09-09 21:32:26 186],121.0
508750,"4473,723",[2023-09-09 21:32:26 685],120.0
508808,"4474,222",[2023-09-09 21:32:27 184],120.0
508865,"4474,725",[2023-09-09 21:32:27 687],120.0
508922,"4475,224",[2023-09-09 21:32:28 186],120.0
508979,"4475,706",[2023-09-09 21:32:28 668],120.0
509037,"4476,207",[2023-09-09 21:32:29 169],120.0
509093,"4476,722",[2023-09-09 21:32:29 684],121.0
509148,"4477,221",[2023-09-09 21:32:30 183],122.0
509203,"4477,724",[2023-09-09 21:32:30 686],122.0
509261,"4478,223",[2023-09-09 21:32:31 185],123.0
509318,"4478,723",[2023-09-09 21:32:31 685],123.0
509376,"4479,222",[2023-09-09 21:32:32 184],124.0
509433,"4479,725",[2023-09-09 21:32:32 687],125.0
509492,"4480,224",[2023-09-09 21:32:33 186],126.0
509546,"4480,723",[2023-09-09 21:32:33 685],126.0
509600,"4481,222",[2023-09-09 21:32:34 184],126.0
509656,"4481,727",[2023-09-09 21:32:34 689],126.0
509713,"4482,226",[2023-09-09 21:32:35 188],125.0
509770,"4482,724",[2023-09-09 21:32:35 686],124.0
509829,"4483,223",[2023-09-09 21:32:36 185],122.0
509887,"4483,726",[2023-09-09 21:32:36 688],122.0
509944,"4484,226",[2023-09-09 21:32:37 188],121.0
509997,"4484,726",[2023-09-09 21:32:37 688],120.0
510054,"4485,226",[2023-09-09 21:32:38 188],120.0
510111,"4485,726",[2023-09-09 21:32:38 688],121.0
510168,"4486,226",[2023-09-09 21:32:39 188],122.0
510226,"4486,726",[2023-09-09 21:32:39 688],122.0
510284,"4487,226",[2023-09-09 21:32:40 188],123.0
510341,"4487,726",[2023-09-09 21:32:40 688],122.0
510397,"4488,226",[2023-09-09 21:32:41 188],123.0
510451,"4488,726",[2023-09-09 21:32:41 688],123.0
510509,"4489,226",[2023-09-09 21:32:42 188],124.0
510566,"4489,726",[2023-09-09 21:32:42 688],125.0
510624,"4490,226",[2023-09-09 21:32:43 188],125.0
510681,"4490,726",[2023-09-09 21:32:43 688],126.0
510739,"4491,226",[2023-09-09 21:32:44 188],126.0
510797,"4491,726",[2023-09-09 21:32:44 688],127.0
510853,"4492,226",[2023-09-09 21:32:45 188],128.0
510910,"4492,726",[2023-09-09 21:32:45 688],128.0
510968,"4493,226",[2023-09-09 21:32:46 188],129.0
511025,"4493,726",[2023-09-09 21:32:46 688],130.0
511083,"4494,226",[2023-09-09 21:32:47 188],130.0
511140,"4494,725",[2023-09-09 21:32:47 687],129.0
511200,"4495,224",[2023-09-09 21:32:48 186],130.0
511253,"4495,711",[2023-09-09 21:32:48 673],132.0
511311,"4496,212",[2023-09-09 21:32:49 174],133.0
511366,"4496,728",[2023-09-09 21:32:49 690],132.0
511424,"4497,227",[2023-09-09 21:32:50 189],132.0
511481,"4497,730",[2023-09-09 21:32:50 692],133.0
511539,"4498,229",[2023-09-09 21:32:51 191],133.0
511596,"4498,724",[2023-09-09 21:32:51 686],133.0
511653,"4499,223",[2023-09-09 21:32:52 185],133.0
511707,"4499,729",[2023-09-09 21:32:52 691],132.0
511765,"4500,229",[2023-09-09 21:32:53 191],131.0
511822,"4500,729",[2023-09-09 21:32:53 691],130.0
511880,"4501,235",[2023-09-09 21:32:54 197],127.0
511937,"4501,735",[2023-09-09 21:32:54 697],125.0
511995,"4502,228",[2023-09-09 21:32:55 190],122.0
512052,"4502,727",[2023-09-09 21:32:55 689],122.0
512105,"4503,226",[2023-09-09 21:32:56 188],121.0
512160,"4503,726",[2023-09-09 21:32:56 688],121.0
512216,"4504,225",[2023-09-09 21:32:57 187],122.0
512274,"4504,725",[2023-09-09 21:32:57 687],122.0
512332,"4505,224",[2023-09-09 21:32:58 186],124.0
512389,"4505,711",[2023-09-09 21:32:58 673],124.0
512447,"4506,212",[2023-09-09 21:32:59 174],125.0
512504,"4506,725",[2023-09-09 21:32:59 687],126.0
512562,"4507,224",[2023-09-09 21:33:00 186],125.0
512616,"4507,726",[2023-09-09 21:33:00 688],125.0
512673,"4508,225",[2023-09-09 21:33:01 187],124.0
512728,"4508,725",[2023-09-09 21:33:01 687],123.0
512784,"4509,224",[2023-09-09 21:33:02 186],123.0
512841,"4509,726",[2023-09-09 21:33:02 688],122.0
512899,"4510,225",[2023-09-09 21:33:03 187],122.0
512956,"4510,724",[2023-09-09 21:33:03 686],122.0
513013,"4511,223",[2023-09-09 21:33:04 185],122.0
513067,"4511,725",[2023-09-09 21:33:04 687],122.0
513123,"4512,224",[2023-09-09 21:33:05 186],122.0
513180,"4512,726",[2023-09-09 21:33:05 688],122.0
513238,"4513,225",[2023-09-09 21:33:06 187],122.0
513295,"4513,726",[2023-09-09 21:33:06 688],123.0
513352,"4514,225",[2023-09-09 21:33:07 187],123.0
513409,"4514,725",[2023-09-09 21:33:07 687],124.0
513463,"4515,224",[2023-09-09 21:33:08 186],124.0
513519,"4515,708",[2023-09-09 21:33:08 670],124.0
513573,"4516,209",[2023-09-09 21:33:09 171],124.0
513630,"4516,727",[2023-09-09 21:33:09 689],123.0
513688,"4517,226",[2023-09-09 21:33:10 188],123.0
513745,"4517,695",[2023-09-09 21:33:10 657],124.0
513803,"4518,195",[2023-09-09 21:33:11 157],124.0
513858,"4518,729",[2023-09-09 21:33:11 691],124.0
513914,"4519,228",[2023-09-09 21:33:12 190],124.0
513971,"4519,726",[2023-09-09 21:33:12 688],124.0
514026,"4520,225",[2023-09-09 21:33:13 187],123.0
514084,"4520,728",[2023-09-09 21:33:13 690],123.0
514141,"4521,227",[2023-09-09 21:33:14 189],122.0
514198,"4521,727",[2023-09-09 21:33:14 689],122.0
514256,"4522,226",[2023-09-09 21:33:15 188],121.0
514310,"4522,729",[2023-09-09 21:33:15 691],121.0
514365,"4523,228",[2023-09-09 21:33:16 190],120.0
514421,"4523,727",[2023-09-09 21:33:16 689],120.0
514479,"4524,226",[2023-09-09 21:33:17 188],120.0
514536,"4524,728",[2023-09-09 21:33:17 690],119.0
514594,"4525,227",[2023-09-09 21:33:18 189],120.0
514651,"4525,727",[2023-09-09 21:33:18 689],120.0
514706,"4526,227",[2023-09-09 21:33:19 189],122.0
514761,"4526,727",[2023-09-09 21:33:19 689],122.0
514819,"4527,228",[2023-09-09 21:33:20 190],124.0
514876,"4527,728",[2023-09-09 21:33:20 690],124.0
514934,"4528,228",[2023-09-09 21:33:21 190],125.0
514991,"4528,728",[2023-09-09 21:33:21 690],126.0
515049,"4529,227",[2023-09-09 21:33:22 189],126.0
515107,"4529,727",[2023-09-09 21:33:22 689],126.0
515162,"4530,227",[2023-09-09 21:33:23 189],126.0
515219,"4530,728",[2023-09-09 21:33:23 690],125.0
515275,"4531,227",[2023-09-09 21:33:24 189],125.0
515331,"4531,727",[2023-09-09 21:33:24 689],125.0
515388,"4532,226",[2023-09-09 21:33:25 188],125.0
515445,"4532,727",[2023-09-09 21:33:25 689],125.0
515504,"4533,226",[2023-09-09 21:33:26 188],125.0
515558,"4533,726",[2023-09-09 21:33:26 688],125.0
515615,"4534,225",[2023-09-09 21:33:27 187],125.0
515673,"4534,729",[2023-09-09 21:33:27 691],125.0
515732,"4535,228",[2023-09-09 21:33:28 190],125.0
515789,"4535,710",[2023-09-09 21:33:28 672],125.0
515848,"4536,211",[2023-09-09 21:33:29 173],125.0
515905,"4536,727",[2023-09-09 21:33:29 689],126.0
515960,"4537,226",[2023-09-09 21:33:30 188],126.0
516017,"4537,729",[2023-09-09 21:33:30 691],127.0
516075,"4538,228",[2023-09-09 21:33:31 190],127.0
516132,"4538,728",[2023-09-09 21:33:31 690],128.0
516188,"4539,227",[2023-09-09 21:33:32 189],128.0
516246,"4539,730",[2023-09-09 21:33:32 692],129.0
516304,"4540,229",[2023-09-09 21:33:33 191],129.0
516361,"4540,730",[2023-09-09 21:33:33 692],129.0
516415,"4541,229",[2023-09-09 21:33:34 191],129.0
516473,"4541,728",[2023-09-09 21:33:34 690],129.0
516532,"4542,227",[2023-09-09 21:33:35 189],129.0
516588,"4542,730",[2023-09-09 21:33:35 692],129.0
516647,"4543,229",[2023-09-09 21:33:36 191],129.0
516705,"4543,728",[2023-09-09 21:33:36 690],129.0
516763,"4544,227",[2023-09-09 21:33:37 189],129.0
516819,"4544,729",[2023-09-09 21:33:37 691],129.0
516877,"4545,228",[2023-09-09 21:33:38 190],129.0
516929,"4545,708",[2023-09-09 21:33:38 670],129.0
516988,"4546,209",[2023-09-09 21:33:39 171],129.0
517046,"4546,730",[2023-09-09 21:33:39 692],129.0
517102,"4547,229",[2023-09-09 21:33:40 191],129.0
517160,"4547,727",[2023-09-09 21:33:40 689],129.0
517219,"4548,226",[2023-09-09 21:33:41 188],129.0
517276,"4548,729",[2023-09-09 21:33:41 691],129.0
517331,"4549,228",[2023-09-09 21:33:42 190],128.0
517385,"4549,729",[2023-09-09 21:33:42 691],127.0
517443,"4550,228",[2023-09-09 21:33:43 190],125.0
517499,"4550,727",[2023-09-09 21:33:43 689],125.0
517556,"4551,227",[2023-09-09 21:33:44 189],122.0
517613,"4551,727",[2023-09-09 21:33:44 689],121.0
517671,"4552,227",[2023-09-09 21:33:45 189],118.0
517727,"4552,727",[2023-09-09 21:33:45 689],118.0
517783,"4553,227",[2023-09-09 21:33:46 189],117.0
517839,"4553,727",[2023-09-09 21:33:46 689],117.0
517895,"4554,231",[2023-09-09 21:33:47 193],116.0
517952,"4554,731",[2023-09-09 21:33:47 693],116.0
518008,"4555,230",[2023-09-09 21:33:48 192],115.0
518065,"4555,715",[2023-09-09 21:33:48 677],115.0
518123,"4556,216",[2023-09-09 21:33:49 178],115.0
518176,"4556,728",[2023-09-09 21:33:49 690],115.0
518232,"4557,227",[2023-09-09 21:33:50 189],115.0
518289,"4557,728",[2023-09-09 21:33:50 690],115.0
518346,"4558,227",[2023-09-09 21:33:51 189],115.0
518403,"4558,728",[2023-09-09 21:33:51 690],115.0
518460,"4559,227",[2023-09-09 21:33:52 189],115.0
518516,"4559,731",[2023-09-09 21:33:52 693],114.0
518573,"4560,230",[2023-09-09 21:33:53 192],114.0
518627,"4560,729",[2023-09-09 21:33:53 691],113.0
518684,"4561,228",[2023-09-09 21:33:54 190],113.0
518741,"4561,730",[2023-09-09 21:33:54 692],113.0
518799,"4562,229",[2023-09-09 21:33:55 191],112.0
518857,"4562,729",[2023-09-09 21:33:55 691],112.0
518914,"4563,228",[2023-09-09 21:33:56 190],111.0
518971,"4563,731",[2023-09-09 21:33:56 693],111.0
519025,"4564,230",[2023-09-09 21:33:57 192],111.0
519081,"4564,730",[2023-09-09 21:33:57 692],111.0
519137,"4565,229",[2023-09-09 21:33:58 191],111.0
519193,"4565,714",[2023-09-09 21:33:58 676],110.0
519250,"4566,215",[2023-09-09 21:33:59 177],111.0
519305,"4566,730",[2023-09-09 21:33:59 692],111.0
519363,"4567,229",[2023-09-09 21:34:00 191],112.0
519418,"4567,731",[2023-09-09 21:34:00 693],112.0
519475,"4568,230",[2023-09-09 21:34:01 192],112.0
519532,"4568,730",[2023-09-09 21:34:01 692],113.0
519590,"4569,229",[2023-09-09 21:34:02 191],113.0
519647,"4569,733",[2023-09-09 21:34:02 695],113.0
519704,"4570,232",[2023-09-09 21:34:03 194],113.0
519760,"4570,733",[2023-09-09 21:34:03 695],113.0
519817,"4571,232",[2023-09-09 21:34:04 194],113.0
519871,"4571,733",[2023-09-09 21:34:04 695],114.0
519928,"4572,232",[2023-09-09 21:34:05 194],114.0
519985,"4572,730",[2023-09-09 21:34:05 692],115.0
520044,"4573,229",[2023-09-09 21:34:06 191],114.0
520100,"4573,731",[2023-09-09 21:34:06 693],114.0
520157,"4574,230",[2023-09-09 21:34:07 192],113.0
520214,"4574,730",[2023-09-09 21:34:07 692],114.0
520267,"4575,229",[2023-09-09 21:34:08 191],114.0
520322,"4575,715",[2023-09-09 21:34:08 677],114.0
520379,"4576,216",[2023-09-09 21:34:09 178],114.0
520437,"4576,731",[2023-09-09 21:34:09 693],114.0
520494,"4577,230",[2023-09-09 21:34:10 192],114.0
520552,"4577,729",[2023-09-09 21:34:10 691],114.0
520610,"4578,228",[2023-09-09 21:34:11 190],114.0
520665,"4578,729",[2023-09-09 21:34:11 691],114.0
520721,"4579,228",[2023-09-09 21:34:12 190],115.0
520778,"4579,730",[2023-09-09 21:34:12 692],115.0
520836,"4580,229",[2023-09-09 21:34:13 191],116.0
520893,"4580,728",[2023-09-09 21:34:13 690],116.0
520951,"4581,227",[2023-09-09 21:34:14 189],116.0
521008,"4581,727",[2023-09-09 21:34:14 689],116.0
521066,"4582,227",[2023-09-09 21:34:15 189],116.0
521123,"4582,727",[2023-09-09 21:34:15 689],117.0
521180,"4583,227",[2023-09-09 21:34:16 189],117.0
521233,"4583,727",[2023-09-09 21:34:16 689],118.0
521291,"4584,243",[2023-09-09 21:34:17 205],118.0
521348,"4584,734",[2023-09-09 21:34:17 696],118.0
521406,"4585,233",[2023-09-09 21:34:18 195],118.0
521463,"4585,715",[2023-09-09 21:34:18 677],119.0
521521,"4586,216",[2023-09-09 21:34:19 178],119.0
521578,"4586,731",[2023-09-09 21:34:19 693],119.0
521632,"4587,230",[2023-09-09 21:34:20 192],119.0
521687,"4587,733",[2023-09-09 21:34:20 695],119.0
521745,"4588,232",[2023-09-09 21:34:21 194],119.0
521802,"4588,731",[2023-09-09 21:34:21 693],120.0
521859,"4589,230",[2023-09-09 21:34:22 192],120.0
521916,"4589,734",[2023-09-09 21:34:22 696],119.0
521974,"4590,233",[2023-09-09 21:34:23 195],119.0
522030,"4590,732",[2023-09-09 21:34:23 694],118.0
522085,"4591,231",[2023-09-09 21:34:24 193],118.0
522142,"4591,734",[2023-09-09 21:34:24 696],118.0
522200,"4592,233",[2023-09-09 21:34:25 195],117.0
522257,"4592,732",[2023-09-09 21:34:25 694],117.0
522315,"4593,231",[2023-09-09 21:34:26 193],115.0
522371,"4593,734",[2023-09-09 21:34:26 696],115.0
522429,"4594,233",[2023-09-09 21:34:27 195],114.0
522484,"4594,730",[2023-09-09 21:34:27 692],113.0
522541,"4595,229",[2023-09-09 21:34:28 191],112.0
522598,"4595,715",[2023-09-09 21:34:28 677],112.0
522655,"4596,216",[2023-09-09 21:34:29 178],111.0
522711,"4596,734",[2023-09-09 21:34:29 696],110.0
522769,"4597,233",[2023-09-09 21:34:30 195],110.0
522827,"4597,731",[2023-09-09 21:34:30 693],110.0
522883,"4598,230",[2023-09-09 21:34:31 192],110.0
522936,"4598,732",[2023-09-09 21:34:31 694],111.0
522994,"4599,231",[2023-09-09 21:34:32 193],111.0
523051,"4599,729",[2023-09-09 21:34:32 691],110.0
523108,"4600,228",[2023-09-09 21:34:33 190],110.0
523165,"4600,731",[2023-09-09 21:34:33 693],110.0
523224,"4601,230",[2023-09-09 21:34:34 192],110.0
523280,"4601,733",[2023-09-09 21:34:34 695],110.0
523335,"4602,232",[2023-09-09 21:34:35 194],110.0
523392,"4602,734",[2023-09-09 21:34:35 696],110.0
523450,"4603,233",[2023-09-09 21:34:36 195],110.0
523506,"4603,735",[2023-09-09 21:34:36 697],110.0
523562,"4604,234",[2023-09-09 21:34:37 196],110.0
523618,"4604,735",[2023-09-09 21:34:37 697],110.0
523677,"4605,234",[2023-09-09 21:34:38 196],110.0
523728,"4605,715",[2023-09-09 21:34:38 677],111.0
523784,"4606,216",[2023-09-09 21:34:39 178],111.0
523842,"4606,732",[2023-09-09 21:34:39 694],112.0
523898,"4607,231",[2023-09-09 21:34:40 193],112.0
523953,"4607,735",[2023-09-09 21:34:40 697],113.0
524012,"4608,234",[2023-09-09 21:34:41 196],113.0
524070,"4608,734",[2023-09-09 21:34:41 696],113.0
524126,"4609,233",[2023-09-09 21:34:42 195],113.0
524181,"4609,735",[2023-09-09 21:34:42 697],113.0
524238,"4610,235",[2023-09-09 21:34:43 197],113.0
524295,"4610,734",[2023-09-09 21:34:43 696],113.0
524351,"4611,233",[2023-09-09 21:34:44 195],113.0
524405,"4611,735",[2023-09-09 21:34:44 697],113.0
524462,"4612,234",[2023-09-09 21:34:45 196],114.0
524519,"4612,735",[2023-09-09 21:34:45 697],114.0
524573,"4613,234",[2023-09-09 21:34:46 196],115.0
524629,"4613,735",[2023-09-09 21:34:46 697],115.0
524687,"4614,235",[2023-09-09 21:34:47 197],116.0
524744,"4614,703",[2023-09-09 21:34:47 665],118.0
524801,"4615,203",[2023-09-09 21:34:48 165],119.0
524858,"4615,718",[2023-09-09 21:34:48 680],119.0
524917,"4616,218",[2023-09-09 21:34:49 180],119.0
524971,"4616,735",[2023-09-09 21:34:49 697],119.0
525028,"4617,235",[2023-09-09 21:34:50 197],119.0
525085,"4617,734",[2023-09-09 21:34:50 696],119.0
525144,"4618,233",[2023-09-09 21:34:51 195],119.0
525201,"4618,735",[2023-09-09 21:34:51 697],119.0
525258,"4619,234",[2023-09-09 21:34:52 196],120.0
525314,"4619,735",[2023-09-09 21:34:52 697],120.0
525372,"4620,234",[2023-09-09 21:34:53 196],121.0
525431,"4620,734",[2023-09-09 21:34:53 696],122.0
525487,"4621,233",[2023-09-09 21:34:54 195],122.0
525540,"4621,735",[2023-09-09 21:34:54 697],122.0
525598,"4622,234",[2023-09-09 21:34:55 196],122.0
525655,"4622,736",[2023-09-09 21:34:55 698],122.0
525713,"4623,236",[2023-09-09 21:34:56 198],121.0
525767,"4623,735",[2023-09-09 21:34:56 697],120.0
525825,"4624,234",[2023-09-09 21:34:57 196],119.0
525883,"4624,733",[2023-09-09 21:34:57 695],118.0
525940,"4625,232",[2023-09-09 21:34:58 194],118.0
525995,"4625,716",[2023-09-09 21:34:58 678],118.0
526052,"4626,217",[2023-09-09 21:34:59 179],118.0
526110,"4626,735",[2023-09-09 21:34:59 697],118.0
526167,"4627,235",[2023-09-09 21:35:00 197],118.0
526225,"4627,737",[2023-09-09 21:35:00 699],117.0
526284,"4628,237",[2023-09-09 21:35:01 199],117.0
526338,"4628,735",[2023-09-09 21:35:01 697],118.0
526393,"4629,235",[2023-09-09 21:35:02 197],118.0
526449,"4629,737",[2023-09-09 21:35:02 699],118.0
526508,"4630,237",[2023-09-09 21:35:03 199],118.0
526564,"4630,737",[2023-09-09 21:35:03 699],118.0
526622,"4631,237",[2023-09-09 21:35:04 199],118.0
526678,"4631,737",[2023-09-09 21:35:04 699],118.0
526735,"4632,237",[2023-09-09 21:35:05 199],118.0
526788,"4632,737",[2023-09-09 21:35:05 699],118.0
526845,"4633,237",[2023-09-09 21:35:06 199],118.0
526902,"4633,738",[2023-09-09 21:35:06 700],117.0
526960,"4634,239",[2023-09-09 21:35:07 201],117.0
527017,"4634,737",[2023-09-09 21:35:07 699],117.0
527075,"4635,237",[2023-09-09 21:35:08 199],117.0
527130,"4635,719",[2023-09-09 21:35:08 681],118.0
527185,"4636,219",[2023-09-09 21:35:09 181],118.0
527241,"4636,736",[2023-09-09 21:35:09 698],118.0
527300,"4637,236",[2023-09-09 21:35:10 198],118.0
527358,"4637,736",[2023-09-09 21:35:10 698],118.0
527415,"4638,236",[2023-09-09 21:35:11 198],118.0
527471,"4638,704",[2023-09-09 21:35:11 666],118.0
527530,"4639,205",[2023-09-09 21:35:12 167],119.0
