,seconds,date,activity_load_2d,activity_load_3d
972734,8561.817,[2023-09-09 22:40:34 779],0.012,0.0173
972845,8562.816,[2023-09-09 22:40:35 778],0.0081,0.0103
972958,8563.814,[2023-09-09 22:40:36 776],0.0071,0.009
973093,8564.975,[2023-09-09 22:40:37 937],0.0033,0.0041
973208,8565.957,[2023-09-09 22:40:38 919],0.0024,0.0027
973316,8566.972,[2023-09-09 22:40:39 934],0.0028,0.0031
973431,8567.971,[2023-09-09 22:40:40 933],0.0026,0.003
973547,8568.971,[2023-09-09 22:40:41 933],0.0028,0.0032
973661,8569.971,[2023-09-09 22:40:42 933],0.0029,0.0034
973774,8570.975,[2023-09-09 22:40:43 937],0.0048,0.0056
973891,8571.972,[2023-09-09 22:40:44 934],0.0052,0.0073
974004,8572.975,[2023-09-09 22:40:45 937],0.0067,0.0105
974118,8573.975,[2023-09-09 22:40:46 937],0.0074,0.0133
974232,8574.975,[2023-09-09 22:40:47 937],0.0107,0.0158
974345,8575.955,[2023-09-09 22:40:48 917],0.0111,0.017
974458,8576.974,[2023-09-09 22:40:49 936],0.0089,0.0131
974571,8577.974,[2023-09-09 22:40:50 936],0.0116,0.0187
974686,8578.974,[2023-09-09 22:40:51 936],0.0164,0.0229
974800,8579.975,[2023-09-09 22:40:52 937],0.0093,0.0122
974912,8580.975,[2023-09-09 22:40:53 937],0.0043,0.0054
975024,8581.975,[2023-09-09 22:40:54 937],0.0028,0.0033
975140,8582.974,[2023-09-09 22:40:55 936],0.0032,0.004
975253,8583.977,[2023-09-09 22:40:56 939],0.003,0.0037
975368,8584.977,[2023-09-09 22:40:57 939],0.0029,0.0034
975479,8585.959,[2023-09-09 22:40:58 921],0.0025,0.0032
975592,8586.976,[2023-09-09 22:40:59 938],0.0025,0.003
975702,8587.977,[2023-09-09 22:41:00 939],0.0029,0.0034
975814,8588.976,[2023-09-09 22:41:01 938],0.006,0.0068
975928,8589.976,[2023-09-09 22:41:02 938],0.0048,0.0058
976042,8590.976,[2023-09-09 22:41:03 938],0.0065,0.0087
976157,8591.976,[2023-09-09 22:41:04 938],0.0069,0.0083
976267,8592.976,[2023-09-09 22:41:05 938],0.0084,0.0111
976382,8593.976,[2023-09-09 22:41:06 938],0.0099,0.0119
976496,8594.976,[2023-09-09 22:41:07 938],0.0106,0.0149
976610,8595.976,[2023-09-09 22:41:08 938],0.0077,0.0114
976723,8596.976,[2023-09-09 22:41:09 938],0.008,0.013
976838,8597.976,[2023-09-09 22:41:10 938],0.0078,0.0103
976953,8598.976,[2023-09-09 22:41:11 938],0.0057,0.0075
977067,8599.976,[2023-09-09 22:41:12 938],0.0032,0.0039
977178,8600.976,[2023-09-09 22:41:13 938],0.0025,0.003
977293,8601.976,[2023-09-09 22:41:14 938],0.0025,0.003
977407,8602.976,[2023-09-09 22:41:15 938],0.003,0.0035
977521,8603.976,[2023-09-09 22:41:16 938],0.0027,0.0036
977632,8604.976,[2023-09-09 22:41:17 938],0.003,0.0035
977748,8605.976,[2023-09-09 22:41:18 938],0.0026,0.003
977862,8606.976,[2023-09-09 22:41:19 938],0.0051,0.0066
977976,8607.976,[2023-09-09 22:41:20 938],0.0062,0.0089
978089,8608.976,[2023-09-09 22:41:21 938],0.0078,0.0113
978205,8609.976,[2023-09-09 22:41:22 938],0.0039,0.0052
978319,8610.976,[2023-09-09 22:41:23 938],0.0072,0.0095
978433,8611.976,[2023-09-09 22:41:24 938],0.0057,0.0067
978547,8612.976,[2023-09-09 22:41:25 938],0.0049,0.0069
978660,8613.976,[2023-09-09 22:41:26 938],0.0046,0.0068
978774,8614.976,[2023-09-09 22:41:27 938],0.0049,0.0061
978887,8615.976,[2023-09-09 22:41:28 938],0.0041,0.0051
979002,8616.976,[2023-09-09 22:41:29 938],0.0076,0.0096
979117,8617.976,[2023-09-09 22:41:30 938],0.0064,0.0084
979232,8618.976,[2023-09-09 22:41:31 938],0.0073,0.0097
979345,8619.976,[2023-09-09 22:41:32 938],0.006,0.0077
979460,8620.976,[2023-09-09 22:41:33 938],0.0032,0.0039
979574,8621.976,[2023-09-09 22:41:34 938],0.0043,0.0053
979687,8622.976,[2023-09-09 22:41:35 938],0.0058,0.0068
979799,8623.976,[2023-09-09 22:41:36 938],0.006,0.0074
979913,8624.976,[2023-09-09 22:41:37 938],0.0045,0.0054
980045,8626.138,[2023-09-09 22:41:39 100],0.0032,0.0039
980157,8627.138,[2023-09-09 22:41:40 100],0.0048,0.0061
980272,8628.138,[2023-09-09 22:41:41 100],0.0029,0.0036
980387,8629.138,[2023-09-09 22:41:42 100],0.0029,0.0033
980501,8630.138,[2023-09-09 22:41:43 100],0.0031,0.0043
980610,8631.138,[2023-09-09 22:41:44 100],0.0034,0.0047
980726,8632.138,[2023-09-09 22:41:45 100],0.0047,0.0056
980840,8633.138,[2023-09-09 22:41:46 100],0.0097,0.0109
980951,8634.138,[2023-09-09 22:41:47 100],0.0054,0.0066
981066,8635.138,[2023-09-09 22:41:48 100],0.0029,0.0035
981182,8636.138,[2023-09-09 22:41:49 100],0.0029,0.0035
981298,8637.138,[2023-09-09 22:41:50 100],0.0027,0.0032
981413,8638.138,[2023-09-09 22:41:51 100],0.0025,0.0029
981525,8639.138,[2023-09-09 22:41:52 100],0.0036,0.0046
981639,8640.138,[2023-09-09 22:41:53 100],0.0038,0.0049
981754,8641.138,[2023-09-09 22:41:54 100],0.0033,0.0046
981868,8642.138,[2023-09-09 22:41:55 100],0.0026,0.003
981981,8643.138,[2023-09-09 22:41:56 100],0.0025,0.0031
982095,8644.138,[2023-09-09 22:41:57 100],0.0025,0.003
982209,8645.138,[2023-09-09 22:41:58 100],0.0024,0.0028
982320,8646.138,[2023-09-09 22:41:59 100],0.0024,0.0029
982433,8647.138,[2023-09-09 22:42:00 100],0.0022,0.0027
982547,8648.138,[2023-09-09 22:42:01 100],0.0023,0.0027
982661,8649.138,[2023-09-09 22:42:02 100],0.0032,0.004
982772,8650.138,[2023-09-09 22:42:03 100],0.0115,0.0151
982888,8651.138,[2023-09-09 22:42:04 100],0.006,0.0073
983002,8652.138,[2023-09-09 22:42:05 100],0.0127,0.0163
983116,8653.138,[2023-09-09 22:42:06 100],0.0192,0.0237
983228,8654.138,[2023-09-09 22:42:07 100],0.0082,0.0104
983344,8655.138,[2023-09-09 22:42:08 100],0.0153,0.0202
983458,8656.138,[2023-09-09 22:42:09 100],0.0099,0.0125
983571,8657.138,[2023-09-09 22:42:10 100],0.0132,0.0178
983685,8658.138,[2023-09-09 22:42:11 100],0.031,0.0366
983800,8659.138,[2023-09-09 22:42:12 100],0.0089,0.0112
983914,8660.138,[2023-09-09 22:42:13 100],0.0079,0.0107
984026,8661.138,[2023-09-09 22:42:14 100],0.0065,0.0081
984141,8662.138,[2023-09-09 22:42:15 100],0.0056,0.0065
984256,8663.138,[2023-09-09 22:42:16 100],0.0052,0.0058
984370,8664.138,[2023-09-09 22:42:17 100],0.0103,0.0122
984481,8665.138,[2023-09-09 22:42:18 100],0.0238,0.0302
984595,8666.138,[2023-09-09 22:42:19 100],0.0086,0.0114
984710,8667.138,[2023-09-09 22:42:20 100],0.0171,0.0222
984824,8668.138,[2023-09-09 22:42:21 100],0.0079,0.0106
984936,8669.138,[2023-09-09 22:42:22 100],0.0241,0.0295
985050,8670.138,[2023-09-09 22:42:23 100],0.181,0.2265
985167,8671.138,[2023-09-09 22:42:24 100],0.0646,0.0835
985276,8672.138,[2023-09-09 22:42:25 100],0.035,0.0428
985390,8673.138,[2023-09-09 22:42:26 100],0.0173,0.0214
985505,8674.138,[2023-09-09 22:42:27 100],0.0174,0.0245
985619,8675.138,[2023-09-09 22:42:28 100],0.0132,0.0181
985733,8676.138,[2023-09-09 22:42:29 100],0.0191,0.0228
985843,8677.138,[2023-09-09 22:42:30 100],0.0074,0.0107
985959,8678.138,[2023-09-09 22:42:31 100],0.0106,0.0133
986073,8679.138,[2023-09-09 22:42:32 100],0.0244,0.0297
986187,8680.138,[2023-09-09 22:42:33 100],0.0159,0.023
986301,8681.138,[2023-09-09 22:42:34 100],0.0162,0.0212
986416,8682.138,[2023-09-09 22:42:35 100],0.01,0.0132
986530,8683.138,[2023-09-09 22:42:36 100],0.0148,0.0173
986642,8684.138,[2023-09-09 22:42:37 100],0.0083,0.0116
986758,8685.138,[2023-09-09 22:42:38 100],0.0078,0.0116
986873,8686.138,[2023-09-09 22:42:39 100],0.0093,0.0134
987006,8687.299,[2023-09-09 22:42:40 261],0.009,0.0135
987119,8688.299,[2023-09-09 22:42:41 261],0.0093,0.0111
987233,8689.299,[2023-09-09 22:42:42 261],0.0069,0.0084
987347,8690.299,[2023-09-09 22:42:43 261],0.0073,0.0084
987459,8691.299,[2023-09-09 22:42:44 261],0.0418,0.0465
987570,8692.31,[2023-09-09 22:42:45 272],0.0274,0.0328
987684,8693.31,[2023-09-09 22:42:46 272],0.0514,0.0672
987797,8694.31,[2023-09-09 22:42:47 272],0.0682,0.0787
987907,8695.31,[2023-09-09 22:42:48 272],0.0483,0.0578
988022,8696.293,[2023-09-09 22:42:49 255],0.0248,0.0315
988134,8697.309,[2023-09-09 22:42:50 271],0.0155,0.0207
988249,8698.31,[2023-09-09 22:42:51 272],0.0133,0.0217
988363,8699.31,[2023-09-09 22:42:52 272],0.0177,0.0223
988477,8700.308,[2023-09-09 22:42:53 270],0.0106,0.0144
988593,8701.311,[2023-09-09 22:42:54 273],0.0158,0.0199
988704,8702.311,[2023-09-09 22:42:55 273],0.0187,0.0255
988818,8703.304,[2023-09-09 22:42:56 266],0.0176,0.0247
988935,8704.312,[2023-09-09 22:42:57 274],0.0142,0.0226
989049,8705.313,[2023-09-09 22:42:58 275],0.0214,0.0296
989159,8706.294,[2023-09-09 22:42:59 256],0.0114,0.0156
989275,8707.311,[2023-09-09 22:43:00 273],0.0183,0.0264
989390,8708.311,[2023-09-09 22:43:01 273],0.0138,0.016
989503,8709.312,[2023-09-09 22:43:02 274],0.0098,0.0139
989614,8710.319,[2023-09-09 22:43:03 281],0.0095,0.011
989728,8711.313,[2023-09-09 22:43:04 275],0.0112,0.0134
989844,8712.319,[2023-09-09 22:43:05 281],0.0078,0.0111
989955,8713.312,[2023-09-09 22:43:06 274],0.0045,0.0056
990069,8714.312,[2023-09-09 22:43:07 274],0.0031,0.0036
990180,8715.312,[2023-09-09 22:43:08 274],0.0029,0.0034
990295,8716.288,[2023-09-09 22:43:09 250],0.0029,0.0034
990409,8717.312,[2023-09-09 22:43:10 274],0.0072,0.0085
990522,8718.314,[2023-09-09 22:43:11 276],0.0092,0.0129
990636,8719.311,[2023-09-09 22:43:12 273],0.0085,0.0107
990749,8720.311,[2023-09-09 22:43:13 273],0.0071,0.0107
990862,8721.312,[2023-09-09 22:43:14 274],0.0109,0.0166
990974,8722.313,[2023-09-09 22:43:15 275],0.0105,0.016
991090,8723.313,[2023-09-09 22:43:16 275],0.008,0.0119
991206,8724.313,[2023-09-09 22:43:17 275],0.0093,0.0148
991321,8725.313,[2023-09-09 22:43:18 275],0.0182,0.0226
991434,8726.296,[2023-09-09 22:43:19 258],0.0094,0.0171
991550,8727.313,[2023-09-09 22:43:20 275],0.0097,0.0146
991666,8728.314,[2023-09-09 22:43:21 276],0.0118,0.0144
991777,8729.313,[2023-09-09 22:43:22 275],0.0062,0.0075
991890,8730.312,[2023-09-09 22:43:23 274],0.003,0.0038
992005,8731.315,[2023-09-09 22:43:24 277],0.0056,0.0069
992121,8732.312,[2023-09-09 22:43:25 274],0.0043,0.005
992229,8733.312,[2023-09-09 22:43:26 274],0.0089,0.0101
992345,8734.312,[2023-09-09 22:43:27 274],0.0027,0.0033
992460,8735.314,[2023-09-09 22:43:28 276],0.0048,0.0063
992573,8736.297,[2023-09-09 22:43:29 259],0.0256,0.035
992684,8737.312,[2023-09-09 22:43:30 274],0.0341,0.0477
992795,8738.313,[2023-09-09 22:43:31 275],0.0159,0.0204
992911,8739.313,[2023-09-09 22:43:32 275],0.0123,0.0175
993022,8740.314,[2023-09-09 22:43:33 276],0.0091,0.012
993132,8741.313,[2023-09-09 22:43:34 275],0.0075,0.0095
993245,8742.314,[2023-09-09 22:43:35 276],0.0086,0.0119
993361,8743.313,[2023-09-09 22:43:36 275],0.0066,0.0082
993472,8744.316,[2023-09-09 22:43:37 278],0.0679,0.1077
993586,8745.312,[2023-09-09 22:43:38 274],0.0407,0.0709
993702,8746.312,[2023-09-09 22:43:39 274],0.012,0.0211
993818,8747.312,[2023-09-09 22:43:40 274],0.0145,0.0178
993945,8748.474,[2023-09-09 22:43:41 436],0.0098,0.0139
994059,8749.474,[2023-09-09 22:43:42 436],0.0079,0.0115
994174,8750.474,[2023-09-09 22:43:43 436],0.0082,0.012
994288,8751.474,[2023-09-09 22:43:44 436],0.0066,0.0088
994398,8752.475,[2023-09-09 22:43:45 437],0.008,0.0095
994512,8753.477,[2023-09-09 22:43:46 439],0.0078,0.0104
994626,8754.476,[2023-09-09 22:43:47 438],0.0125,0.0151
994740,8755.477,[2023-09-09 22:43:48 439],0.0078,0.0103
994849,8756.46,[2023-09-09 22:43:49 422],0.0041,0.005
994963,8757.479,[2023-09-09 22:43:50 441],0.0064,0.0082
995077,8758.476,[2023-09-09 22:43:51 438],0.0088,0.012
995190,8759.477,[2023-09-09 22:43:52 439],0.0055,0.007
995299,8760.477,[2023-09-09 22:43:53 439],0.0054,0.0066
995413,8761.477,[2023-09-09 22:43:54 439],0.0049,0.0061
995526,8762.477,[2023-09-09 22:43:55 439],0.0061,0.0081
995637,8763.477,[2023-09-09 22:43:56 439],0.0051,0.0064
995749,8764.477,[2023-09-09 22:43:57 439],0.0039,0.0049
995862,8765.477,[2023-09-09 22:43:58 439],0.0039,0.0048
995973,8766.428,[2023-09-09 22:43:59 390],0.0038,0.0048
996083,8767.476,[2023-09-09 22:44:00 438],0.0043,0.0063
996196,8768.476,[2023-09-09 22:44:01 438],0.0056,0.0076
996309,8769.477,[2023-09-09 22:44:02 439],0.0056,0.0067
996423,8770.479,[2023-09-09 22:44:03 441],0.0077,0.0116
996531,8771.477,[2023-09-09 22:44:04 439],0.0058,0.0071
996644,8772.478,[2023-09-09 22:44:05 440],0.0042,0.0055
996759,8773.476,[2023-09-09 22:44:06 438],0.0054,0.0098
996871,8774.479,[2023-09-09 22:44:07 441],0.0052,0.0107
996982,8775.479,[2023-09-09 22:44:08 441],0.0071,0.0109
997094,8776.462,[2023-09-09 22:44:09 424],0.0056,0.0078
997207,8777.478,[2023-09-09 22:44:10 440],0.0045,0.0072
997317,8778.477,[2023-09-09 22:44:11 439],0.0045,0.0066
997431,8779.478,[2023-09-09 22:44:12 440],0.0048,0.0066
997541,8780.478,[2023-09-09 22:44:13 440],0.0046,0.0062
997654,8781.479,[2023-09-09 22:44:14 441],0.0078,0.0111
997764,8782.477,[2023-09-09 22:44:15 439],0.0101,0.0166
997877,8783.481,[2023-09-09 22:44:16 443],0.0075,0.0103
997989,8784.479,[2023-09-09 22:44:17 441],0.0418,0.0475
998103,8785.484,[2023-09-09 22:44:18 446],0.0426,0.0563
998216,8786.464,[2023-09-09 22:44:19 426],0.0889,0.0977
998328,8787.48,[2023-09-09 22:44:20 442],0.0248,0.0306
998442,8788.479,[2023-09-09 22:44:21 441],0.0191,0.0233
998557,8789.479,[2023-09-09 22:44:22 441],0.0263,0.0313
998666,8790.48,[2023-09-09 22:44:23 442],0.0684,0.0847
998781,8791.478,[2023-09-09 22:44:24 440],0.0178,0.023
998895,8792.485,[2023-09-09 22:44:25 447],0.0227,0.0281
999008,8793.479,[2023-09-09 22:44:26 441],0.0141,0.0171
999115,8794.479,[2023-09-09 22:44:27 441],0.0057,0.0077
999228,8795.479,[2023-09-09 22:44:28 441],0.0554,0.067
999342,8796.479,[2023-09-09 22:44:29 441],0.0253,0.0324
999455,8797.48,[2023-09-09 22:44:30 442],0.0162,0.0193
999566,8798.479,[2023-09-09 22:44:31 441],0.0349,0.0443
999679,8799.48,[2023-09-09 22:44:32 442],0.0084,0.0132
999794,8800.482,[2023-09-09 22:44:33 444],0.0048,0.0059
999904,8801.478,[2023-09-09 22:44:34 440],0.0178,0.0209
1000017,8802.48,[2023-09-09 22:44:35 442],0.0235,0.0331
1000131,8803.48,[2023-09-09 22:44:36 442],0.0179,0.0257
1000246,8804.48,[2023-09-09 22:44:37 442],0.0063,0.0087
1000356,8805.48,[2023-09-09 22:44:38 442],0.008,0.011
1000470,8806.465,[2023-09-09 22:44:39 427],0.0089,0.012
1000585,8807.481,[2023-09-09 22:44:40 443],0.0074,0.0092
1000702,8808.478,[2023-09-09 22:44:41 440],0.0105,0.0128
1000831,8809.641,[2023-09-09 22:44:42 603],0.0297,0.0354
1000946,8810.641,[2023-09-09 22:44:43 603],0.0105,0.0131
1001062,8811.645,[2023-09-09 22:44:44 607],0.0121,0.0161
1001175,8812.646,[2023-09-09 22:44:45 608],0.0109,0.014
1001290,8813.645,[2023-09-09 22:44:46 607],0.016,0.0195
1001405,8814.645,[2023-09-09 22:44:47 607],0.0176,0.0257
1001521,8815.645,[2023-09-09 22:44:48 607],0.0135,0.0163
1001634,8816.645,[2023-09-09 22:44:49 607],0.0122,0.0161
1001750,8817.645,[2023-09-09 22:44:50 607],0.0045,0.0059
1001864,8818.645,[2023-09-09 22:44:51 607],0.0027,0.0033
1001978,8819.645,[2023-09-09 22:44:52 607],0.1126,0.149
1002089,8820.645,[2023-09-09 22:44:53 607],0.0955,0.1205
1002202,8821.645,[2023-09-09 22:44:54 607],0.09,0.1064
1002316,8822.645,[2023-09-09 22:44:55 607],0.0716,0.0912
1002429,8823.645,[2023-09-09 22:44:56 607],0.022,0.0272
1002545,8824.645,[2023-09-09 22:44:57 607],0.0135,0.0153
1002659,8825.645,[2023-09-09 22:44:58 607],0.0047,0.0057
1002774,8826.645,[2023-09-09 22:44:59 607],0.006,0.0073
1002888,8827.645,[2023-09-09 22:45:00 607],0.0056,0.0077
1003000,8828.645,[2023-09-09 22:45:01 607],0.0031,0.0039
1003114,8829.645,[2023-09-09 22:45:02 607],0.0043,0.0057
1003230,8830.645,[2023-09-09 22:45:03 607],0.0057,0.0087
1003346,8831.645,[2023-09-09 22:45:04 607],0.0029,0.0035
1003456,8832.645,[2023-09-09 22:45:05 607],0.0033,0.0041
1003571,8833.645,[2023-09-09 22:45:06 607],0.0031,0.0044
1003686,8834.645,[2023-09-09 22:45:07 607],0.0046,0.0078
1003799,8835.645,[2023-09-09 22:45:08 607],0.0235,0.0262
1003912,8836.645,[2023-09-09 22:45:09 607],0.0191,0.0227
1004028,8837.645,[2023-09-09 22:45:10 607],0.011,0.0143
1004142,8838.645,[2023-09-09 22:45:11 607],0.0188,0.0241
1004253,8839.645,[2023-09-09 22:45:12 607],0.0138,0.018
1004367,8840.645,[2023-09-09 22:45:13 607],0.0076,0.0101
1004483,8841.645,[2023-09-09 22:45:14 607],0.0197,0.0241
1004599,8842.645,[2023-09-09 22:45:15 607],0.0282,0.0364
1004709,8843.645,[2023-09-09 22:45:16 607],0.0084,0.0128
1004822,8844.645,[2023-09-09 22:45:17 607],0.0087,0.012
1004936,8845.645,[2023-09-09 22:45:18 607],0.0077,0.01
1005051,8846.645,[2023-09-09 22:45:19 607],0.007,0.0101
1005165,8847.645,[2023-09-09 22:45:20 607],0.0158,0.0204
1005280,8848.645,[2023-09-09 22:45:21 607],0.0092,0.0118
1005395,8849.645,[2023-09-09 22:45:22 607],0.0036,0.0049
1005509,8850.645,[2023-09-09 22:45:23 607],0.0057,0.008
1005624,8851.645,[2023-09-09 22:45:24 607],0.0082,0.0132
1005738,8852.645,[2023-09-09 22:45:25 607],0.0054,0.0067
1005854,8853.645,[2023-09-09 22:45:26 607],0.0075,0.0095
1005965,8854.645,[2023-09-09 22:45:27 607],0.0064,0.0089
1006080,8855.645,[2023-09-09 22:45:28 607],0.0044,0.0061
1006194,8856.645,[2023-09-09 22:45:29 607],0.0034,0.0042
1006308,8857.645,[2023-09-09 22:45:30 607],0.0038,0.0054
1006421,8858.645,[2023-09-09 22:45:31 607],0.0061,0.0084
1006535,8859.645,[2023-09-09 22:45:32 607],0.0065,0.0088
1006650,8860.645,[2023-09-09 22:45:33 607],0.0263,0.0306
1006762,8861.645,[2023-09-09 22:45:34 607],0.0262,0.0316
1006878,8862.645,[2023-09-09 22:45:35 607],0.0134,0.0211
1006992,8863.645,[2023-09-09 22:45:36 607],0.0103,0.0135
1007106,8864.645,[2023-09-09 22:45:37 607],0.0047,0.0065
1007222,8865.645,[2023-09-09 22:45:38 607],0.0023,0.0027
1007335,8866.645,[2023-09-09 22:45:39 607],0.0022,0.0026
1007453,8867.645,[2023-09-09 22:45:40 607],0.0515,0.0682
1007568,8868.645,[2023-09-09 22:45:41 607],0.0115,0.0174
1007686,8869.645,[2023-09-09 22:45:42 607],0.0066,0.0088
1007815,8870.805,[2023-09-09 22:45:43 767],0.0045,0.0068
1007934,8871.805,[2023-09-09 22:45:44 767],0.0054,0.009
1008051,8872.805,[2023-09-09 22:45:45 767],0.0098,0.0125
1008165,8873.805,[2023-09-09 22:45:46 767],0.0502,0.0563
1008282,8874.805,[2023-09-09 22:45:47 767],0.0195,0.0266
1008400,8875.805,[2023-09-09 22:45:48 767],0.0081,0.0101
1008515,8876.805,[2023-09-09 22:45:49 767],0.0064,0.0092
1008627,8877.805,[2023-09-09 22:45:50 767],0.0048,0.007
1008741,8878.805,[2023-09-09 22:45:51 767],0.0038,0.0046
1008856,8879.805,[2023-09-09 22:45:52 767],0.0038,0.005
1008970,8880.805,[2023-09-09 22:45:53 767],0.0031,0.0038
1009083,8881.805,[2023-09-09 22:45:54 767],0.0039,0.0056
1009196,8882.805,[2023-09-09 22:45:55 767],0.0171,0.0236
1009311,8883.805,[2023-09-09 22:45:56 767],0.0272,0.0302
1009422,8884.805,[2023-09-09 22:45:57 767],0.027,0.0343
1009537,8885.805,[2023-09-09 22:45:58 767],0.0207,0.028
1009651,8886.805,[2023-09-09 22:45:59 767],0.0145,0.0216
1009766,8887.805,[2023-09-09 22:46:00 767],0.0163,0.021
1009880,8888.805,[2023-09-09 22:46:01 767],0.0343,0.058
1009994,8889.805,[2023-09-09 22:46:02 767],0.0086,0.0112
1010109,8890.805,[2023-09-09 22:46:03 767],0.0049,0.007
1010222,8891.805,[2023-09-09 22:46:04 767],0.0025,0.003
1010335,8892.805,[2023-09-09 22:46:05 767],0.0061,0.0075
1010449,8893.805,[2023-09-09 22:46:06 767],0.1226,0.1953
1010565,8894.805,[2023-09-09 22:46:07 767],0.0079,0.011
1010677,8895.805,[2023-09-09 22:46:08 767],0.0122,0.0185
1010791,8896.805,[2023-09-09 22:46:09 767],0.0087,0.0111
1010906,8897.805,[2023-09-09 22:46:10 767],0.0069,0.009
1011020,8898.805,[2023-09-09 22:46:11 767],0.0075,0.0087
1011131,8899.805,[2023-09-09 22:46:12 767],0.0149,0.0211
1011245,8900.805,[2023-09-09 22:46:13 767],0.0115,0.0155
1011360,8901.805,[2023-09-09 22:46:14 767],0.0062,0.0088
1011475,8902.805,[2023-09-09 22:46:15 767],0.0094,0.0132
1011589,8903.805,[2023-09-09 22:46:16 767],0.0074,0.0094
1011701,8904.805,[2023-09-09 22:46:17 767],0.012,0.0156
1011816,8905.805,[2023-09-09 22:46:18 767],0.0068,0.008
1011931,8906.805,[2023-09-09 22:46:19 767],0.0051,0.0061
1012043,8907.805,[2023-09-09 22:46:20 767],0.0062,0.0073
1012156,8908.805,[2023-09-09 22:46:21 767],0.0236,0.0312
1012271,8909.805,[2023-09-09 22:46:22 767],0.0095,0.0112
1012387,8910.805,[2023-09-09 22:46:23 767],0.0096,0.0121
1012497,8911.805,[2023-09-09 22:46:24 767],0.0093,0.0116
1012610,8912.805,[2023-09-09 22:46:25 767],0.0181,0.0252
1012723,8913.805,[2023-09-09 22:46:26 767],0.0331,0.0448
1012839,8914.805,[2023-09-09 22:46:27 767],0.02,0.0271
1012951,8915.805,[2023-09-09 22:46:28 767],0.0146,0.019
1013065,8916.805,[2023-09-09 22:46:29 767],0.0105,0.0134
1013182,8917.805,[2023-09-09 22:46:30 767],0.0139,0.0181
1013293,8918.805,[2023-09-09 22:46:31 767],0.0089,0.0112
1013408,8919.805,[2023-09-09 22:46:32 767],0.0103,0.0153
1013521,8920.805,[2023-09-09 22:46:33 767],0.0241,0.0341
1013636,8921.805,[2023-09-09 22:46:34 767],0.0102,0.0127
1013747,8922.805,[2023-09-09 22:46:35 767],0.0122,0.0141
1013862,8923.805,[2023-09-09 22:46:36 767],0.0047,0.0067
1013977,8924.805,[2023-09-09 22:46:37 767],0.0086,0.0126
1014091,8925.805,[2023-09-09 22:46:38 767],0.0081,0.0102
1014204,8926.805,[2023-09-09 22:46:39 767],0.0252,0.029
1014317,8927.805,[2023-09-09 22:46:40 767],0.0073,0.0097
1014433,8928.805,[2023-09-09 22:46:41 767],0.0067,0.0093
1014545,8929.805,[2023-09-09 22:46:42 767],0.0044,0.0063
1014658,8930.805,[2023-09-09 22:46:43 767],0.0045,0.0068
1014790,8931.966,[2023-09-09 22:46:44 928],0.0041,0.0051
1014905,8932.966,[2023-09-09 22:46:45 928],0.0055,0.0066
1015017,8933.966,[2023-09-09 22:46:46 928],0.0081,0.0106
1015131,8934.966,[2023-09-09 22:46:47 928],0.0186,0.0247
1015243,8935.966,[2023-09-09 22:46:48 928],0.0151,0.0197
1015359,8936.966,[2023-09-09 22:46:49 928],0.012,0.014
1015470,8937.966,[2023-09-09 22:46:50 928],0.0195,0.0263
1015586,8938.966,[2023-09-09 22:46:51 928],0.0092,0.0119
1015700,8939.966,[2023-09-09 22:46:52 928],0.0257,0.0345
1015815,8940.966,[2023-09-09 22:46:53 928],0.0608,0.0717
1015928,8941.966,[2023-09-09 22:46:54 928],0.0343,0.0387
1016043,8942.966,[2023-09-09 22:46:55 928],0.0173,0.0233
1016160,8943.966,[2023-09-09 22:46:56 928],0.0035,0.0044
1016277,8944.966,[2023-09-09 22:46:57 928],0.0123,0.0144
1016389,8945.966,[2023-09-09 22:46:58 928],0.0107,0.0132
1016503,8946.966,[2023-09-09 22:46:59 928],0.0061,0.0078
1016618,8947.966,[2023-09-09 22:47:00 928],0.0044,0.0053
1016733,8948.966,[2023-09-09 22:47:01 928],0.0053,0.0067
1016846,8949.966,[2023-09-09 22:47:02 928],0.007,0.0086
1016961,8950.966,[2023-09-09 22:47:03 928],0.006,0.0082
1017076,8951.966,[2023-09-09 22:47:04 928],0.004,0.0056
1017188,8952.966,[2023-09-09 22:47:05 928],0.0042,0.0057
1017302,8953.966,[2023-09-09 22:47:06 928],0.0048,0.0066
1017415,8954.966,[2023-09-09 22:47:07 928],0.0047,0.0061
1017530,8955.966,[2023-09-09 22:47:08 928],0.0037,0.0047
1017642,8956.966,[2023-09-09 22:47:09 928],0.0032,0.0056
1017754,8957.966,[2023-09-09 22:47:10 928],0.0109,0.0132
1017867,8958.966,[2023-09-09 22:47:11 928],0.0226,0.032
1017982,8959.966,[2023-09-09 22:47:12 928],0.0104,0.0128
1018093,8960.966,[2023-09-09 22:47:13 928],0.0235,0.0302
1018206,8961.966,[2023-09-09 22:47:14 928],0.0191,0.0237
1018321,8962.966,[2023-09-09 22:47:15 928],0.0211,0.0248
1018434,8963.966,[2023-09-09 22:47:16 928],0.0117,0.0174
1018546,8964.966,[2023-09-09 22:47:17 928],0.0128,0.0164
1018661,8965.966,[2023-09-09 22:47:18 928],0.0137,0.0184
1018776,8966.966,[2023-09-09 22:47:19 928],0.0172,0.0213
1018887,8967.966,[2023-09-09 22:47:20 928],0.0254,0.0389
1019002,8968.966,[2023-09-09 22:47:21 928],0.017,0.0197
1019117,8969.966,[2023-09-09 22:47:22 928],0.0328,0.0388
