,0,1,2,3,4,cluster
0,0.0209,0.0208,0.0233,0.0197,0.0227,2
0,0.0233,0.0197,0.0227,0.0166,0.0235,2
0,0.0227,0.0166,0.0235,0.0358,0.0156,2
0,0.0235,0.0358,0.0156,0.0245,0.025,2
0,0.0156,0.0245,0.025,0.0222,0.0208,2
0,0.025,0.0222,0.0208,0.0213,0.0255,2
0,0.0208,0.0213,0.0255,0.0232,0.0232,2
0,0.0255,0.0232,0.0232,0.0249,0.0234,2
0,0.0232,0.0249,0.0234,0.0205,0.0211,2
0,0.0234,0.0205,0.0211,0.0178,0.0227,2
0,0.0211,0.0178,0.0227,0.0192,0.0155,2
0,0.0227,0.0192,0.0155,0.0186,0.0179,2
0,0.0155,0.0186,0.0179,0.0241,0.0195,2
0,0.0179,0.0241,0.0195,0.0333,0.0209,2
0,0.0195,0.0333,0.0209,0.0114,0.0109,2
0,0.0209,0.0114,0.0109,0.0078,0.0152,2
0,0.0109,0.0078,0.0152,0.0156,0.0154,2
0,0.0152,0.0156,0.0154,0.0184,0.0122,2
0,0.0154,0.0184,0.0122,0.0105,0.0178,2
0,0.0122,0.0105,0.0178,0.0178,0.0139,2
0,0.0178,0.0178,0.0139,0.0068,0.0067,2
0,0.0139,0.0068,0.0067,0.0175,0.0178,2
0,0.0067,0.0175,0.0178,0.0138,0.0143,2
0,0.0178,0.0138,0.0143,0.0154,0.0107,2
0,0.0143,0.0154,0.0107,0.0111,0.0146,2
0,0.0107,0.0111,0.0146,0.0112,0.0115,2
0,0.0146,0.0112,0.0115,0.0137,0.0169,2
0,0.0115,0.0137,0.0169,0.0149,0.0174,2
0,0.0169,0.0149,0.0174,0.0161,0.0178,2
0,0.0174,0.0161,0.0178,0.0192,0.0177,2
0,0.0178,0.0192,0.0177,0.0173,0.0174,2
0,0.0177,0.0173,0.0174,0.0172,0.0192,2
0,0.0174,0.0172,0.0192,0.0202,0.0199,2
0,0.0192,0.0202,0.0199,0.0257,0.0164,2
0,0.0199,0.0257,0.0164,0.0284,0.0212,2
0,0.0164,0.0284,0.0212,0.0194,0.0191,2
0,0.0212,0.0194,0.0191,0.0183,0.0179,2
0,0.0191,0.0183,0.0179,0.0148,0.0198,2
0,0.0179,0.0148,0.0198,0.0156,0.0196,2
0,0.0198,0.0156,0.0196,0.0158,0.0177,2
0,0.0196,0.0158,0.0177,0.0206,0.0208,2
