,seconds,date,activity_load_2d,activity_load_3d
939189,8323.175,[2023-09-08 21:36:42 827],0.0134,0.0184
939301,8324.174,[2023-09-08 21:36:43 826],0.0104,0.0147
939416,8325.174,[2023-09-08 21:36:44 826],0.0088,0.0114
939527,8326.158,[2023-09-08 21:36:45 810],0.0069,0.0088
939641,8327.175,[2023-09-08 21:36:46 827],0.0046,0.0061
939754,8328.174,[2023-09-08 21:36:47 826],0.0108,0.0137
939869,8329.173,[2023-09-08 21:36:48 825],0.0092,0.0125
939982,8330.173,[2023-09-08 21:36:49 825],0.0039,0.0053
940095,8331.173,[2023-09-08 21:36:50 825],0.0087,0.0101
940210,8332.174,[2023-09-08 21:36:51 826],0.0053,0.0065
940322,8333.174,[2023-09-08 21:36:52 826],0.0075,0.0107
940438,8334.173,[2023-09-08 21:36:53 825],0.0038,0.0047
940548,8335.173,[2023-09-08 21:36:54 825],0.0048,0.006
940663,8336.158,[2023-09-08 21:36:55 810],0.0064,0.0095
940777,8337.173,[2023-09-08 21:36:56 825],0.0083,0.011
940891,8338.176,[2023-09-08 21:36:57 828],0.008,0.01
941002,8339.174,[2023-09-08 21:36:58 826],0.0091,0.0102
941115,8340.177,[2023-09-08 21:36:59 829],0.0091,0.011
941229,8341.173,[2023-09-08 21:37:00 825],0.0201,0.0278
941343,8342.174,[2023-09-08 21:37:01 826],0.0353,0.0499
941457,8343.174,[2023-09-08 21:37:02 826],0.0106,0.014
941569,8344.174,[2023-09-08 21:37:03 826],0.0131,0.0149
941685,8345.174,[2023-09-08 21:37:04 826],0.0097,0.0115
941797,8346.156,[2023-09-08 21:37:05 808],0.0043,0.0052
941912,8347.174,[2023-09-08 21:37:06 826],0.018,0.023
942028,8348.174,[2023-09-08 21:37:07 826],0.012,0.0157
942138,8349.178,[2023-09-08 21:37:08 830],0.0049,0.0071
942249,8350.144,[2023-09-08 21:37:09 796],0.0158,0.0205
942365,8351.178,[2023-09-08 21:37:10 830],0.0056,0.0075
942480,8352.178,[2023-09-08 21:37:11 830],0.0068,0.0088
942593,8353.177,[2023-09-08 21:37:12 829],0.0039,0.0048
942705,8354.177,[2023-09-08 21:37:13 829],0.0035,0.0046
942821,8355.177,[2023-09-08 21:37:14 829],0.0046,0.006
942934,8356.159,[2023-09-08 21:37:15 811],0.0031,0.0037
943047,8357.178,[2023-09-08 21:37:16 830],0.0025,0.0031
943161,8358.177,[2023-09-08 21:37:17 829],0.0044,0.0058
943276,8359.176,[2023-09-08 21:37:18 828],0.0037,0.0048
943387,8360.175,[2023-09-08 21:37:19 827],0.003,0.0037
943502,8361.176,[2023-09-08 21:37:20 828],0.0028,0.0033
943614,8362.175,[2023-09-08 21:37:21 827],0.0026,0.0031
943728,8363.177,[2023-09-08 21:37:22 829],0.0028,0.0035
943842,8364.176,[2023-09-08 21:37:23 828],0.0064,0.0078
943955,8365.176,[2023-09-08 21:37:24 828],0.0036,0.0042
944069,8366.161,[2023-09-08 21:37:25 813],0.0021,0.0026
944185,8367.178,[2023-09-08 21:37:26 830],0.0027,0.0032
944301,8368.178,[2023-09-08 21:37:27 830],0.0031,0.0037
944415,8369.179,[2023-09-08 21:37:28 831],0.002,0.0025
944530,8370.18,[2023-09-08 21:37:29 832],0.0058,0.0087
944643,8371.178,[2023-09-08 21:37:30 830],0.0081,0.01
944760,8372.178,[2023-09-08 21:37:31 830],0.0045,0.0057
944875,8373.18,[2023-09-08 21:37:32 832],0.0053,0.0074
944991,8374.179,[2023-09-08 21:37:33 831],0.0096,0.0117
945105,8375.179,[2023-09-08 21:37:34 831],0.0118,0.0137
945220,8376.158,[2023-09-08 21:37:35 810],0.0091,0.0114
945334,8377.177,[2023-09-08 21:37:36 829],0.0088,0.0118
945446,8378.178,[2023-09-08 21:37:37 830],0.0174,0.023
945561,8379.178,[2023-09-08 21:37:38 830],0.0112,0.0164
945674,8380.177,[2023-09-08 21:37:39 829],0.0117,0.0212
945806,8381.34,[2023-09-08 21:37:40 992],0.0081,0.0122
945918,8382.34,[2023-09-08 21:37:41 992],0.0147,0.0231
946034,8383.339,[2023-09-08 21:37:42 991],0.0121,0.0187
946146,8384.341,[2023-09-08 21:37:43 993],0.0299,0.0492
946261,8385.341,[2023-09-08 21:37:44 993],0.0309,0.0491
946375,8386.325,[2023-09-08 21:37:45 977],0.0171,0.024
946485,8387.339,[2023-09-08 21:37:46 991],0.0186,0.0275
946601,8388.34,[2023-09-08 21:37:47 992],0.0173,0.0238
946716,8389.338,[2023-09-08 21:37:48 990],0.012,0.0176
946829,8390.34,[2023-09-08 21:37:49 992],0.0116,0.0173
946941,8391.34,[2023-09-08 21:37:50 992],0.0177,0.0269
947056,8392.343,[2023-09-08 21:37:51 995],0.019,0.0267
947169,8393.339,[2023-09-08 21:37:52 991],0.0356,0.0585
947280,8394.341,[2023-09-08 21:37:53 993],0.0076,0.0097
947394,8395.344,[2023-09-08 21:37:54 996],0.0053,0.0067
947506,8396.325,[2023-09-08 21:37:55 977],0.0068,0.0091
947619,8397.34,[2023-09-08 21:37:56 992],0.0049,0.0062
947730,8398.344,[2023-09-08 21:37:57 996],0.0051,0.0071
947844,8399.344,[2023-09-08 21:37:58 996],0.0035,0.0043
947958,8400.345,[2023-09-08 21:37:59 997],0.0045,0.0058
948071,8401.343,[2023-09-08 21:38:00 995],0.0031,0.0037
948183,8402.342,[2023-09-08 21:38:01 994],0.0035,0.0041
948298,8403.343,[2023-09-08 21:38:02 995],0.0029,0.0038
948411,8404.344,[2023-09-08 21:38:03 996],0.0027,0.0033
948520,8405.346,[2023-09-08 21:38:04 998],0.0029,0.0033
948635,8406.327,[2023-09-08 21:38:05 979],0.0025,0.0032
948747,8407.343,[2023-09-08 21:38:06 995],0.0036,0.0046
948862,8408.342,[2023-09-08 21:38:07 994],0.0029,0.004
948975,8409.343,[2023-09-08 21:38:08 995],0.0033,0.0044
949088,8410.344,[2023-09-08 21:38:09 996],0.003,0.0037
949200,8411.342,[2023-09-08 21:38:10 994],0.0039,0.0046
949313,8412.343,[2023-09-08 21:38:11 995],0.003,0.0035
949426,8413.344,[2023-09-08 21:38:12 996],0.0046,0.0054
949539,8414.342,[2023-09-08 21:38:13 994],0.0035,0.0043
949651,8415.343,[2023-09-08 21:38:14 995],0.0163,0.0183
949762,8416.325,[2023-09-08 21:38:15 977],0.0032,0.0039
949876,8417.341,[2023-09-08 21:38:16 993],0.0031,0.0038
949993,8418.344,[2023-09-08 21:38:17 996],0.0025,0.0031
950108,8419.344,[2023-09-08 21:38:18 996],0.0055,0.0074
950218,8420.342,[2023-09-08 21:38:19 994],0.0033,0.0043
950333,8421.343,[2023-09-08 21:38:20 995],0.0054,0.0068
950447,8422.343,[2023-09-08 21:38:21 995],0.0044,0.0053
950561,8423.345,[2023-09-08 21:38:22 997],0.0038,0.0046
950675,8424.343,[2023-09-08 21:38:23 995],0.0047,0.0059
950786,8425.344,[2023-09-08 21:38:24 996],0.0045,0.0055
950900,8426.325,[2023-09-08 21:38:25 977],0.005,0.0058
951015,8427.344,[2023-09-08 21:38:26 996],0.0047,0.0069
951126,8428.344,[2023-09-08 21:38:27 996],0.0042,0.0053
951239,8429.343,[2023-09-08 21:38:28 995],0.0043,0.0054
951354,8430.346,[2023-09-08 21:38:29 998],0.0045,0.0059
951467,8431.348,[2023-09-08 21:38:31 000],0.0053,0.0064
951578,8432.345,[2023-09-08 21:38:31 997],0.0033,0.004
951693,8433.345,[2023-09-08 21:38:32 997],0.0021,0.0028
951805,8434.345,[2023-09-08 21:38:33 997],0.0024,0.0032
951918,8435.345,[2023-09-08 21:38:34 997],0.0027,0.0031
952031,8436.331,[2023-09-08 21:38:35 983],0.0036,0.0046
952148,8437.347,[2023-09-08 21:38:36 999],0.0047,0.0066
952263,8438.346,[2023-09-08 21:38:37 998],0.0065,0.0094
952377,8439.345,[2023-09-08 21:38:38 997],0.004,0.0054
952497,8440.345,[2023-09-08 21:38:39 997],0.005,0.0061
952611,8441.347,[2023-09-08 21:38:40 999],0.0114,0.0149
952746,8442.508,[2023-09-08 21:38:42 160],0.0035,0.0043
952858,8443.508,[2023-09-08 21:38:43 160],0.0046,0.0059
952977,8444.51,[2023-09-08 21:38:44 162],0.0036,0.0042
953094,8445.508,[2023-09-08 21:38:45 160],0.0029,0.0036
953208,8446.491,[2023-09-08 21:38:46 143],0.0025,0.0031
953319,8447.508,[2023-09-08 21:38:47 160],0.0029,0.0039
953432,8448.507,[2023-09-08 21:38:48 159],0.003,0.0036
953547,8449.509,[2023-09-08 21:38:49 161],0.0046,0.0058
953658,8450.508,[2023-09-08 21:38:50 160],0.004,0.0052
953773,8451.506,[2023-09-08 21:38:51 158],0.0041,0.0049
953886,8452.507,[2023-09-08 21:38:52 159],0.0034,0.0041
954002,8453.51,[2023-09-08 21:38:53 162],0.004,0.005
954114,8454.509,[2023-09-08 21:38:54 161],0.004,0.005
954228,8455.509,[2023-09-08 21:38:55 161],0.0057,0.0073
954344,8456.492,[2023-09-08 21:38:56 144],0.0047,0.0061
954457,8457.512,[2023-09-08 21:38:57 164],0.0069,0.009
954568,8458.51,[2023-09-08 21:38:58 162],0.0167,0.0216
954681,8459.511,[2023-09-08 21:38:59 163],0.0141,0.0168
954795,8460.512,[2023-09-08 21:39:00 164],0.007,0.0084
954910,8461.509,[2023-09-08 21:39:01 161],0.0032,0.0038
955022,8462.511,[2023-09-08 21:39:02 163],0.0027,0.0032
955137,8463.51,[2023-09-08 21:39:03 162],0.0029,0.0036
955252,8464.509,[2023-09-08 21:39:04 161],0.0041,0.0046
955366,8465.509,[2023-09-08 21:39:05 161],0.0039,0.0048
955478,8466.491,[2023-09-08 21:39:06 143],0.0026,0.003
955588,8467.507,[2023-09-08 21:39:07 159],0.0022,0.0025
955702,8468.51,[2023-09-08 21:39:08 162],0.0021,0.0025
955814,8469.509,[2023-09-08 21:39:09 161],0.0023,0.0029
955926,8470.512,[2023-09-08 21:39:10 164],0.0049,0.0055
956041,8471.511,[2023-09-08 21:39:11 163],0.0041,0.0045
956154,8472.512,[2023-09-08 21:39:12 164],0.0029,0.0034
956265,8473.512,[2023-09-08 21:39:13 164],0.0043,0.0048
956377,8474.512,[2023-09-08 21:39:14 164],0.0033,0.004
956491,8475.51,[2023-09-08 21:39:15 162],0.0038,0.0044
956605,8476.495,[2023-09-08 21:39:16 147],0.0031,0.0037
956713,8477.511,[2023-09-08 21:39:17 163],0.0034,0.0038
956827,8478.512,[2023-09-08 21:39:18 164],0.0042,0.0049
956940,8479.512,[2023-09-08 21:39:19 164],0.0032,0.0039
957053,8480.51,[2023-09-08 21:39:20 162],0.0039,0.0046
957165,8481.512,[2023-09-08 21:39:21 164],0.0038,0.0045
957281,8482.509,[2023-09-08 21:39:22 161],0.0028,0.0035
957394,8483.512,[2023-09-08 21:39:23 164],0.0028,0.0034
957507,8484.509,[2023-09-08 21:39:24 161],0.0025,0.0031
957620,8485.511,[2023-09-08 21:39:25 163],0.0052,0.0062
957735,8486.492,[2023-09-08 21:39:26 144],0.0045,0.0064
957852,8487.509,[2023-09-08 21:39:27 161],0.0039,0.005
957963,8488.511,[2023-09-08 21:39:28 163],0.0032,0.0046
958079,8489.51,[2023-09-08 21:39:29 162],0.0019,0.0023
958191,8490.512,[2023-09-08 21:39:30 164],0.0022,0.0026
958306,8491.51,[2023-09-08 21:39:31 162],0.0037,0.0045
958418,8492.512,[2023-09-08 21:39:32 164],0.0024,0.0029
958532,8493.512,[2023-09-08 21:39:33 164],0.0022,0.0026
958646,8494.512,[2023-09-08 21:39:34 164],0.0037,0.0042
958757,8495.512,[2023-09-08 21:39:35 164],0.0031,0.0036
958868,8496.497,[2023-09-08 21:39:36 149],0.0027,0.0032
958983,8497.511,[2023-09-08 21:39:37 163],0.0023,0.0027
959097,8498.512,[2023-09-08 21:39:38 164],0.0029,0.0036
959210,8499.51,[2023-09-08 21:39:39 162],0.0027,0.0034
959321,8500.512,[2023-09-08 21:39:40 164],0.0031,0.0036
959432,8501.509,[2023-09-08 21:39:41 161],0.0026,0.003
959548,8502.512,[2023-09-08 21:39:42 164],0.0027,0.0037
959679,8503.676,[2023-09-08 21:39:43 328],0.0027,0.0033
959791,8504.675,[2023-09-08 21:39:44 327],0.002,0.0025
959901,8505.66,[2023-09-08 21:39:45 312],0.0053,0.007
960016,8506.676,[2023-09-08 21:39:46 328],0.0135,0.0192
960129,8507.671,[2023-09-08 21:39:47 323],0.0054,0.0071
960241,8508.676,[2023-09-08 21:39:48 328],0.0054,0.0069
960354,8509.674,[2023-09-08 21:39:49 326],0.0045,0.0053
960468,8510.675,[2023-09-08 21:39:50 327],0.0058,0.0071
960579,8511.673,[2023-09-08 21:39:51 325],0.0054,0.0064
960691,8512.674,[2023-09-08 21:39:52 326],0.004,0.0046
960806,8513.673,[2023-09-08 21:39:53 325],0.0059,0.0074
960921,8514.673,[2023-09-08 21:39:54 325],0.0027,0.0033
961032,8515.658,[2023-09-08 21:39:55 310],0.0036,0.0045
961146,8516.673,[2023-09-08 21:39:56 325],0.0043,0.0049
961254,8517.645,[2023-09-08 21:39:57 297],0.0025,0.003
961367,8518.672,[2023-09-08 21:39:58 324],0.0031,0.004
961479,8519.675,[2023-09-08 21:39:59 327],0.0027,0.0031
961591,8520.675,[2023-09-08 21:40:00 327],0.0026,0.0032
961704,8521.679,[2023-09-08 21:40:01 331],0.0044,0.0051
961815,8522.674,[2023-09-08 21:40:02 326],0.0035,0.0039
961928,8523.678,[2023-09-08 21:40:03 330],0.0032,0.0038
962041,8524.672,[2023-09-08 21:40:04 324],0.0029,0.0034
962155,8525.658,[2023-09-08 21:40:05 310],0.005,0.0058
962265,8526.675,[2023-09-08 21:40:06 327],0.0026,0.0032
962381,8527.674,[2023-09-08 21:40:07 326],0.0091,0.0113
962494,8528.678,[2023-09-08 21:40:08 330],0.0071,0.0087
962607,8529.676,[2023-09-08 21:40:09 328],0.0051,0.0066
962721,8530.675,[2023-09-08 21:40:10 327],0.0043,0.0056
962835,8531.673,[2023-09-08 21:40:11 325],0.0149,0.0192
962951,8532.678,[2023-09-08 21:40:12 330],0.0075,0.0107
963061,8533.678,[2023-09-08 21:40:13 330],0.004,0.0049
963176,8534.676,[2023-09-08 21:40:14 328],0.0046,0.0059
963288,8535.66,[2023-09-08 21:40:15 312],0.0039,0.0051
963404,8536.674,[2023-09-08 21:40:16 326],0.0031,0.0037
963518,8537.676,[2023-09-08 21:40:17 328],0.0031,0.0037
963627,8538.676,[2023-09-08 21:40:18 328],0.0025,0.0031
963741,8539.675,[2023-09-08 21:40:19 327],0.0022,0.0027
963856,8540.676,[2023-09-08 21:40:20 328],0.0046,0.0054
963970,8541.675,[2023-09-08 21:40:21 327],0.0029,0.0033
964081,8542.674,[2023-09-08 21:40:22 326],0.002,0.0025
964193,8543.675,[2023-09-08 21:40:23 327],0.0022,0.0025
964307,8544.675,[2023-09-08 21:40:24 327],0.0094,0.0108
964419,8545.662,[2023-09-08 21:40:25 314],0.0047,0.0055
964531,8546.676,[2023-09-08 21:40:26 328],0.0042,0.005
964642,8547.68,[2023-09-08 21:40:27 332],0.0036,0.0042
964757,8548.676,[2023-09-08 21:40:28 328],0.0038,0.0044
964864,8549.679,[2023-09-08 21:40:29 331],0.0029,0.0034
964979,8550.676,[2023-09-08 21:40:30 328],0.0029,0.0032
965092,8551.679,[2023-09-08 21:40:31 331],0.0021,0.0026
965206,8552.678,[2023-09-08 21:40:32 330],0.0028,0.0034
965315,8553.678,[2023-09-08 21:40:33 330],0.0056,0.0067
965430,8554.678,[2023-09-08 21:40:34 330],0.0048,0.006
965543,8555.659,[2023-09-08 21:40:35 311],0.0028,0.0038
965655,8556.678,[2023-09-08 21:40:36 330],0.0032,0.0043
965767,8557.678,[2023-09-08 21:40:37 330],0.0035,0.0047
965880,8558.679,[2023-09-08 21:40:38 331],0.0031,0.0037
965993,8559.676,[2023-09-08 21:40:39 328],0.0028,0.0036
966104,8560.68,[2023-09-08 21:40:40 332],0.0037,0.0047
966217,8561.68,[2023-09-08 21:40:41 332],0.0042,0.0052
966331,8562.681,[2023-09-08 21:40:42 333],0.0079,0.0094
966447,8563.68,[2023-09-08 21:40:43 332],0.0125,0.0158
966577,8564.84,[2023-09-08 21:40:44 492],0.0081,0.0112
966692,8565.821,[2023-09-08 21:40:45 473],0.0055,0.0086
966807,8566.839,[2023-09-08 21:40:46 491],0.0035,0.0047
966920,8567.838,[2023-09-08 21:40:47 490],0.0028,0.0035
967037,8568.84,[2023-09-08 21:40:48 492],0.0023,0.0029
967151,8569.838,[2023-09-08 21:40:49 490],0.0021,0.0025
967266,8570.84,[2023-09-08 21:40:50 492],0.0023,0.0026
967377,8571.838,[2023-09-08 21:40:51 490],0.0023,0.0028
967491,8572.84,[2023-09-08 21:40:52 492],0.0042,0.005
967605,8573.84,[2023-09-08 21:40:53 492],0.0032,0.004
967721,8574.841,[2023-09-08 21:40:54 493],0.0024,0.003
967835,8575.822,[2023-09-08 21:40:55 474],0.003,0.0039
967945,8576.841,[2023-09-08 21:40:56 493],0.003,0.004
968058,8577.842,[2023-09-08 21:40:57 494],0.0027,0.0033
968173,8578.841,[2023-09-08 21:40:58 493],0.0027,0.0033
968284,8579.842,[2023-09-08 21:40:59 494],0.0033,0.0038
968394,8580.842,[2023-09-08 21:41:00 494],0.0024,0.0028
968510,8581.843,[2023-09-08 21:41:01 495],0.0021,0.0027
968627,8582.841,[2023-09-08 21:41:02 493],0.0027,0.0034
968738,8583.841,[2023-09-08 21:41:03 493],0.0033,0.0041
968856,8584.841,[2023-09-08 21:41:04 493],0.0036,0.0048
968972,8585.824,[2023-09-08 21:41:05 476],0.0024,0.0032
969088,8586.843,[2023-09-08 21:41:06 495],0.0034,0.0046
969200,8587.841,[2023-09-08 21:41:07 493],0.0038,0.0056
969316,8588.841,[2023-09-08 21:41:08 493],0.0027,0.0036
969430,8589.843,[2023-09-08 21:41:09 495],0.0028,0.0034
969545,8590.843,[2023-09-08 21:41:10 495],0.0029,0.0035
969658,8591.843,[2023-09-08 21:41:11 495],0.0036,0.0048
969773,8592.841,[2023-09-08 21:41:12 493],0.0048,0.0058
969889,8593.844,[2023-09-08 21:41:13 496],0.0035,0.0042
969999,8594.844,[2023-09-08 21:41:14 496],0.003,0.0035
970113,8595.826,[2023-09-08 21:41:15 478],0.0038,0.0046
970227,8596.841,[2023-09-08 21:41:16 493],0.0037,0.0046
970343,8597.842,[2023-09-08 21:41:17 494],0.0047,0.0058
970455,8598.842,[2023-09-08 21:41:18 494],0.005,0.0061
970573,8599.844,[2023-09-08 21:41:19 496],0.0031,0.0036
970689,8600.842,[2023-09-08 21:41:20 494],0.0024,0.0029
970805,8601.843,[2023-09-08 21:41:21 495],0.0025,0.0034
970920,8602.842,[2023-09-08 21:41:22 494],0.0024,0.0031
971038,8603.843,[2023-09-08 21:41:23 495],0.0022,0.0026
971155,8604.841,[2023-09-08 21:41:24 493],0.0017,0.0021
971266,8605.826,[2023-09-08 21:41:25 478],0.002,0.0025
971378,8606.807,[2023-09-08 21:41:26 459],0.0032,0.004
971492,8607.845,[2023-09-08 21:41:27 497],0.003,0.0039
971607,8608.841,[2023-09-08 21:41:28 493],0.0029,0.0036
971718,8609.845,[2023-09-08 21:41:29 497],0.0032,0.004
971832,8610.844,[2023-09-08 21:41:30 496],0.0027,0.0033
971944,8611.844,[2023-09-08 21:41:31 496],0.0037,0.0046
972059,8612.846,[2023-09-08 21:41:32 498],0.0044,0.0059
972173,8613.844,[2023-09-08 21:41:33 496],0.0035,0.0045
972284,8614.844,[2023-09-08 21:41:34 496],0.0033,0.0039
972397,8615.827,[2023-09-08 21:41:35 479],0.0046,0.0055
972514,8616.843,[2023-09-08 21:41:36 495],0.0038,0.0049
972626,8617.843,[2023-09-08 21:41:37 495],0.0034,0.0045
972741,8618.844,[2023-09-08 21:41:38 496],0.004,0.0059
972857,8619.844,[2023-09-08 21:41:39 496],0.0028,0.0035
972972,8620.842,[2023-09-08 21:41:40 494],0.0026,0.0033
973083,8621.846,[2023-09-08 21:41:41 498],0.003,0.004
973199,8622.847,[2023-09-08 21:41:42 499],0.0028,0.0034
973316,8623.846,[2023-09-08 21:41:43 498],0.0048,0.0063
973432,8624.845,[2023-09-08 21:41:44 497],0.003,0.0037
973561,8625.99,[2023-09-08 21:41:45 642],0.0039,0.0059
973674,8627.004,[2023-09-08 21:41:46 656],0.0046,0.0059
973789,8628.005,[2023-09-08 21:41:47 657],0.0046,0.0059
973901,8629.005,[2023-09-08 21:41:48 657],0.0047,0.0056
974016,8630.005,[2023-09-08 21:41:49 657],0.0041,0.0052
974129,8631.005,[2023-09-08 21:41:50 657],0.0067,0.0084
974245,8632.007,[2023-09-08 21:41:51 659],0.0036,0.0043
974356,8633.004,[2023-09-08 21:41:52 656],0.0031,0.0043
974471,8634.007,[2023-09-08 21:41:53 659],0.0022,0.0026
974584,8635.006,[2023-09-08 21:41:54 658],0.0022,0.0027
974699,8635.992,[2023-09-08 21:41:55 644],0.0025,0.003
974814,8637.006,[2023-09-08 21:41:56 658],0.0027,0.0033
974930,8638.006,[2023-09-08 21:41:57 658],0.0022,0.0026
975046,8639.009,[2023-09-08 21:41:58 661],0.0023,0.0028
975158,8640.008,[2023-09-08 21:41:59 660],0.0024,0.0027
975274,8641.007,[2023-09-08 21:42:00 659],0.0029,0.0036
975389,8642.008,[2023-09-08 21:42:01 660],0.0026,0.003
975506,8643.008,[2023-09-08 21:42:02 660],0.0031,0.0035
975619,8644.007,[2023-09-08 21:42:03 659],0.0031,0.0038
975734,8645.006,[2023-09-08 21:42:04 658],0.0025,0.003
975847,8645.989,[2023-09-08 21:42:05 641],0.0025,0.0034
975961,8647.006,[2023-09-08 21:42:06 658],0.0024,0.0029
976074,8648.007,[2023-09-08 21:42:07 659],0.0024,0.0028
976188,8649.006,[2023-09-08 21:42:08 658],0.0031,0.004
976303,8650.007,[2023-09-08 21:42:09 659],0.0033,0.0046
976417,8651.005,[2023-09-08 21:42:10 657],0.0053,0.007
976527,8652.01,[2023-09-08 21:42:11 662],0.0042,0.0063
976641,8653.009,[2023-09-08 21:42:12 661],0.0075,0.0092
976757,8654.009,[2023-09-08 21:42:13 661],0.0047,0.0055
976873,8655.008,[2023-09-08 21:42:14 660],0.0032,0.0041
976984,8655.991,[2023-09-08 21:42:15 643],0.0024,0.0029
977099,8657.009,[2023-09-08 21:42:16 661],0.0031,0.0036
977212,8658.007,[2023-09-08 21:42:17 659],0.0064,0.0077
977328,8659.008,[2023-09-08 21:42:18 660],0.0032,0.0038
977440,8660.009,[2023-09-08 21:42:19 661],0.0023,0.0028
977553,8661.008,[2023-09-08 21:42:20 660],0.004,0.0049
977666,8662.009,[2023-09-08 21:42:21 661],0.0046,0.0053
977779,8663.006,[2023-09-08 21:42:22 658],0.0066,0.0077
977895,8664.007,[2023-09-08 21:42:23 659],0.0052,0.0065
978010,8665.008,[2023-09-08 21:42:24 660],0.0063,0.0076
978128,8665.992,[2023-09-08 21:42:25 644],0.0035,0.004
978239,8667.009,[2023-09-08 21:42:26 661],0.0027,0.0034
978356,8668.011,[2023-09-08 21:42:27 663],0.0049,0.0058
978473,8669.009,[2023-09-08 21:42:28 661],0.0029,0.0036
978589,8670.011,[2023-09-08 21:42:29 663],0.0038,0.0048
978701,8671.011,[2023-09-08 21:42:30 663],0.0029,0.0034
978816,8672.01,[2023-09-08 21:42:31 662],0.0044,0.0057
978931,8673.009,[2023-09-08 21:42:32 661],0.0032,0.0039
979048,8674.009,[2023-09-08 21:42:33 661],0.0066,0.0081
979161,8675.009,[2023-09-08 21:42:34 661],0.0052,0.0072
979272,8675.991,[2023-09-08 21:42:35 643],0.0038,0.0052
979387,8677.008,[2023-09-08 21:42:36 660],0.0038,0.0045
979499,8678.011,[2023-09-08 21:42:37 663],0.0033,0.0038
979613,8679.01,[2023-09-08 21:42:38 662],0.0026,0.003
979725,8680.01,[2023-09-08 21:42:39 662],0.0027,0.0033
979840,8681.008,[2023-09-08 21:42:40 660],0.0033,0.0044
979952,8682.011,[2023-09-08 21:42:41 663],0.0031,0.0044
980066,8683.011,[2023-09-08 21:42:42 663],0.0035,0.0046
980181,8684.011,[2023-09-08 21:42:43 663],0.0056,0.007
980294,8685.012,[2023-09-08 21:42:44 664],0.0058,0.0071
980408,8685.994,[2023-09-08 21:42:45 646],0.006,0.0072
980541,8687.17,[2023-09-08 21:42:46 822],0.0144,0.0175
980656,8688.171,[2023-09-08 21:42:47 823],0.0037,0.0046
980771,8689.173,[2023-09-08 21:42:48 825],0.0039,0.0052
980884,8690.173,[2023-09-08 21:42:49 825],0.0047,0.0061
980996,8691.174,[2023-09-08 21:42:50 826],0.0033,0.0043
981111,8692.173,[2023-09-08 21:42:51 825],0.0069,0.0085
981225,8693.173,[2023-09-08 21:42:52 825],0.0072,0.0091
981340,8694.174,[2023-09-08 21:42:53 826],0.0035,0.0046
981455,8695.171,[2023-09-08 21:42:54 823],0.0036,0.0044
981572,8696.156,[2023-09-08 21:42:55 808],0.0025,0.0031
981685,8697.171,[2023-09-08 21:42:56 823],0.0018,0.0022
981799,8698.173,[2023-09-08 21:42:57 825],0.0025,0.003
981914,8699.172,[2023-09-08 21:42:58 824],0.0028,0.0035
982029,8700.171,[2023-09-08 21:42:59 823],0.0021,0.0025
982143,8701.17,[2023-09-08 21:43:00 822],0.0018,0.0021
982260,8702.171,[2023-09-08 21:43:01 823],0.0017,0.0021
982370,8703.172,[2023-09-08 21:43:02 824],0.0019,0.0024
982485,8704.174,[2023-09-08 21:43:03 826],0.0025,0.0031
982596,8705.172,[2023-09-08 21:43:04 824],0.0021,0.0025
982709,8706.156,[2023-09-08 21:43:05 808],0.0024,0.0029
982823,8707.172,[2023-09-08 21:43:06 824],0.002,0.0024
982936,8708.174,[2023-09-08 21:43:07 826],0.002,0.0023
983048,8709.173,[2023-09-08 21:43:08 825],0.009,0.0127
983162,8710.175,[2023-09-08 21:43:09 827],0.0065,0.0084
983277,8711.173,[2023-09-08 21:43:10 825],0.0058,0.0074
983389,8712.175,[2023-09-08 21:43:11 827],0.0044,0.0055
983504,8713.174,[2023-09-08 21:43:12 826],0.0034,0.0041
983619,8714.174,[2023-09-08 21:43:13 826],0.003,0.0036
983732,8715.174,[2023-09-08 21:43:14 826],0.0025,0.0033
983844,8716.16,[2023-09-08 21:43:15 812],0.0019,0.0023
983958,8717.178,[2023-09-08 21:43:16 830],0.0024,0.0029
984071,8718.173,[2023-09-08 21:43:17 825],0.0028,0.0033
984183,8719.173,[2023-09-08 21:43:18 825],0.0021,0.0026
984298,8720.173,[2023-09-08 21:43:19 825],0.0027,0.0034
984410,8721.173,[2023-09-08 21:43:20 825],0.0047,0.006
984523,8722.173,[2023-09-08 21:43:21 825],0.0063,0.0081
984634,8723.174,[2023-09-08 21:43:22 826],0.004,0.0056
984750,8724.173,[2023-09-08 21:43:23 825],0.0021,0.0025
984864,8725.173,[2023-09-08 21:43:24 825],0.0049,0.0057
984979,8726.156,[2023-09-08 21:43:25 808],0.0041,0.0051
985096,8727.176,[2023-09-08 21:43:26 828],0.0027,0.0033
985211,8728.175,[2023-09-08 21:43:27 827],0.0026,0.0032
985323,8729.176,[2023-09-08 21:43:28 828],0.0026,0.0033
985439,8730.176,[2023-09-08 21:43:29 828],0.0027,0.0034
985554,8731.179,[2023-09-08 21:43:30 831],0.0027,0.0033
985670,8732.176,[2023-09-08 21:43:31 828],0.0028,0.0033
985785,8733.176,[2023-09-08 21:43:32 828],0.0037,0.0048
985902,8734.176,[2023-09-08 21:43:33 828],0.0029,0.0037
986016,8735.146,[2023-09-08 21:43:34 798],0.002,0.0024
986131,8736.159,[2023-09-08 21:43:35 811],0.0027,0.0034
