,seconds,date,activity_load_2d,activity_load_3d
523784,4583.702,[2023-09-08 20:35:16 839],0.0422,0.0797
523894,4584.702,[2023-09-08 20:35:17 839],0.0432,0.0785
524009,4585.702,[2023-09-08 20:35:18 839],0.0595,0.1178
524125,4586.702,[2023-09-08 20:35:19 839],0.1366,0.2037
524240,4587.702,[2023-09-08 20:35:20 839],0.2165,0.3182
524371,4588.864,[2023-09-08 20:35:22 001],0.1523,0.2184
524487,4589.864,[2023-09-08 20:35:23 001],0.1591,0.2722
524603,4590.864,[2023-09-08 20:35:24 001],0.2022,0.3977
524716,4591.864,[2023-09-08 20:35:25 001],0.1592,0.3305
524831,4592.864,[2023-09-08 20:35:26 001],0.0215,0.0352
524947,4593.864,[2023-09-08 20:35:27 001],0.0082,0.0116
525063,4594.864,[2023-09-08 20:35:28 001],0.0033,0.0044
525175,4595.864,[2023-09-08 20:35:29 001],0.0034,0.0045
525289,4596.864,[2023-09-08 20:35:30 001],0.0037,0.0045
525406,4597.864,[2023-09-08 20:35:31 001],0.0035,0.0042
525522,4598.864,[2023-09-08 20:35:32 001],0.0031,0.0038
525634,4599.864,[2023-09-08 20:35:33 001],0.0034,0.0041
525747,4600.864,[2023-09-08 20:35:34 001],0.0029,0.0038
525863,4601.864,[2023-09-08 20:35:35 001],0.0068,0.0089
525975,4602.864,[2023-09-08 20:35:36 001],0.0057,0.0075
526090,4603.864,[2023-09-08 20:35:37 001],0.0051,0.0062
526205,4604.864,[2023-09-08 20:35:38 001],0.0042,0.0051
526321,4605.864,[2023-09-08 20:35:39 001],0.0056,0.0067
526434,4606.864,[2023-09-08 20:35:40 001],0.0057,0.0073
526550,4607.864,[2023-09-08 20:35:41 001],0.007,0.0115
526665,4608.864,[2023-09-08 20:35:42 001],0.0134,0.02
526782,4609.864,[2023-09-08 20:35:43 001],0.0478,0.0823
526894,4610.864,[2023-09-08 20:35:44 001],0.0886,0.1943
527008,4611.864,[2023-09-08 20:35:45 001],0.083,0.1925
527124,4612.864,[2023-09-08 20:35:46 001],0.0849,0.2025
527237,4613.864,[2023-09-08 20:35:47 001],0.0857,0.1772
527352,4614.864,[2023-09-08 20:35:48 001],0.0702,0.1501
527467,4615.864,[2023-09-08 20:35:49 001],0.1251,0.1931
527583,4616.864,[2023-09-08 20:35:50 001],0.0552,0.1177
527698,4617.864,[2023-09-08 20:35:51 001],0.043,0.0894
527810,4618.864,[2023-09-08 20:35:52 001],0.106,0.1718
527925,4619.864,[2023-09-08 20:35:53 001],0.1303,0.2134
528042,4620.864,[2023-09-08 20:35:54 001],0.435,0.6169
528158,4621.864,[2023-09-08 20:35:55 001],0.3086,0.4581
528271,4622.864,[2023-09-08 20:35:56 001],0.0526,0.0819
528385,4623.864,[2023-09-08 20:35:57 001],0.0347,0.0427
528500,4624.864,[2023-09-08 20:35:58 001],0.0269,0.0395
528612,4625.864,[2023-09-08 20:35:59 001],0.0774,0.1265
528724,4626.864,[2023-09-08 20:36:00 001],0.0861,0.1745
528841,4627.864,[2023-09-08 20:36:01 001],0.0457,0.1018
528957,4628.864,[2023-09-08 20:36:02 001],0.0121,0.0172
529066,4629.864,[2023-09-08 20:36:03 001],0.0195,0.0254
529181,4630.864,[2023-09-08 20:36:04 001],0.0138,0.0207
529297,4631.864,[2023-09-08 20:36:05 001],0.0126,0.0187
529413,4632.864,[2023-09-08 20:36:06 001],0.0156,0.0219
529524,4633.864,[2023-09-08 20:36:07 001],0.0146,0.0212
529638,4634.864,[2023-09-08 20:36:08 001],0.0141,0.0215
529755,4635.864,[2023-09-08 20:36:09 001],0.0134,0.0205
529868,4636.864,[2023-09-08 20:36:10 001],0.0171,0.0247
529981,4637.864,[2023-09-08 20:36:11 001],0.0139,0.0192
530096,4638.864,[2023-09-08 20:36:12 001],0.0152,0.0225
530213,4639.864,[2023-09-08 20:36:13 001],0.018,0.0254
530327,4640.864,[2023-09-08 20:36:14 001],0.013,0.0188
530442,4641.864,[2023-09-08 20:36:15 001],0.0172,0.0251
530556,4642.864,[2023-09-08 20:36:16 001],0.0129,0.0183
530672,4643.864,[2023-09-08 20:36:17 001],0.0133,0.0206
530782,4644.864,[2023-09-08 20:36:18 001],0.01,0.0134
530898,4645.864,[2023-09-08 20:36:19 001],0.0044,0.006
531012,4646.864,[2023-09-08 20:36:20 001],0.0036,0.0044
531126,4647.864,[2023-09-08 20:36:21 001],0.0171,0.0238
531237,4648.864,[2023-09-08 20:36:22 001],0.006,0.0076
531370,4650.025,[2023-09-08 20:36:23 162],0.0053,0.0069
531485,4651.025,[2023-09-08 20:36:24 162],0.0058,0.0086
531598,4652.025,[2023-09-08 20:36:25 162],0.0132,0.0208
531713,4653.025,[2023-09-08 20:36:26 162],0.0171,0.0219
531828,4654.025,[2023-09-08 20:36:27 162],0.0165,0.0261
531943,4655.025,[2023-09-08 20:36:28 162],0.0151,0.0231
532059,4656.025,[2023-09-08 20:36:29 162],0.0138,0.0201
532171,4657.025,[2023-09-08 20:36:30 162],0.0196,0.0259
532285,4658.025,[2023-09-08 20:36:31 162],0.0131,0.0187
532401,4659.025,[2023-09-08 20:36:32 162],0.0137,0.0193
532514,4660.025,[2023-09-08 20:36:33 162],0.0176,0.0234
532627,4661.025,[2023-09-08 20:36:34 162],0.0104,0.0139
532742,4662.025,[2023-09-08 20:36:35 162],0.013,0.0171
532858,4663.025,[2023-09-08 20:36:36 162],0.0105,0.0154
532971,4664.025,[2023-09-08 20:36:37 162],0.0108,0.0162
533087,4665.025,[2023-09-08 20:36:38 162],0.0126,0.019
533201,4666.025,[2023-09-08 20:36:39 162],0.0109,0.0174
533319,4667.025,[2023-09-08 20:36:40 162],0.0136,0.0199
533431,4668.025,[2023-09-08 20:36:41 162],0.0124,0.02
533546,4669.025,[2023-09-08 20:36:42 162],0.0113,0.0163
533662,4670.025,[2023-09-08 20:36:43 162],0.0082,0.013
533775,4671.025,[2023-09-08 20:36:44 162],0.0128,0.02
533889,4672.025,[2023-09-08 20:36:45 162],0.0058,0.0073
534003,4673.025,[2023-09-08 20:36:46 162],0.0051,0.008
534118,4674.025,[2023-09-08 20:36:47 162],0.0069,0.0098
534230,4675.025,[2023-09-08 20:36:48 162],0.0114,0.0178
534347,4676.025,[2023-09-08 20:36:49 162],0.0103,0.0148
534465,4677.025,[2023-09-08 20:36:50 162],0.0155,0.0211
534582,4678.025,[2023-09-08 20:36:51 162],0.0149,0.0201
534697,4679.025,[2023-09-08 20:36:52 162],0.0148,0.0226
534814,4680.025,[2023-09-08 20:36:53 162],0.0143,0.0203
534933,4681.025,[2023-09-08 20:36:54 162],0.0148,0.0203
535048,4682.025,[2023-09-08 20:36:55 162],0.0129,0.0203
535163,4683.025,[2023-09-08 20:36:56 162],0.0146,0.0226
535280,4684.025,[2023-09-08 20:36:57 162],0.0147,0.023
535399,4685.025,[2023-09-08 20:36:58 162],0.0186,0.0252
535512,4686.025,[2023-09-08 20:36:59 162],0.0173,0.024
535626,4687.025,[2023-09-08 20:37:00 162],0.0158,0.0212
535741,4688.025,[2023-09-08 20:37:01 162],0.0136,0.0189
535858,4689.025,[2023-09-08 20:37:02 162],0.0139,0.0205
535969,4690.025,[2023-09-08 20:37:03 162],0.0114,0.018
536085,4691.025,[2023-09-08 20:37:04 162],0.0142,0.0205
536199,4692.025,[2023-09-08 20:37:05 162],0.0136,0.0214
536314,4693.025,[2023-09-08 20:37:06 162],0.0136,0.0205
536430,4694.025,[2023-09-08 20:37:07 162],0.0154,0.0214
536541,4695.025,[2023-09-08 20:37:08 162],0.0148,0.0228
536656,4696.025,[2023-09-08 20:37:09 162],0.0162,0.0224
536771,4697.025,[2023-09-08 20:37:10 162],0.0135,0.0201
536885,4698.025,[2023-09-08 20:37:11 162],0.0137,0.019
536998,4699.025,[2023-09-08 20:37:12 162],0.0121,0.018
537113,4700.025,[2023-09-08 20:37:13 162],0.0132,0.0198
537229,4701.025,[2023-09-08 20:37:14 162],0.0105,0.0144
537339,4702.025,[2023-09-08 20:37:15 162],0.0184,0.032
537455,4703.025,[2023-09-08 20:37:16 162],0.0128,0.0205
537569,4704.025,[2023-09-08 20:37:17 162],0.0123,0.0192
537683,4705.025,[2023-09-08 20:37:18 162],0.0102,0.0152
537796,4706.025,[2023-09-08 20:37:19 162],0.0106,0.0142
537910,4707.025,[2023-09-08 20:37:20 162],0.0134,0.0193
538025,4708.025,[2023-09-08 20:37:21 162],0.0153,0.0218
538138,4709.025,[2023-09-08 20:37:22 162],0.0133,0.0195
538252,4710.025,[2023-09-08 20:37:23 162],0.0132,0.0212
538385,4711.187,[2023-09-08 20:37:24 324],0.0169,0.0244
538500,4712.187,[2023-09-08 20:37:25 324],0.0134,0.0211
538611,4713.187,[2023-09-08 20:37:26 324],0.0139,0.0209
538727,4714.187,[2023-09-08 20:37:27 324],0.0147,0.0216
538842,4715.187,[2023-09-08 20:37:28 324],0.0154,0.0219
538957,4716.187,[2023-09-08 20:37:29 324],0.0154,0.0217
539070,4717.187,[2023-09-08 20:37:30 324],0.0063,0.0081
539186,4718.187,[2023-09-08 20:37:31 324],0.0089,0.0108
539301,4719.187,[2023-09-08 20:37:32 324],0.0076,0.0098
539413,4720.187,[2023-09-08 20:37:33 324],0.0057,0.007
539528,4721.187,[2023-09-08 20:37:34 324],0.0065,0.0078
539642,4722.187,[2023-09-08 20:37:35 324],0.0068,0.0075
539756,4723.187,[2023-09-08 20:37:36 324],0.0047,0.006
539868,4724.187,[2023-09-08 20:37:37 324],0.0027,0.0032
539983,4725.187,[2023-09-08 20:37:38 324],0.0047,0.0052
540099,4726.187,[2023-09-08 20:37:39 324],0.0055,0.0066
540213,4727.187,[2023-09-08 20:37:40 324],0.0084,0.0107
540324,4728.187,[2023-09-08 20:37:41 324],0.007,0.0093
540440,4729.187,[2023-09-08 20:37:42 324],0.0051,0.007
540555,4730.187,[2023-09-08 20:37:43 324],0.004,0.0048
540670,4731.187,[2023-09-08 20:37:44 324],0.0039,0.0048
540783,4732.187,[2023-09-08 20:37:45 324],0.0062,0.0081
540898,4733.187,[2023-09-08 20:37:46 324],0.0091,0.011
541013,4734.187,[2023-09-08 20:37:47 324],0.0071,0.0095
541128,4735.187,[2023-09-08 20:37:48 324],0.0041,0.0051
541239,4736.187,[2023-09-08 20:37:49 324],0.0082,0.0103
541355,4737.187,[2023-09-08 20:37:50 324],0.0048,0.0058
541469,4738.187,[2023-09-08 20:37:51 324],0.0049,0.0058
541584,4739.187,[2023-09-08 20:37:52 324],0.0056,0.0073
541696,4740.187,[2023-09-08 20:37:53 324],0.0128,0.0185
541811,4741.187,[2023-09-08 20:37:54 324],0.0134,0.0192
541926,4742.187,[2023-09-08 20:37:55 324],0.008,0.0109
542039,4743.187,[2023-09-08 20:37:56 324],0.0093,0.0126
542152,4744.187,[2023-09-08 20:37:57 324],0.0089,0.014
542267,4745.187,[2023-09-08 20:37:58 324],0.0108,0.0181
542381,4746.187,[2023-09-08 20:37:59 324],0.0118,0.0164
542494,4747.187,[2023-09-08 20:38:00 324],0.0127,0.019
542608,4748.187,[2023-09-08 20:38:01 324],0.0129,0.0198
542723,4749.187,[2023-09-08 20:38:02 324],0.0119,0.0179
542839,4750.187,[2023-09-08 20:38:03 324],0.0108,0.0171
542950,4751.187,[2023-09-08 20:38:04 324],0.012,0.0182
543066,4752.187,[2023-09-08 20:38:05 324],0.0117,0.015
543181,4753.187,[2023-09-08 20:38:06 324],0.0271,0.0407
543295,4754.187,[2023-09-08 20:38:07 324],0.0144,0.0205
543408,4755.187,[2023-09-08 20:38:08 324],0.0062,0.0097
543522,4756.187,[2023-09-08 20:38:09 324],0.0036,0.0044
543637,4757.187,[2023-09-08 20:38:10 324],0.0041,0.0051
543749,4758.187,[2023-09-08 20:38:11 324],0.0038,0.0047
543864,4759.187,[2023-09-08 20:38:12 324],0.0072,0.0094
543978,4760.187,[2023-09-08 20:38:13 324],0.0083,0.0104
544094,4761.187,[2023-09-08 20:38:14 324],0.0069,0.0096
544204,4762.187,[2023-09-08 20:38:15 324],0.0119,0.0212
544319,4763.187,[2023-09-08 20:38:16 324],0.0107,0.0138
544434,4764.187,[2023-09-08 20:38:17 324],0.0224,0.0264
544548,4765.187,[2023-09-08 20:38:18 324],0.0114,0.0175
544659,4766.187,[2023-09-08 20:38:19 324],0.0057,0.0087
544774,4767.187,[2023-09-08 20:38:20 324],0.0055,0.0074
544889,4768.187,[2023-09-08 20:38:21 324],0.0053,0.0067
545004,4769.187,[2023-09-08 20:38:22 324],0.0044,0.0055
545114,4770.187,[2023-09-08 20:38:23 324],0.0036,0.0045
545229,4771.187,[2023-09-08 20:38:24 324],0.0057,0.0072
545364,4772.349,[2023-09-08 20:38:25 486],0.0068,0.0082
545479,4773.349,[2023-09-08 20:38:26 486],0.0058,0.0071
545589,4774.349,[2023-09-08 20:38:27 486],0.006,0.0077
545705,4775.349,[2023-09-08 20:38:28 486],0.0053,0.007
545819,4776.349,[2023-09-08 20:38:29 486],0.0045,0.0059
545934,4777.349,[2023-09-08 20:38:30 486],0.0029,0.0036
546047,4778.349,[2023-09-08 20:38:31 486],0.0046,0.0076
546163,4779.349,[2023-09-08 20:38:32 486],0.0032,0.0044
546280,4780.349,[2023-09-08 20:38:33 486],0.0028,0.0033
546393,4781.349,[2023-09-08 20:38:34 486],0.0031,0.0038
546510,4782.349,[2023-09-08 20:38:35 486],0.0034,0.0041
546626,4783.349,[2023-09-08 20:38:36 486],0.0031,0.0039
546743,4784.349,[2023-09-08 20:38:37 486],0.0036,0.0045
546858,4785.349,[2023-09-08 20:38:38 486],0.0024,0.003
546974,4786.349,[2023-09-08 20:38:39 486],0.003,0.0038
547091,4787.349,[2023-09-08 20:38:40 486],0.0026,0.0032
547203,4788.349,[2023-09-08 20:38:41 486],0.0028,0.0035
547316,4789.349,[2023-09-08 20:38:42 486],0.003,0.0038
547431,4790.349,[2023-09-08 20:38:43 486],0.0047,0.0074
547546,4791.349,[2023-09-08 20:38:44 486],0.0057,0.0071
547657,4792.349,[2023-09-08 20:38:45 486],0.0126,0.0153
547771,4793.349,[2023-09-08 20:38:46 486],0.0103,0.0137
547886,4794.349,[2023-09-08 20:38:47 486],0.0075,0.0086
548000,4795.349,[2023-09-08 20:38:48 486],0.0084,0.0101
548112,4796.349,[2023-09-08 20:38:49 486],0.0075,0.0104
548228,4797.349,[2023-09-08 20:38:50 486],0.0192,0.0234
548344,4798.349,[2023-09-08 20:38:51 486],0.0086,0.0145
548459,4799.349,[2023-09-08 20:38:52 486],0.006,0.0072
548571,4800.349,[2023-09-08 20:38:53 486],0.0033,0.0042
548686,4801.349,[2023-09-08 20:38:54 486],0.0032,0.0038
548800,4802.349,[2023-09-08 20:38:55 486],0.0035,0.0042
548911,4803.349,[2023-09-08 20:38:56 486],0.0039,0.0049
549025,4804.349,[2023-09-08 20:38:57 486],0.004,0.0046
549140,4805.349,[2023-09-08 20:38:58 486],0.0059,0.0071
549255,4806.349,[2023-09-08 20:38:59 486],0.0188,0.0285
549371,4807.349,[2023-09-08 20:39:00 486],0.0188,0.03
549483,4808.349,[2023-09-08 20:39:01 486],0.0217,0.0349
549598,4809.349,[2023-09-08 20:39:02 486],0.0162,0.0269
549713,4810.349,[2023-09-08 20:39:03 486],0.0068,0.0092
549829,4811.349,[2023-09-08 20:39:04 486],0.0079,0.0092
549942,4812.349,[2023-09-08 20:39:05 486],0.0114,0.0166
550057,4813.349,[2023-09-08 20:39:06 486],0.0153,0.0224
550173,4814.349,[2023-09-08 20:39:07 486],0.0125,0.0193
550284,4815.349,[2023-09-08 20:39:08 486],0.0149,0.0224
550398,4816.349,[2023-09-08 20:39:09 486],0.0156,0.0239
550514,4817.349,[2023-09-08 20:39:10 486],0.0157,0.0248
550628,4818.349,[2023-09-08 20:39:11 486],0.0198,0.0303
550739,4819.349,[2023-09-08 20:39:12 486],0.0126,0.0196
550855,4820.349,[2023-09-08 20:39:13 486],0.0031,0.0037
550968,4821.349,[2023-09-08 20:39:14 486],0.0027,0.0031
551084,4822.349,[2023-09-08 20:39:15 486],0.0025,0.003
551196,4823.349,[2023-09-08 20:39:16 486],0.0094,0.0134
551311,4824.349,[2023-09-08 20:39:17 486],0.0201,0.0309
551427,4825.349,[2023-09-08 20:39:18 486],0.0219,0.0342
551538,4826.349,[2023-09-08 20:39:19 486],0.0195,0.0307
551651,4827.349,[2023-09-08 20:39:20 486],0.012,0.019
551766,4828.349,[2023-09-08 20:39:21 486],0.0048,0.006
551880,4829.349,[2023-09-08 20:39:22 486],0.0045,0.0052
551991,4830.349,[2023-09-08 20:39:23 486],0.0061,0.0082
552105,4831.349,[2023-09-08 20:39:24 486],0.0076,0.0094
552221,4832.349,[2023-09-08 20:39:25 486],0.0206,0.0343
552353,4833.509,[2023-09-08 20:39:26 646],0.019,0.0313
552465,4834.509,[2023-09-08 20:39:27 646],0.032,0.0527
552581,4835.509,[2023-09-08 20:39:28 646],0.0315,0.0475
552695,4836.509,[2023-09-08 20:39:29 646],0.0281,0.0423
552806,4837.509,[2023-09-08 20:39:30 646],0.0121,0.0175
552920,4838.509,[2023-09-08 20:39:31 646],0.0068,0.01
553035,4839.509,[2023-09-08 20:39:32 646],0.0087,0.0112
553149,4840.509,[2023-09-08 20:39:33 646],0.0074,0.0098
553259,4841.509,[2023-09-08 20:39:34 646],0.0049,0.0062
553374,4842.509,[2023-09-08 20:39:35 646],0.0057,0.0072
553489,4843.509,[2023-09-08 20:39:36 646],0.0076,0.0104
553603,4844.509,[2023-09-08 20:39:37 646],0.0045,0.0058
553718,4845.509,[2023-09-08 20:39:38 646],0.0045,0.0055
553828,4846.509,[2023-09-08 20:39:39 646],0.0038,0.0045
553945,4847.509,[2023-09-08 20:39:40 646],0.0037,0.0044
554060,4848.509,[2023-09-08 20:39:41 646],0.0057,0.0066
554173,4849.509,[2023-09-08 20:39:42 646],0.0066,0.0089
554285,4850.509,[2023-09-08 20:39:43 646],0.0082,0.0118
554401,4851.509,[2023-09-08 20:39:44 646],0.0049,0.0071
554514,4852.509,[2023-09-08 20:39:45 646],0.005,0.0062
554627,4853.509,[2023-09-08 20:39:46 646],0.0057,0.0066
554744,4854.509,[2023-09-08 20:39:47 646],0.0046,0.0057
554859,4855.509,[2023-09-08 20:39:48 646],0.0026,0.0033
554974,4856.509,[2023-09-08 20:39:49 646],0.0028,0.0036
555087,4857.509,[2023-09-08 20:39:50 646],0.0037,0.0045
555203,4858.509,[2023-09-08 20:39:51 646],0.0027,0.0033
555317,4859.509,[2023-09-08 20:39:52 646],0.0027,0.0032
555429,4860.509,[2023-09-08 20:39:53 646],0.0064,0.0083
555542,4861.509,[2023-09-08 20:39:54 646],0.0168,0.0255
555657,4862.509,[2023-09-08 20:39:55 646],0.0191,0.0308
555772,4863.509,[2023-09-08 20:39:56 646],0.0187,0.0278
555883,4864.509,[2023-09-08 20:39:57 646],0.0199,0.0291
555998,4865.509,[2023-09-08 20:39:58 646],0.0053,0.007
556113,4866.509,[2023-09-08 20:39:59 646],0.0032,0.0036
556226,4867.509,[2023-09-08 20:40:00 646],0.0029,0.0037
556339,4868.509,[2023-09-08 20:40:01 646],0.0044,0.0057
556455,4869.509,[2023-09-08 20:40:02 646],0.0075,0.0103
556570,4870.509,[2023-09-08 20:40:03 646],0.0076,0.0097
556682,4871.509,[2023-09-08 20:40:04 646],0.0076,0.009
556797,4872.509,[2023-09-08 20:40:05 646],0.0058,0.0072
556911,4873.509,[2023-09-08 20:40:06 646],0.0077,0.0095
557026,4874.509,[2023-09-08 20:40:07 646],0.0088,0.0104
557137,4875.509,[2023-09-08 20:40:08 646],0.0104,0.0124
557252,4876.509,[2023-09-08 20:40:09 646],0.0106,0.0141
557366,4877.509,[2023-09-08 20:40:10 646],0.0062,0.0076
557481,4878.509,[2023-09-08 20:40:11 646],0.0072,0.0088
557594,4879.509,[2023-09-08 20:40:12 646],0.0064,0.0076
557709,4880.509,[2023-09-08 20:40:13 646],0.0055,0.0063
557824,4881.509,[2023-09-08 20:40:14 646],0.01,0.0111
557938,4882.509,[2023-09-08 20:40:15 646],0.0042,0.0048
558053,4883.509,[2023-09-08 20:40:16 646],0.0058,0.0071
558165,4884.509,[2023-09-08 20:40:17 646],0.007,0.0083
558281,4885.509,[2023-09-08 20:40:18 646],0.0047,0.0062
558394,4886.509,[2023-09-08 20:40:19 646],0.011,0.0128
558505,4887.509,[2023-09-08 20:40:20 646],0.0051,0.0067
558618,4888.509,[2023-09-08 20:40:21 646],0.0081,0.0102
558733,4889.509,[2023-09-08 20:40:22 646],0.0045,0.0061
558847,4890.509,[2023-09-08 20:40:23 646],0.003,0.004
558958,4891.509,[2023-09-08 20:40:24 646],0.0055,0.0062
559074,4892.509,[2023-09-08 20:40:25 646],0.0059,0.007
559190,4893.509,[2023-09-08 20:40:26 646],0.0035,0.0045
559321,4894.67,[2023-09-08 20:40:27 807],0.0027,0.0033
559433,4895.67,[2023-09-08 20:40:28 807],0.0028,0.0033
559548,4896.67,[2023-09-08 20:40:29 807],0.0031,0.004
559662,4897.67,[2023-09-08 20:40:30 807],0.0043,0.005
559772,4898.67,[2023-09-08 20:40:31 807],0.0067,0.0082
559885,4899.67,[2023-09-08 20:40:32 807],0.0042,0.0051
560001,4900.67,[2023-09-08 20:40:33 807],0.0043,0.0057
560116,4901.67,[2023-09-08 20:40:34 807],0.0032,0.0042
560227,4902.67,[2023-09-08 20:40:35 807],0.0063,0.0089
560342,4903.67,[2023-09-08 20:40:36 807],0.0058,0.007
560457,4904.67,[2023-09-08 20:40:37 807],0.0029,0.0034
560570,4905.67,[2023-09-08 20:40:38 807],0.0037,0.0044
560682,4906.67,[2023-09-08 20:40:39 807],0.0101,0.0127
560797,4907.67,[2023-09-08 20:40:40 807],0.0075,0.011
560913,4908.67,[2023-09-08 20:40:41 807],0.0043,0.0053
561023,4909.67,[2023-09-08 20:40:42 807],0.01,0.0125
561137,4910.67,[2023-09-08 20:40:43 807],0.0083,0.0107
561252,4911.67,[2023-09-08 20:40:44 807],0.005,0.0067
561367,4912.67,[2023-09-08 20:40:45 807],0.0094,0.0119
561479,4913.67,[2023-09-08 20:40:46 807],0.0066,0.0082
561594,4914.67,[2023-09-08 20:40:47 807],0.0108,0.0125
561711,4915.67,[2023-09-08 20:40:48 807],0.0142,0.0169
561825,4916.67,[2023-09-08 20:40:49 807],0.0075,0.0095
561937,4917.67,[2023-09-08 20:40:50 807],0.0092,0.0113
562052,4918.67,[2023-09-08 20:40:51 807],0.0077,0.0111
562168,4919.67,[2023-09-08 20:40:52 807],0.007,0.0089
562284,4920.67,[2023-09-08 20:40:53 807],0.0027,0.0035
562394,4921.67,[2023-09-08 20:40:54 807],0.0048,0.0057
562508,4922.67,[2023-09-08 20:40:55 807],0.0051,0.0057
562624,4923.67,[2023-09-08 20:40:56 807],0.0036,0.0041
562737,4924.67,[2023-09-08 20:40:57 807],0.0033,0.004
562848,4925.67,[2023-09-08 20:40:58 807],0.0048,0.0055
562964,4926.67,[2023-09-08 20:40:59 807],0.0036,0.0042
563079,4927.67,[2023-09-08 20:41:00 807],0.0064,0.0076
563194,4928.67,[2023-09-08 20:41:01 807],0.0066,0.0085
563308,4929.67,[2023-09-08 20:41:02 807],0.0052,0.0066
563424,4930.67,[2023-09-08 20:41:03 807],0.0046,0.0061
563538,4931.67,[2023-09-08 20:41:04 807],0.0078,0.0095
563650,4932.67,[2023-09-08 20:41:05 807],0.0023,0.0027
563763,4933.67,[2023-09-08 20:41:06 807],0.0021,0.0027
563878,4934.67,[2023-09-08 20:41:07 807],0.002,0.0025
563992,4935.67,[2023-09-08 20:41:08 807],0.0028,0.0034
564104,4936.67,[2023-09-08 20:41:09 807],0.0049,0.006
564218,4937.67,[2023-09-08 20:41:10 807],0.0091,0.0119
564333,4938.67,[2023-09-08 20:41:11 807],0.0056,0.007
564448,4939.67,[2023-09-08 20:41:12 807],0.0032,0.004
564559,4940.67,[2023-09-08 20:41:13 807],0.0055,0.0069
564674,4941.67,[2023-09-08 20:41:14 807],0.0076,0.011
564788,4942.67,[2023-09-08 20:41:15 807],0.0066,0.0101
564901,4943.67,[2023-09-08 20:41:16 807],0.0035,0.0045
565014,4944.67,[2023-09-08 20:41:17 807],0.0024,0.0028
565129,4945.67,[2023-09-08 20:41:18 807],0.0033,0.0041
565245,4946.67,[2023-09-08 20:41:19 807],0.0041,0.0048
565356,4947.67,[2023-09-08 20:41:20 807],0.0033,0.004
565469,4948.67,[2023-09-08 20:41:21 807],0.0027,0.0032
565584,4949.67,[2023-09-08 20:41:22 807],0.0023,0.0029
565699,4950.67,[2023-09-08 20:41:23 807],0.0028,0.0034
565808,4951.67,[2023-09-08 20:41:24 807],0.0024,0.0029
565923,4952.67,[2023-09-08 20:41:25 807],0.0023,0.0029
566038,4953.67,[2023-09-08 20:41:26 807],0.0024,0.0029
566154,4954.67,[2023-09-08 20:41:27 807],0.0023,0.0027
566284,4955.832,[2023-09-08 20:41:28 969],0.0034,0.0041
566399,4956.832,[2023-09-08 20:41:29 969],0.0026,0.0034
566514,4957.832,[2023-09-08 20:41:30 969],0.0021,0.0026
566628,4958.832,[2023-09-08 20:41:31 969],0.0043,0.0053
566739,4959.832,[2023-09-08 20:41:32 969],0.0028,0.0033
566854,4960.832,[2023-09-08 20:41:33 969],0.0022,0.0027
566969,4961.832,[2023-09-08 20:41:34 969],0.0028,0.0033
567084,4962.832,[2023-09-08 20:41:35 969],0.0025,0.003
567193,4963.832,[2023-09-08 20:41:36 969],0.0023,0.0028
567308,4964.832,[2023-09-08 20:41:37 969],0.0032,0.0038
567424,4965.832,[2023-09-08 20:41:38 969],0.0022,0.0027
567536,4966.832,[2023-09-08 20:41:39 969],0.0024,0.0027
567649,4967.832,[2023-09-08 20:41:40 969],0.0021,0.0025
567764,4968.832,[2023-09-08 20:41:41 969],0.0019,0.0023
567879,4969.832,[2023-09-08 20:41:42 969],0.002,0.0023
567991,4970.832,[2023-09-08 20:41:43 969],0.0027,0.0033
568104,4971.832,[2023-09-08 20:41:44 969],0.0023,0.0029
568221,4972.832,[2023-09-08 20:41:45 969],0.0023,0.0027
568336,4973.832,[2023-09-08 20:41:46 969],0.0022,0.0025
568447,4974.832,[2023-09-08 20:41:47 969],0.0022,0.0028
568561,4975.832,[2023-09-08 20:41:48 969],0.0032,0.0038
568676,4976.832,[2023-09-08 20:41:49 969],0.0023,0.0027
568789,4977.832,[2023-09-08 20:41:50 969],0.0022,0.003
568900,4978.832,[2023-09-08 20:41:51 969],0.0023,0.0029
569015,4979.832,[2023-09-08 20:41:52 969],0.0022,0.0026
569129,4980.832,[2023-09-08 20:41:53 969],0.0037,0.0044
569241,4981.832,[2023-09-08 20:41:54 969],0.0024,0.0031
569354,4982.832,[2023-09-08 20:41:55 969],0.0058,0.0072
569470,4983.832,[2023-09-08 20:41:56 969],0.0037,0.0045
569586,4984.832,[2023-09-08 20:41:57 969],0.0063,0.008
569697,4985.832,[2023-09-08 20:41:58 969],0.0058,0.0092
569811,4986.832,[2023-09-08 20:41:59 969],0.01,0.0114
569927,4987.832,[2023-09-08 20:42:00 969],0.0058,0.0073
570042,4988.832,[2023-09-08 20:42:01 969],0.0037,0.0048
570152,4989.832,[2023-09-08 20:42:02 969],0.0022,0.0026
570265,4990.832,[2023-09-08 20:42:03 969],0.0022,0.0026
570381,4991.832,[2023-09-08 20:42:04 969],0.002,0.0024
570493,4992.832,[2023-09-08 20:42:05 969],0.002,0.0024
570607,4993.832,[2023-09-08 20:42:06 969],0.0021,0.0026
570723,4994.832,[2023-09-08 20:42:07 969],0.0031,0.0044
570839,4995.832,[2023-09-08 20:42:08 969],0.0115,0.015
570954,4996.832,[2023-09-08 20:42:09 969],0.0128,0.0155
